['time', 'x', 'y', 'z']
['1731068005.61', '10571.2887034', '10571.0845604', '0.0']
['1731068006.11', '10571.4466629', '10571.1084531', '0.0']
['1731068006.61', '10571.6784794', '10571.72374', '0.0']
['1731068007.11', '10571.8467614', '10571.8596112', '0.0']
['1731068007.61', '10571.5617145', '10571.5565344', '0.0']
['1731068008.12', '10571.7132427', '10571.7703551', '0.0']
['1731068008.62', '10572.2573267', '10571.8460637', '0.0']
['1731068009.12', '10571.908148', '10572.4043923', '0.0']
['1731068009.62', '10572.5231944', '10572.7959029', '0.0']
['1731068010.12', '10572.5207221', '10572.8687107', '0.0']
['1731068010.62', '10572.6993085', '10572.9891802', '0.0']
['1731068011.12', '10573.0108498', '10572.8386581', '0.0']
['1731068011.62', '10573.3120621', '10572.81268', '0.0']
['1731068012.12', '10573.1193554', '10573.0340828', '0.0']
['1731068012.62', '10573.553103', '10573.6596137', '0.0']
['1731068013.12', '10573.4985799', '10573.6025087', '0.0']
['1731068013.62', '10573.7866115', '10573.7273246', '0.0']
['1731068014.12', '10573.4349057', '10573.7041467', '0.0']
['1731068014.62', '10574.0017856', '10574.2537506', '0.0']
['1731068015.12', '10574.1105322', '10574.3256265', '0.0']
['1731068015.62', '10574.1284815', '10574.3961385', '0.0']
['1731068016.12', '10574.5422164', '10574.7200629', '0.0']
['1731068016.62', '10574.1683601', '10574.7977816', '0.0']
['1731068017.12', '10574.8933512', '10574.9847246', '0.0']
['1731068017.62', '10574.5255834', '10574.6491079', '0.0']
['1731068018.12', '10574.8960452', '10574.6845168', '0.0']
['1731068018.62', '10575.1774155', '10574.7572945', '0.0']
['1731068019.12', '10575.1978356', '10575.4935683', '0.0']
['1731068019.63', '10575.6581186', '10575.1870248', '0.0']
['1731068020.13', '10575.8283728', '10575.5010526', '0.0']
['1731068020.63', '10575.6801842', '10575.3745431', '0.0']
['1731068021.13', '10576.1058474', '10575.8156782', '0.0']
['1731068021.63', '10576.1631943', '10576.1071585', '0.0']
['1731068022.13', '10576.1988352', '10576.1792602', '0.0']
['1731068022.63', '10576.4126321', '10576.1038487', '0.0']
['1731068023.13', '10576.6987288', '10576.1795504', '0.0']
['1731068023.63', '10576.7771753', '10576.970412', '0.0']
['1731068024.13', '10576.8881452', '10576.5585998', '0.0']
['1731068024.63', '10576.9955551', '10576.7401922', '0.0']
['1731068025.13', '10577.0569053', '10577.1840631', '0.0']
['1731068025.63', '10577.0567575', '10577.3724467', '0.0']
['1731068026.13', '10577.2972248', '10577.1105237', '0.0']
['1731068026.63', '10577.8226875', '10577.7052256', '0.0']
['1731068027.13', '10577.3708212', '10577.6265011', '0.0']
['1731068027.63', '10577.7438211', '10577.8739398', '0.0']
['1731068028.13', '10578.1462049', '10578.0284726', '0.0']
['1731068028.63', '10578.2363491', '10578.1425837', '0.0']
['1731068029.13', '10578.3858643', '10578.0729588', '0.0']
['1731068029.63', '10578.3118322', '10578.7242515', '0.0']
['1731068030.14', '10578.3546414', '10578.4376155', '0.0']
['1731068030.64', '10579.0573936', '10578.6323842', '0.0']
['1731068031.14', '10578.7296263', '10578.9358108', '0.0']
['1731068031.64', '10578.9544296', '10579.3838668', '0.0']
['1731068032.14', '10579.461297', '10578.8246834', '0.0']
['1731068032.64', '10579.068016', '10579.4823415', '0.0']
['1731068033.14', '10579.7020688', '10579.4137129', '0.0']
['1731068033.64', '10579.9339937', '10579.3434245', '0.0']
['1731068034.14', '10579.9076695', '10579.6910374', '0.0']
['1731068034.64', '10579.5801725', '10579.6586301', '0.0']
['1731068035.14', '10579.9078241', '10580.2691549', '0.0']
['1731068035.64', '10580.4430844', '10580.4718579', '0.0']
['1731068036.14', '10580.3235791', '10580.4239071', '0.0']
['1731068036.64', '10580.7331303', '10580.2618321', '0.0']
['1731068037.14', '10581.0377823', '10580.9005909', '0.0']
['1731068037.64', '10581.1491058', '10580.7663251', '0.0']
['1731068038.14', '10580.7179069', '10581.3498014', '0.0']
['1731068038.64', '10581.3760256', '10580.890972', '0.0']
['1731068039.14', '10581.5885131', '10581.3507631', '0.0']
['1731068039.65', '10581.6321775', '10581.1315016', '0.0']
['1731068040.22', '10581.3318045', '10581.5699504', '0.0']
['1731068040.65', '10581.9914739', '10581.3891333', '0.0']
['1731068041.15', '10581.6417442', '10581.8780713', '0.0']
['1731068041.65', '10581.9026715', '10581.796305', '0.0']
['1731068042.15', '10582.1931153', '10582.4744465', '0.0']
['1731068042.65', '10582.1041792', '10582.4501116', '0.0']
['1731068043.15', '10582.2954206', '10582.3475719', '0.0']
['1731068043.65', '10582.5132', '10582.8323298', '0.0']
['1731068044.15', '10582.4557223', '10582.8288226', '0.0']
['1731068044.65', '10583.1982268', '10583.2722993', '0.0']
['1731068045.15', '10583.2134498', '10583.0741475', '0.0']
['1731068045.65', '10583.0098043', '10583.1910104', '0.0']
['1731068046.15', '10583.6519278', '10583.6034981', '0.0']
['1731068046.65', '10583.834353', '10583.8570668', '0.0']
['1731068047.15', '10583.3043375', '10583.6745214', '0.0']
['1731068047.65', '10584.1583935', '10584.0283386', '0.0']
['1731068048.15', '10584.1793468', '10584.3331747', '0.0']
['1731068048.65', '10584.4413079', '10584.1286824', '0.0']
['1731068049.15', '10584.5185203', '10584.3075202', '0.0']
['1731068049.65', '10584.6881966', '10584.4134948', '0.0']
['1731068050.15', '10584.780862', '10584.5753526', '0.0']
['1731068050.65', '10584.4010459', '10584.8390271', '0.0']
['1731068051.15', '10584.5596134', '10584.6358682', '0.0']
['1731068051.66', '10585.2992139', '10585.2496289', '0.0']
['1731068052.16', '10584.8572368', '10585.4618763', '0.0']
['1731068052.66', '10585.4398022', '10585.4981231', '0.0']
['1731068053.16', '10585.7343362', '10585.3844229', '0.0']
['1731068053.66', '10585.9571233', '10585.4712623', '0.0']
['1731068054.16', '10585.4490904', '10585.5068462', '0.0']
['1731068054.66', '10585.9013394', '10585.7816409', '0.0']
['1731068055.16', '10585.7004301', '10586.2457663', '0.0']
['1731068055.66', '10585.906994', '10586.1699018', '0.0']
['1731068056.16', '10586.5276678', '10586.3030005', '0.0']
['1731068056.66', '10586.4353197', '10586.6299135', '0.0']
['1731068057.16', '10586.6440677', '10586.8803054', '0.0']
['1731068057.66', '10586.5978498', '10586.5722262', '0.0']
['1731068058.16', '10586.9674107', '10586.6128667', '0.0']
['1731068058.66', '10587.269138', '10587.0298575', '0.0']
['1731068059.16', '10587.4768057', '10587.2283976', '0.0']
['1731068059.66', '10587.613915', '10587.0754346', '0.0']
['1731068060.16', '10587.5117189', '10587.7173412', '0.0']
['1731068060.66', '10588.0954985', '10587.9390016', '0.0']
['1731068061.16', '10587.6570919', '10587.9998553', '0.0']
['1731068061.67', '10588.3411416', '10587.9281999', '0.0']
['1731068062.17', '10588.0119013', '10588.4037104', '0.0']
['1731068062.67', '10588.552034', '10588.1764686', '0.0']
['1731068063.17', '10588.5351017', '10588.638928', '0.0']
['1731068063.67', '10588.8262431', '10588.7285', '0.0']
['1731068064.17', '10589.106337', '10588.7651382', '0.0']
['1731068064.67', '10588.844275', '10589.0192434', '0.0']
['1731068065.17', '10589.0528462', '10589.347682', '0.0']
['1731068065.67', '10589.4896084', '10589.4552801', '0.0']
['1731068066.17', '10589.3680854', '10589.4795278', '0.0']
['1731068066.67', '10589.3732375', '10589.6834339', '0.0']
['1731068067.17', '10589.7984316', '10589.6524156', '0.0']
['1731068067.67', '10589.9398048', '10590.1020623', '0.0']
['1731068068.17', '10590.1384745', '10590.1534769', '0.0']
['1731068068.67', '10590.2900785', '10590.0852896', '0.0']
['1731068069.17', '10590.114409', '10590.6396054', '0.0']
['1731068069.67', '10590.3637108', '10590.5365835', '0.0']
['1731068070.17', '10590.6238551', '10590.3232421', '0.0']
['1731068070.67', '10590.797675', '10590.6440559', '0.0']
['1731068071.17', '10591.1346623', '10590.8067908', '0.0']
['1731068071.68', '10590.6866245', '10590.8215253', '0.0']
['1731068072.18', '10591.0114699', '10590.9808625', '0.0']
['1731068072.68', '10591.2096219', '10590.9975516', '0.0']
['1731068073.18', '10591.2501725', '10591.3044317', '0.0']
['1731068073.68', '10591.438507', '10591.645465', '0.0']
['1731068074.18', '10591.6699429', '10591.8057215', '0.0']
['1731068074.68', '10591.9399815', '10592.1214985', '0.0']
['1731068075.18', '10592.4103666', '10591.8795415', '0.0']
['1731068075.68', '10592.2861394', '10592.0963936', '0.0']
['1731068076.18', '10592.4137653', '10592.3373855', '0.0']
['1731068076.68', '10592.6508923', '10592.2076184', '0.0']
['1731068077.18', '10592.8975155', '10592.4662731', '0.0']
['1731068077.68', '10592.7947274', '10593.0641804', '0.0']
['1731068078.18', '10593.0563981', '10592.8345616', '0.0']
['1731068078.68', '10592.9917941', '10593.202397', '0.0']
['1731068079.18', '10593.4082283', '10593.113543', '0.0']
['1731068079.68', '10593.3742434', '10593.7068765', '0.0']
['1731068080.19', '10593.2221718', '10593.7793502', '0.0']
['1731068080.69', '10593.8159311', '10593.3845275', '0.0']
['1731068081.19', '10593.6419226', '10593.7216432', '0.0']
['1731068081.69', '10593.7184789', '10593.741193', '0.0']
['1731068082.19', '10594.2962767', '10594.1871992', '0.0']
['1731068082.69', '10594.070835', '10593.9778211', '0.0']
['1731068083.19', '10594.5261862', '10594.3225207', '0.0']
['1731068083.69', '10594.2800759', '10594.2721694', '0.0']
['1731068084.19', '10594.5072168', '10594.9465634', '0.0']
['1731068084.69', '10595.1088255', '10595.2902296', '0.0']
['1731068085.19', '10595.3107133', '10595.1527791', '0.0']
['1731068085.69', '10595.1314315', '10595.224133', '0.0']
['1731068086.19', '10595.0792109', '10595.2566719', '0.0']
['1731068086.69', '10595.2044663', '10595.8306749', '0.0']
['1731068087.19', '10596.0431348', '10595.8930327', '0.0']
['1731068087.69', '10595.5836833', '10595.7168824', '0.0']
['1731068088.19', '10596.2975246', '10595.7443105', '0.0']
['1731068088.69', '10596.4780679', '10596.3921873', '0.0']
['1731068089.19', '10596.1736501', '10596.2924809', '0.0']
['1731068089.69', '10596.5318555', '10596.5834216', '0.0']
['1731068090.19', '10596.5025064', '10596.4137836', '0.0']
['1731068090.69', '10596.5705241', '10597.0275755', '0.0']
['1731068091.2', '10596.518418', '10596.8981904', '0.0']
['1731068091.7', '10596.9031696', '10597.1167594', '0.0']
['1731068092.2', '10597.1360857', '10597.0430723', '0.0']
['1731068092.7', '10597.506042', '10597.3181463', '0.0']
['1731068093.2', '10597.1464353', '10597.6184477', '0.0']
['1731068093.7', '10597.7869334', '10597.9419475', '0.0']
['1731068094.2', '10598.1009985', '10597.7086408', '0.0']
['1731068094.7', '10597.8906859', '10597.9956849', '0.0']
['1731068095.2', '10597.723111', '10598.2152985', '0.0']
['1731068095.7', '10597.981008', '10598.4379963', '0.0']
['1731068096.2', '10598.7269436', '10598.5791496', '0.0']
['1731068096.7', '10598.2249828', '10598.7728751', '0.0']
['1731068097.2', '10598.5236676', '10598.8756535', '0.0']
['1731068097.7', '10599.1843735', '10598.6463728', '0.0']
['1731068098.2', '10599.2597081', '10599.2674082', '0.0']
['1731068098.7', '10599.3838474', '10599.061973', '0.0']
['1731068099.2', '10599.4209843', '10598.914062', '0.0']
['1731068099.7', '10599.6410404', '10599.1533858', '0.0']
['1731068100.2', '10599.8498279', '10599.8028421', '0.0']
['1731068100.7', '10599.8419909', '10599.6682344', '0.0']
['1731068101.21', '10600.1657803', '10600.087264', '0.0']
['1731068101.71', '10600.3253073', '10600.1905089', '0.0']
['1731068102.21', '10600.5285656', '10600.3620988', '0.0']
['1731068102.71', '10600.1962215', '10600.63999', '0.0']
['1731068103.21', '10600.204526', '10600.1660232', '0.0']
['1731068103.71', '10600.4895319', '10600.932489', '0.0']
['1731068104.21', '10600.6293319', '10600.6581975', '0.0']
['1731068104.71', '10601.1925932', '10600.62654', '0.0']
['1731068105.21', '10601.4436515', '10601.4259081', '0.0']
['1731068105.71', '10601.5574613', '10601.5360381', '0.0']
['1731068106.21', '10601.4018506', '10601.5309657', '0.0']
['1731068106.71', '10601.861459', '10601.8393983', '0.0']
['1731068107.21', '10601.522553', '10601.554596', '0.0']
['1731068107.71', '10601.8807792', '10601.5403268', '0.0']
['1731068108.21', '10602.1315202', '10602.3293984', '0.0']
['1731068108.71', '10602.0409132', '10601.8728142', '0.0']
['1731068109.21', '10602.3659652', '10602.2992079', '0.0']
['1731068109.71', '10602.1841114', '10602.6783835', '0.0']
['1731068110.21', '10602.9180883', '10602.5492734', '0.0']
['1731068110.71', '10603.0219604', '10602.8213222', '0.0']
['1731068111.22', '10602.62012', '10602.8991428', '0.0']
['1731068111.72', '10602.9521974', '10602.8381862', '0.0']
['1731068112.22', '10603.4729333', '10602.9735059', '0.0']
['1731068112.72', '10603.4216862', '10603.6702218', '0.0']
['1731068113.22', '10603.7767826', '10603.5327339', '0.0']
['1731068113.72', '10603.5541184', '10603.8636478', '0.0']
['1731068114.22', '10603.6147174', '10603.4551339', '0.0']
['1731068114.72', '10604.2078947', '10604.0327233', '0.0']
['1731068115.22', '10604.0148353', '10603.9662306', '0.0']
['1731068115.72', '10604.5633699', '10604.0564951', '0.0']
['1731068116.22', '10604.6471287', '10604.5293419', '0.0']
['1731068116.72', '10604.3344885', '10604.8743275', '0.0']
['1731068117.22', '10604.693078', '10604.6857588', '0.0']
['1731068117.72', '10604.6820101', '10604.6940936', '0.0']
['1731068118.22', '10604.8939118', '10605.0369491', '0.0']
['1731068118.72', '10604.8182523', '10605.2186965', '0.0']
['1731068119.22', '10604.9643462', '10605.4909728', '0.0']
['1731068119.72', '10605.4740862', '10605.7436454', '0.0']
['1731068120.22', '10605.510256', '10605.7448406', '0.0']
['1731068120.72', '10605.7419104', '10605.5620643', '0.0']
['1731068121.22', '10605.5912607', '10605.5475078', '0.0']
['1731068121.72', '10606.1831927', '10605.7470534', '0.0']
['1731068122.23', '10605.9595136', '10605.940331', '0.0']
['1731068122.73', '10606.4753749', '10606.6391611', '0.0']
['1731068123.23', '10606.1415096', '10606.2911833', '0.0']
['1731068123.73', '10606.6787566', '10606.3273091', '0.0']
['1731068124.23', '10606.4223649', '10606.7332276', '0.0']
['1731068124.73', '10606.7172335', '10606.595774', '0.0']
['1731068125.23', '10607.1624806', '10607.2015151', '0.0']
['1731068125.73', '10606.8946207', '10606.9501374', '0.0']
['1731068126.23', '10607.7185194', '10607.1637858', '0.0']
['1731068126.73', '10607.641659', '10607.1872766', '0.0']
['1731068127.23', '10607.6440752', '10607.9057123', '0.0']
['1731068127.73', '10608.1365136', '10607.7739848', '0.0']
['1731068128.23', '10608.2715898', '10608.0967575', '0.0']
['1731068128.73', '10608.1599748', '10608.190376', '0.0']
['1731068129.23', '10608.361205', '10608.5741052', '0.0']
['1731068129.73', '10608.6397289', '10608.7399769', '0.0']
['1731068130.23', '10608.4277438', '10608.4094531', '0.0']
['1731068130.73', '10608.8792234', '10608.4706048', '0.0']
['1731068131.23', '10608.9504361', '10608.9734931', '0.0']
['1731068131.73', '10609.3237145', '10609.1995883', '0.0']
['1731068132.23', '10609.4008253', '10608.8223194', '0.0']
['1731068132.73', '10609.5477769', '10609.3205731', '0.0']
['1731068133.24', '10609.6518536', '10609.4668941', '0.0']
['1731068133.74', '10609.7506762', '10609.6577607', '0.0']
['1731068134.24', '10610.0502648', '10609.7241595', '0.0']
['1731068134.74', '10609.6861458', '10610.2707301', '0.0']
['1731068135.24', '10610.184388', '10610.091105', '0.0']
['1731068135.74', '10610.5112128', '10610.1727541', '0.0']
['1731068136.24', '10610.7211395', '10610.0377862', '0.0']
['1731068136.74', '10610.6452377', '10610.4894883', '0.0']
['1731068137.24', '10610.7061405', '10610.5072762', '0.0']
['1731068137.74', '10611.1719609', '10610.4667416', '0.0']
['1731068138.24', '10610.9152077', '10611.2334718', '0.0']
['1731068138.74', '10610.9448201', '10611.2263706', '0.0']
['1731068139.24', '10610.9742913', '10611.0415928', '0.0']
['1731068139.74', '10611.2931663', '10611.7186688', '0.0']
['1731068140.24', '10611.317914', '10611.2933628', '0.0']
['1731068140.74', '10611.4024175', '10611.9372581', '0.0']
['1731068141.24', '10611.6675635', '10611.9251071', '0.0']
['1731068141.74', '10611.8314017', '10612.0030566', '0.0']
['1731068142.24', '10612.0472159', '10611.9887927', '0.0']
['1731068142.74', '10612.0400386', '10611.9655616', '0.0']
['1731068143.24', '10612.1394905', '10612.8214409', '0.0']
['1731068143.75', '10612.7455504', '10612.9823169', '0.0']
['1731068144.25', '10612.592701', '10612.7269665', '0.0']
['1731068144.75', '10613.1937032', '10612.8921749', '0.0']
['1731068145.25', '10613.2856636', '10613.1062479', '0.0']
['1731068145.75', '10613.2358847', '10613.259123', '0.0']
['1731068146.25', '10613.1573065', '10613.3195002', '0.0']
['1731068146.75', '10613.7154994', '10613.7958277', '0.0']
['1731068147.25', '10613.6187311', '10613.9165725', '0.0']
['1731068147.75', '10613.7054336', '10613.7731571', '0.0']
['1731068148.25', '10614.0763298', '10614.2144382', '0.0']
['1731068148.75', '10614.1424163', '10613.7665173', '0.0']
['1731068149.25', '10614.2843907', '10614.0096201', '0.0']
['1731068149.75', '10614.1759365', '10614.5033612', '0.0']
['1731068150.25', '10614.6550667', '10614.2046764', '0.0']
['1731068150.75', '10614.7677894', '10614.740796', '0.0']
['1731068151.25', '10614.5852326', '10615.0859214', '0.0']
['1731068151.75', '10615.2832869', '10615.3803364', '0.0']
['1731068152.25', '10615.2385199', '10615.3427281', '0.0']
['1731068152.75', '10615.253679', '10615.6780746', '0.0']
['1731068153.25', '10615.4832294', '10615.4945142', '0.0']
['1731068153.75', '10615.3584437', '10615.7918832', '0.0']
['1731068154.26', '10616.1289854', '10616.0407729', '0.0']
