Time,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance
1731068838.81,40.3,1.155,0.0,2.4,7748.935512004197,19.8,0.711,0.0,0.917,4271.559544943744,19.8,0.527,0.0,1.63,4641.779109350206,19.8,0.371,0.0,0.86,4170.880456210656
1731068839.31,39.0,0.563,0.0,1.69,7749.096095092545,19.8,0.753,0.0,3.05,4271.465722793523,19.8,0.465,0.0,5.75,4641.731792391715,19.8,0.274,0.0,0.794,4170.756121496436
1731068839.81,41.0,0.561,0.0,2.27,7748.886662113647,20.5,0.818,0.0,0.861,4271.371900689519,20.5,0.573,0.0,1.69,4641.684475489475,20.5,0.274,0.0,0.772,4170.631803456162
1731068840.31,39.7,0.853,0.0,2.75,7749.304448634588,19.9,0.809,0.0,1.04,4271.278078631734,19.8,0.651,0.0,2.26,4641.637158643489,19.8,0.364,0.0,1.04,4170.507502091322
1731068840.81,40.3,0.769,0.0,2.53,7749.070166728377,19.8,0.628,0.0,1.36,4271.18425662017,19.8,0.587,0.0,1.94,4641.589841853758,19.8,0.455,0.0,7.57,4170.383217403408
1731068841.31,39.7,0.874,0.0,2.37,7748.807284728534,19.8,0.537,0.0,0.786,4271.090434654832,19.8,0.778,0.0,1.81,4641.542525120285,19.8,0.397,0.0,0.87,4170.258949393911
1731068841.81,40.3,0.777,0.0,7.45,7749.049593612322,20.5,0.612,0.0,1.0,4270.99661273572,20.5,0.668,0.0,1.57,4641.495208443073,20.5,0.31,0.0,0.759,4170.134698064319
1731068842.31,39.7,0.92,0.0,1.68,7748.957153968419,19.9,0.583,0.0,1.42,4270.90279086284,19.8,0.908,0.0,2.06,4641.44789182212,19.8,0.36,0.0,1.03,4170.010463416129
1731068842.81,40.3,1.067,0.0,2.17,7749.250649670113,19.8,0.585,0.0,0.861,4270.808969036194,19.9,0.646,0.0,2.34,4641.400575257429,19.9,0.329,0.0,1.32,4169.886245450828
1731068843.31,39.7,1.002,0.0,1.58,7748.769762941299,19.8,0.675,0.0,0.863,4270.715147255785,19.8,0.702,0.0,2.11,4641.353258749004,19.8,0.364,0.0,0.826,4169.762044169907
1731068843.81,39.7,0.575,0.0,2.36,7749.0195899280925,19.8,0.826,0.0,1.05,4270.621325521616,20.5,0.894,0.0,3.32,4641.3059422968445,20.5,0.392,0.0,0.868,4169.637859574858
1731068844.31,39.7,0.415,0.016,2.59,7748.55776709714,20.5,0.918,0.0,1.31,4270.527503833689,19.8,0.919,0.0,1.64,4641.258625900954,19.8,0.419,0.0,1.01,4169.51369166717
1731068844.81,40.3,0.743,0.0,2.28,7748.817545355246,19.8,0.8,0.0,7.27,4270.433682192009,19.8,0.833,0.0,2.17,4641.211309561331,19.8,0.569,0.0,0.996,4169.389540448337
1731068845.31,39.7,0.746,0.0,1.61,7748.828368203451,19.9,0.747,0.0,0.928,4270.339860596578,19.8,1.074,0.0,1.93,4641.163993277979,19.8,0.46,0.0,1.05,4169.2654059198485
1731068845.81,40.3,0.546,0.0,1.63,7748.87715503409,19.9,0.85,0.0,0.779,4270.2460390474,20.5,0.966,0.0,1.73,4641.116677050902,20.5,0.425,0.0,1.04,4169.141288083196
1731068846.31,39.7,0.682,0.0,11.5,7749.112976956522,20.5,0.815,0.0,0.974,4270.152217544475,19.2,0.454,0.0,1.82,4641.069360880097,19.8,0.601,0.0,1.0,4169.017186939867
1731068846.81,40.3,0.776,0.0,4.69,7749.101922953899,19.8,0.927,0.0,1.13,4270.058396087809,20.5,0.462,0.0,2.19,4641.022044765572,19.8,0.581,0.0,3.88,4168.893102491355
1731068847.31,39.7,1.052,0.0,3.77,7748.869943043332,19.8,0.866,0.0,0.881,4269.964574677405,19.8,0.463,0.0,1.33,4640.974728707321,19.8,0.569,0.0,1.35,4168.769034739152
1731068847.81,40.3,0.759,0.0,2.81,7748.80479430905,20.5,0.871,0.0,0.857,4269.8707533132665,20.5,0.417,0.0,1.7,4640.927412705353,20.5,0.549,0.0,1.03,4168.644983684747
1731068848.31,39.7,0.533,0.0,1.85,7748.651658882686,19.9,0.913,0.0,1.47,4269.776931995395,19.2,0.517,0.032,2.98,4640.880096759665,19.8,0.529,0.0,0.935,4168.52094932963
1731068848.81,40.3,0.654,0.0,2.12,7748.655611934635,19.8,0.944,0.0,1.07,4269.683110723793,19.8,0.469,0.0,10.6,4640.83278087026,19.8,0.559,0.0,0.942,4168.396931675294
1731068849.31,39.7,1.086,0.0,1.49,7749.020874950036,19.8,0.714,0.0,0.871,4269.589289498464,19.8,0.734,0.0,1.84,4640.785465037143,19.8,0.76,0.0,1.0,4168.272930723226
1731068849.81,40.3,0.681,0.0,1.8,7748.544001524671,19.9,0.365,0.0,0.894,4269.495468319412,19.8,0.619,0.0,1.55,4640.738149260309,20.5,0.593,0.0,0.83,4168.148946474921
1731068850.31,39.7,1.007,0.0,2.57,7748.931045601865,20.5,0.366,0.0,1.63,4269.401647186641,20.5,0.461,0.0,1.89,4640.690833539766,19.8,0.601,0.0,0.938,4168.024978931869
1731068850.81,39.7,1.061,0.016,1.86,7748.735465346526,19.9,0.641,0.0,2.31,4269.307826100152,19.2,0.445,0.032,2.12,4640.643517875511,19.8,0.658,0.0,1.44,4167.901028095557
1731068851.31,39.7,1.042,0.0,2.29,7748.388826678554,19.8,0.497,0.0,0.85,4269.214005059949,19.9,0.53,0.0,1.61,4640.5962022675485,19.9,0.444,0.0,0.766,4167.777093967479
1731068851.81,40.3,1.235,0.0,2.27,7749.093337847513,20.5,0.484,0.0,0.972,4269.120184066032,20.5,0.469,0.0,1.76,4640.548886715881,20.5,0.521,0.0,4.96,4167.653176549123
1731068852.31,39.7,0.65,0.0,8.96,7748.57554892568,19.2,0.509,0.032,1.45,4269.02636311841,19.8,0.532,0.0,2.29,4640.501571220508,19.8,0.402,0.0,1.18,4167.529275841982
1731068852.81,40.3,0.708,0.0,2.53,7748.638373149807,19.8,0.436,0.0,1.235,4268.932542217082,19.8,0.488,0.0,3.16,4640.454255781432,19.8,0.708,0.0,0.917,4167.4053918475465
1731068853.31,39.7,0.806,0.0,2.38,7748.616206202279,19.8,0.424,0.0,1.02,4268.838721362053,19.8,0.64,0.0,6.58,4640.406940398654,19.8,0.502,0.0,1.12,4167.281524567305
1731068853.81,40.3,0.699,0.0,2.13,7748.8965712748595,19.8,0.429,0.0,1.29,4268.744900553324,20.5,0.588,0.0,1.73,4640.359625072177,20.5,0.587,0.0,1.75,4167.157674002749
1731068854.31,39.7,1.041,0.0,2.11,7748.771303049164,20.5,0.594,0.0,0.892,4268.651079790898,19.8,0.556,0.0,1.88,4640.312309802003,19.8,0.573,0.0,0.871,4167.033840155369
1731068854.81,40.3,0.945,0.0,1.79,7748.997606261815,19.8,0.552,0.0,1.12,4268.557259074781,19.8,0.567,0.0,1.86,4640.264994588133,19.9,0.496,0.0,1.02,4166.910023026655
1731068855.31,39.7,1.17,0.0,1.76,7748.4836679107075,19.8,0.552,0.0,0.737,4268.463438404972,19.8,0.58,0.0,1.78,4640.217679430567,19.8,0.566,0.0,1.39,4166.786222618099
1731068855.81,40.3,1.021,0.0,2.15,7748.919008180295,20.5,0.757,0.0,0.729,4268.369617781478,20.5,0.577,0.0,1.62,4640.170364329309,20.5,0.603,0.0,0.746,4166.662438931189
1731068856.31,39.7,0.943,0.0,1.85,7748.384223932819,19.8,0.591,0.0,0.73,4268.275797204301,19.8,0.551,0.0,1.91,4640.1230492843615,19.8,0.709,0.0,0.905,4166.538671967417
1731068856.81,40.3,0.714,0.0,7.24,7748.749845095996,19.8,0.543,0.0,1.03,4268.18197667344,19.8,0.915,0.0,1.7,4640.075734295724,19.8,0.692,0.0,0.827,4166.414921728271
1731068857.31,39.7,0.947,0.0,1.74,7748.611437311473,19.9,0.578,0.0,1.34,4268.088156188904,19.8,0.813,0.0,1.72,4640.028419363399,19.8,0.607,0.0,0.999,4166.291188215245
1731068857.81,40.3,0.821,0.0,1.68,7748.836659156595,20.5,0.533,0.0,1.01,4267.994335750693,20.5,0.683,0.0,3.61,4639.981104487388,20.5,0.741,0.0,1.52,4166.167471429827
1731068858.31,39.7,0.957,0.0,2.37,7748.357750865183,19.8,0.556,0.0,6.29,4267.900515358811,19.8,0.936,0.0,2.22,4639.9337896676925,19.8,0.824,0.0,0.868,4166.043771373508
1731068858.81,40.3,0.894,0.0,1.84,7748.637708138529,19.9,0.602,0.0,0.869,4267.80669501326,19.8,0.778,0.0,1.96,4639.886474904315,19.8,0.766,0.0,0.778,4165.920088047778
1731068859.31,39.0,1.384,0.016,1.75,7748.260781708287,19.9,0.69,0.0,0.947,4267.712874714042,19.8,0.593,0.0,1.52,4639.839160197259,19.8,0.577,0.0,0.765,4165.796421454125
1731068859.81,39.7,1.111,0.016,1.89,7748.765390679794,19.8,0.692,0.031,2.54,4267.619054461164,20.5,0.856,0.0,2.93,4639.791845546522,19.8,0.29,0.0,1.08,4165.672771594043
1731068860.31,39.7,1.359,0.0,1.95,7748.803834320548,19.8,0.813,0.0,1.03,4267.5252342546255,19.8,0.728,0.0,1.99,4639.744530952108,20.5,0.485,0.0,1.25,4165.54913846902
1731068860.81,39.7,0.696,0.0,1.87,7748.729671287524,19.8,0.746,0.0,0.848,4267.4314140944325,19.8,0.651,0.0,1.76,4639.69721641402,19.9,0.514,0.0,0.962,4165.425522080547
1731068861.31,40.3,0.761,0.0,4.17,7748.177055977271,19.8,0.855,0.0,0.992,4267.337593980585,19.8,0.732,0.0,1.94,4639.649901932256,19.8,0.474,0.0,0.873,4165.301922430114
1731068861.81,40.3,0.632,0.0,1.93,7748.439398509718,20.5,0.899,0.0,1.23,4267.2437739130855,20.5,0.842,0.0,2.27,4639.602587506824,20.5,0.823,0.0,1.13,4165.178339519209
1731068862.31,39.7,0.911,0.0,2.38,7748.423235207031,19.8,0.702,0.0,0.88,4267.149953891941,19.8,0.729,0.0,2.45,4639.555273137717,19.8,0.429,0.0,1.35,4165.054773349325
1731068862.81,40.3,0.71,0.0,1.93,7748.425307622888,19.8,0.527,0.0,0.808,4267.056133917153,19.8,0.782,0.0,9.22,4639.507958824945,19.8,0.304,0.0,0.952,4164.931223921951
1731068863.31,39.0,0.923,0.016,1.96,7748.404121918717,19.8,0.638,0.0,1.04,4266.962313988724,19.8,0.868,0.0,1.63,4639.460644568504,19.8,0.51,0.0,0.963,4164.807691238577
1731068863.81,40.3,0.861,0.0,1.68,7748.476516400577,19.9,0.686,0.0,1.38,4266.868494106657,20.5,0.851,0.0,1.78,4639.413330368398,20.5,0.558,0.0,3.1,4164.684175300692
1731068864.31,39.7,0.977,0.0,1.67,7748.4799149665905,20.5,0.57,0.0,0.99,4266.774674270952,19.8,0.801,0.0,3.81,4639.366016224631,19.8,0.456,0.0,0.875,4164.560676109785
1731068864.81,40.3,1.122,0.0,2.36,7748.128275906497,19.8,0.635,0.0,1.14,4266.680854481619,19.8,0.934,0.0,2.65,4639.318702137201,19.8,0.47,0.0,0.955,4164.437193667351
1731068865.31,39.7,0.849,0.0,1.78,7748.194656749057,19.2,0.78,0.032,0.706,4266.587034738656,19.8,0.901,0.0,2.83,4639.271388106111,19.8,0.377,0.0,0.774,4164.313727974874
1731068865.81,40.3,0.454,0.0,1.62,7747.926078365495,19.9,0.722,0.0,0.938,4266.493215042068,20.5,0.768,0.0,2.66,4639.224074131362,20.5,0.434,0.0,1.98,4164.190279033848
1731068866.31,39.7,0.501,0.0,1.9,7748.509300084421,20.5,0.714,0.0,1.17,4266.399395391857,19.8,0.991,0.0,1.87,4639.176760212958,19.8,0.454,0.0,1.62,4164.066846845762
1731068866.81,40.3,0.606,0.0,1.91,7748.224660674055,19.8,0.764,0.0,1.22,4266.305575788026,19.8,1.13,0.0,2.04,4639.129446350899,19.8,0.593,0.0,0.996,4163.943431412103
1731068867.31,39.7,0.613,0.0,2.37,7748.735562510336,19.8,0.746,0.0,0.834,4266.211756230578,19.8,0.764,0.0,8.35,4639.082132545187,19.9,0.703,0.0,0.92,4163.820032734364
1731068867.81,39.0,0.654,0.032,1.87,7748.536977024964,20.5,0.877,0.0,1.0,4266.117936719518,19.2,0.409,0.032,1.85,4639.034818795823,20.5,0.475,0.0,1.24,4163.696650814034
1731068868.31,39.7,0.849,0.0,1.95,7748.495592451709,19.8,0.776,0.0,1.31,4266.024117254848,20.5,0.338,0.0,2.48,4638.98750510281,19.8,0.489,0.0,1.57,4163.573285652602
1731068868.81,40.3,0.803,0.0,1.76,7747.986759904372,19.8,0.924,0.0,0.829,4265.93029783657,19.8,0.386,0.0,1.84,4638.940191466149,19.8,0.469,0.0,0.89,4163.449937251558
1731068869.31,39.7,0.574,0.0,1.75,7748.391954612235,19.9,1.019,0.0,1.03,4265.836478464687,19.8,0.577,0.0,1.96,4638.892877885844,19.8,0.692,0.0,1.17,4163.326605612391
1731068869.81,40.3,0.555,0.0,1.8,7748.272937978131,20.5,0.902,0.0,2.91,4265.742659139203,20.5,0.325,0.0,1.72,4638.845564361893,20.5,0.56,0.0,1.07,4163.203290736593
1731068870.31,39.7,0.7,0.0,1.88,7748.019164645798,19.9,1.106,0.0,1.13,4265.648839860121,19.8,0.611,0.0,1.63,4638.798250894298,19.8,0.582,0.0,1.76,4163.079992625652
1731068870.81,40.3,0.685,0.0,5.515,7748.193567733008,19.8,0.66,0.0,0.97,4265.555020627446,19.8,0.585,0.0,1.85,4638.750937483063,19.8,0.662,0.0,0.978,4162.956711281058
1731068871.31,39.0,0.709,0.016,9.15,7748.136102008627,19.9,0.364,0.0,0.896,4265.461201441176,19.8,0.694,0.0,1.65,4638.7036241281885,19.8,0.55,0.0,1.14,4162.8334467043005
1731068871.81,40.3,1.123,0.0,2.13,7747.98724101707,19.8,0.486,0.0,1.02,4265.367382301318,19.8,0.519,0.0,3.81,4638.656310829679,19.9,0.487,0.0,1.01,4162.710198896867
1731068872.31,39.7,0.85,0.0,1.73,7747.86682263385,20.5,0.401,0.0,1.46,4265.273563207874,20.5,0.426,0.0,2.27,4638.608997587531,20.5,0.491,0.0,1.11,4162.586967860251
1731068872.81,40.3,0.992,0.0,1.57,7747.829073051613,19.8,0.513,0.0,0.844,4265.179744160849,19.8,0.626,0.0,1.72,4638.56168440175,19.8,0.473,0.0,1.3,4162.46375359594
1731068873.31,39.7,0.773,0.0,2.3,7748.074948819112,19.9,0.487,0.0,1.07,4265.085925160243,19.8,0.699,0.0,1.82,4638.514371272337,19.8,0.436,0.0,1.46,4162.340556105423
1731068873.81,40.3,0.809,0.0,1.77,7748.102378083262,20.5,0.479,0.0,0.831,4264.99210620606,20.5,0.528,0.0,2.09,4638.467058199291,20.5,0.547,0.0,1.05,4162.217375390191
1731068874.31,39.7,0.596,0.0,1.75,7747.9358830512065,19.8,0.55,0.0,0.829,4264.898287298302,19.8,0.705,0.0,2.06,4638.41974518262,19.8,0.457,0.0,1.06,4162.094211451729
1731068874.81,40.3,0.933,0.0,1.58,7748.05369577689,19.8,0.49,0.0,0.81,4264.804468436975,19.2,0.475,0.032,2.16,4638.37243222232,19.8,0.694,0.0,0.872,4161.9710642915325
1731068875.31,39.7,0.841,0.0,2.01,7748.393775371495,19.8,0.4,0.0,0.764,4264.710649622082,19.8,0.648,0.0,2.03,4638.325119318395,19.8,0.551,0.0,0.987,4161.847933911089
1731068875.81,40.3,0.813,0.0,6.03,7748.436508723169,20.5,0.391,0.0,1.22,4264.616830853624,20.5,0.702,0.0,1.7,4638.2778064708455,20.5,0.538,0.0,1.44,4161.724820311886
1731068876.31,39.7,0.934,0.0,2.24,7748.180086465175,19.9,0.461,0.0,1.32,4264.523012131604,19.8,0.719,0.0,4.31,4638.2304936796745,19.2,0.5,0.032,0.801,4161.601723495415
1731068876.81,40.3,0.892,0.0,1.55,7747.886627714352,19.8,0.564,0.0,0.794,4264.429193456023,19.8,0.544,0.0,1.73,4638.183180944884,19.8,0.508,0.0,0.805,4161.4786434631615
1731068877.31,39.7,1.151,0.0,1.8,7748.182964391372,19.8,0.583,0.0,1.01,4264.33537482689,19.8,0.671,0.0,1.73,4638.135868266474,19.8,0.698,0.0,0.901,4161.355580216619
1731068877.81,39.7,0.659,0.0,1.74,7747.980458263532,20.5,0.508,0.0,1.09,4264.241556244206,20.5,0.581,0.0,1.93,4638.088555644448,20.5,0.588,0.0,1.7,4161.232533757276
1731068878.31,40.3,0.691,0.0,1.85,7748.254738491295,19.8,0.676,0.0,7.84,4264.14773770797,19.8,1.051,0.0,2.81,4638.041243078806,19.8,0.656,0.0,0.885,4161.10950408662
1731068878.81,39.7,0.703,0.016,1.9,7748.240146430588,19.8,0.664,0.0,0.862,4264.05391921819,19.8,0.776,0.0,2.07,4637.993930569552,19.8,0.66,0.0,5.39,4160.986491206142
1731068879.31,39.7,1.674,0.0,1.69,7747.987653613703,19.9,0.624,0.0,0.658,4263.960100774864,19.8,0.908,0.0,1.88,4637.946618116686,19.9,0.63,0.0,1.75,4160.86349511733
1731068879.81,40.3,1.058,0.0,1.85,7747.661962520456,20.5,0.693,0.0,0.979,4263.866282378001,20.5,1.302,0.0,1.77,4637.89930572021,20.5,0.688,0.0,0.995,4160.7405158216725
1731068880.31,39.7,1.002,0.0,2.61,7748.241966097365,19.8,0.608,0.0,1.29,4263.7724640276,19.8,0.68,0.0,2.06,4637.851993380124,19.8,0.659,0.0,1.08,4160.617553320661
1731068880.81,40.3,1.093,0.0,7.04,7747.667948918419,19.8,0.636,0.0,0.92,4263.678645723667,19.8,0.787,0.0,2.81,4637.804681096434,19.8,0.454,0.0,1.05,4160.494607615782
1731068881.31,39.7,1.217,0.0,1.5,7747.878228026293,19.8,0.685,0.0,1.0,4263.584827466202,19.8,0.615,0.0,10.0,4637.757368869138,19.8,0.556,0.0,0.895,4160.371678708527
1731068881.81,40.3,1.166,0.0,1.75,7747.856050186114,20.5,0.765,0.0,1.31,4263.491009255208,20.5,0.603,0.0,1.89,4637.710056698242,20.5,0.477,0.0,1.13,4160.248766600381
1731068882.31,39.7,0.659,0.0,1.65,7747.573589365767,19.8,0.76,0.0,0.841,4263.397191090691,19.8,0.616,0.0,1.87,4637.662744583742,19.9,0.39,0.0,1.43,4160.125871292838
1731068882.81,40.3,0.71,0.0,1.65,7747.800375695183,19.9,0.742,0.0,1.18,4263.303372972653,19.8,0.637,0.0,1.5,4637.615432525642,19.8,0.314,0.0,0.681,4160.002992787385
1731068883.31,39.7,0.653,0.0,1.5,7747.582031473381,19.8,0.916,0.0,1.14,4263.209554901096,19.8,0.812,0.0,2.09,4637.568120523945,19.8,0.334,0.0,3.92,4159.880131085511
1731068883.81,40.3,0.705,0.0,2.04,7747.584374051198,19.8,0.528,0.0,2.28,4263.115736876024,20.5,0.583,0.0,1.92,4637.520808578652,20.5,0.633,0.0,1.63,4159.757286188704
1731068884.31,39.7,0.877,0.0,2.37,7747.899162650103,20.5,0.498,0.0,1.05,4263.021918897438,19.8,0.619,0.0,1.72,4637.473496689767,19.8,0.402,0.0,0.887,4159.634458098451
1731068884.81,40.3,0.886,0.0,1.51,7747.953030385379,19.8,0.761,0.0,1.09,4262.928100965344,19.8,0.796,0.0,1.59,4637.426184857286,19.8,0.394,0.0,0.954,4159.511646816246
1731068885.31,39.7,0.898,0.0,7.1,7747.518666009961,19.9,0.586,0.0,0.932,4262.834283079745,19.8,0.983,0.0,2.68,4637.378873081215,19.8,0.59,0.0,1.2,4159.388852343574
1731068885.81,40.3,1.118,0.0,2.19,7747.853052483741,20.5,0.567,0.0,0.987,4262.740465240642,19.8,0.831,0.031,6.49,4637.331561361555,19.8,0.569,0.0,0.815,4159.266074681927
1731068886.31,39.7,0.738,0.0,1.96,7747.682075474816,19.9,0.775,0.0,1.68,4262.646647448039,19.8,0.749,0.0,1.74,4637.284249698307,20.5,0.568,0.0,1.08,4159.14331383279
1731068886.81,40.3,0.558,0.0,1.6,7747.805825348888,19.8,0.628,0.0,0.747,4262.552829701937,19.8,0.892,0.0,2.37,4637.236938091476,19.9,0.414,0.0,1.41,4159.020569797653
1731068887.31,39.7,0.508,0.0,2.91,7747.830314441785,19.8,0.648,0.0,1.13,4262.459012002343,19.8,0.939,0.0,1.59,4637.189626541059,19.8,0.355,0.0,0.984,4158.897842578006
1731068887.81,40.3,0.617,0.0,1.6,7748.096067390088,20.5,0.79,0.0,1.31,4262.36519434926,20.5,1.022,0.0,1.75,4637.142315047059,20.5,0.612,0.0,0.868,4158.7751321753385
1731068888.31,39.7,0.563,0.0,1.91,7747.762590195112,19.8,0.696,0.0,0.829,4262.271376742688,19.8,0.994,0.0,1.99,4637.095003609479,19.8,0.449,0.0,1.27,4158.652438591136
1731068888.81,40.3,0.626,0.0,1.66,7747.861105260466,19.8,0.815,0.0,4.91,4262.17755918263,19.2,0.732,0.032,2.23,4637.047692228321,19.8,0.665,0.0,3.9,4158.52976182689
1731068889.31,39.7,0.812,0.0,1.74,7747.62348930191,19.9,0.805,0.0,1.6,4262.08374166909,19.8,0.392,0.0,2.35,4637.000380903586,19.8,0.443,0.0,0.918,4158.407101884085
1731068889.81,40.3,0.664,0.0,3.7,7747.905927605751,20.5,0.896,0.0,0.926,4261.989924202074,20.5,0.568,0.0,2.11,4636.953069635276,20.5,0.435,0.0,0.873,4158.284458764215
1731068890.31,39.7,0.617,0.0,1.82,7747.500466613593,19.8,1.045,0.0,0.9,4261.896106781582,19.8,0.288,0.0,1.74,4636.905758423391,19.8,0.42,0.0,0.794,4158.161832468765
1731068890.81,40.3,0.693,0.0,1.85,7747.808955896271,19.8,0.925,0.0,0.983,4261.802289407617,19.8,0.452,0.0,2.12,4636.858447267934,19.8,0.435,0.0,1.21,4158.039222999225
1731068891.31,39.7,0.744,0.0,2.33,7747.704492135621,19.8,1.094,0.0,1.53,4261.708472080182,19.8,0.607,0.0,1.85,4636.811136168907,19.8,0.565,0.0,1.68,4157.916630357084
1731068891.81,40.3,0.653,0.0,1.98,7747.53348022807,20.5,0.99,0.0,0.825,4261.614654799281,20.5,0.419,0.0,1.77,4636.763825126314,20.5,0.559,0.0,1.56,4157.794054543827
1731068892.31,39.7,0.676,0.0,1.9,7747.399814382818,19.2,0.517,0.0,1.03,4261.520837564918,19.9,0.751,0.0,1.67,4636.716514140153,19.8,0.58,0.0,0.958,4157.671495560947
1731068892.81,40.3,0.757,0.0,1.77,7747.356259347249,20.5,0.458,0.0,1.27,4261.427020377094,19.8,0.488,0.0,1.89,4636.669203210425,19.8,0.748,0.0,1.49,4157.54895340993
1731068893.31,39.7,0.836,0.0,1.9,7747.621526347007,19.8,0.391,0.0,2.75,4261.333203235815,19.8,0.383,0.0,2.3,4636.621892337135,19.9,0.502,0.0,1.07,4157.426428092264
1731068893.81,40.3,0.817,0.0,2.44,7747.626458884345,19.2,0.521,0.032,0.892,4261.23938614108,20.5,0.448,0.0,1.55,4636.574581520284,19.9,0.407,0.0,0.769,4157.30391960944
1731068894.31,39.7,0.982,0.0,1.76,7747.61405471528,20.5,0.408,0.0,0.861,4261.145569092892,19.8,0.463,0.0,2.4,4636.527270759874,20.5,0.456,0.0,1.32,4157.181427962941
1731068894.81,39.7,0.747,0.0,8.85,7747.927056799751,19.8,0.458,0.0,0.964,4261.05175209126,19.9,0.44,0.0,2.6,4636.4799600559045,19.8,0.517,0.0,2.38,4157.058953154261
1731068895.31,40.3,0.635,0.0,2.4,7747.725005491727,19.8,0.512,0.0,6.57,4260.957935136183,19.8,0.557,0.0,3.73,4636.432649408379,19.8,0.439,0.0,5.005,4156.936495184885
1731068895.81,40.3,0.621,0.0,2.01,7747.734063715286,19.8,0.434,0.0,0.872,4260.864118227664,20.5,0.408,0.0,9.73,4636.385338817299,20.5,0.448,0.0,7.63,4156.814054056304
1731068896.31,39.7,0.733,0.0,2.31,7747.470228334139,20.5,0.51,0.0,0.829,4260.770301365706,19.8,0.661,0.0,2.65,4636.338028282666,19.8,0.675,0.0,0.951,4156.691629770004
1731068896.81,39.7,0.814,0.016,1.95,7747.505849826739,19.8,0.504,0.0,1.23,4260.676484550311,19.8,0.656,0.0,3.88,4636.290717804483,19.8,0.559,0.0,1.91,4156.569222327471
1731068897.31,39.7,0.872,0.0,1.82,7747.658015939615,19.9,0.546,0.0,1.32,4260.582667781485,19.8,0.638,0.0,2.67,4636.243407382748,19.8,0.641,0.0,3.64,4156.446831730197
1731068897.81,40.3,0.866,0.0,2.26,7747.309108454865,20.5,0.459,0.0,0.732,4260.48885105923,20.5,0.736,0.0,4.36,4636.196097017468,20.5,0.523,0.0,1.38,4156.32445797967
1731068898.31,39.7,1.232,0.0,1.87,7747.817979044974,19.8,0.443,0.0,1.0,4260.3950343835495,19.8,0.651,0.0,3.17,4636.148786708641,19.8,0.59,0.0,0.846,4156.202101077377
1731068898.81,40.3,1.12,0.0,1.97,7747.840888381538,19.8,0.522,0.0,1.5,4260.301217754444,19.9,0.689,0.0,3.03,4636.101476456269,19.8,0.606,0.0,0.81,4156.0797610248055
1731068899.31,39.7,0.77,0.0,7.91,7747.097454818473,19.8,0.527,0.0,0.78,4260.207401171919,19.8,0.62,0.0,2.55,4636.054166260356,19.8,0.577,0.0,0.774,4155.957437823443
1731068899.81,40.3,0.735,0.0,1.96,7747.546174953948,19.9,0.837,0.0,1.06,4260.113584635977,20.5,0.793,0.0,1.62,4636.006856120901,20.5,0.553,0.0,1.14,4155.835131474779
1731068900.31,39.7,0.878,0.0,2.4,7747.524956233695,20.5,0.588,0.0,3.35,4260.019768146623,19.8,0.804,0.0,5.11,4635.959546037908,19.8,0.553,0.0,1.73,4155.712841980303
1731068900.81,40.3,0.777,0.0,2.08,7747.7079141796785,19.8,0.572,0.0,0.796,4259.925951703856,19.9,0.689,0.0,3.02,4635.912236011376,19.8,0.623,0.0,1.99,4155.590569341499
1731068901.31,39.7,0.896,0.0,1.83,7747.456021489299,19.8,0.586,0.0,1.03,4259.832135307682,19.8,0.568,0.0,1.91,4635.864926041309,19.8,0.692,0.0,1.2,4155.468313559858
1731068901.81,40.3,1.141,0.0,1.72,7747.601416552278,20.5,0.756,0.0,1.39,4259.738318958101,19.9,0.733,0.0,1.7,4635.81761612771,20.5,0.667,0.0,1.0,4155.346074636864
1731068902.31,39.7,1.253,0.0,1.9,7747.386891167349,19.8,0.737,0.0,0.843,4259.644502655122,20.5,0.531,0.0,1.97,4635.770306270578,19.9,0.514,0.0,0.975,4155.2238525740095
1731068902.81,40.3,1.345,0.0,2.16,7747.382062591146,19.8,0.818,0.0,1.09,4259.550686398743,19.8,0.765,0.0,2.15,4635.7229964699145,19.8,0.362,0.0,1.07,4155.101647372781
1731068903.31,39.7,0.937,0.0,1.89,7747.513053164038,19.8,0.699,0.0,1.32,4259.456870188968,19.9,0.577,0.0,2.09,4635.675686725723,19.8,0.542,0.0,0.946,4154.9794590346655
1731068903.81,40.3,0.651,0.0,5.14,7747.242796566003,20.5,0.707,0.0,0.84,4259.363054025802,20.5,0.614,0.0,2.01,4635.628377038003,20.5,0.353,0.0,0.777,4154.857287561151
1731068904.31,39.7,0.723,0.0,2.45,7747.250883294764,19.8,0.878,0.0,0.811,4259.269237909244,19.8,0.872,0.0,1.92,4635.581067406762,19.8,0.388,0.0,1.04,4154.735132953724
1731068904.81,40.3,0.806,0.0,1.75,7747.303496969214,19.8,0.691,0.0,1.0,4259.175421839303,19.9,0.777,0.0,5.95,4635.533757831993,19.9,0.59,0.0,1.43,4154.6129952138745
