Time,C1F4Bitrate,C1F4Jitter,C1F4Datagrams,C1F4Delay,C1F4Distance,C1F1Bitrate,C1F1Jitter,C1F1Datagrams,C1F1Delay,C1F1Distance,C1S1Bitrate,C1S1Jitter,C1S1Datagrams,C1S1Delay,C1S1Distance,C1F2Bitrate,C1F2Jitter,C1F2Datagrams,C1F2Delay,C1F2Distance
1731070400.8,19.8,0.452,0.0,0.873,3871.3665520071854,19.8,0.476,0.0,1.01,3979.075830642085,39.7,0.68,0.0,1.68,7707.405918135311,19.8,0.675,0.0,2.08,4494.432878573223
1731070401.3,19.9,0.673,0.0,0.858,3871.301102342724,19.8,0.634,0.0,1.52,3978.982168972361,40.3,1.216,0.0,1.65,7707.436925925918,19.8,0.802,0.0,1.64,4494.385745850039
1731070401.8,20.5,0.549,0.0,0.723,3871.235673528544,20.5,0.592,0.0,2.49,3978.888507359812,39.7,0.826,0.0,2.37,7707.608882014507,20.5,0.588,0.0,2.07,4494.338613188819
1731070402.3,19.9,0.523,0.0,1.1,3871.170265565698,19.8,0.569,0.0,0.881,3978.794845804443,40.3,0.882,0.0,1.63,7707.304704783053,19.8,0.663,0.0,1.7,4494.291480589572
1731070402.8,19.8,0.476,0.0,1.08,3871.104878455246,19.8,0.56,0.0,0.853,3978.701184306256,40.4,0.834,0.0,2.01,7707.516618547774,19.8,0.552,0.0,1.67,4494.244348052295
1731070403.3,19.8,0.608,0.0,2.44,3871.0395121982415,19.9,0.59,0.0,1.17,3978.607522865256,39.6,1.022,0.0,8.37,7707.486770745098,19.8,0.702,0.0,2.83,4494.197215576993
1731070403.8,19.8,0.465,0.0,0.929,3870.974166795743,20.5,0.571,0.0,0.852,3978.513861481444,40.4,0.984,0.0,1.57,7708.005906764456,20.5,0.477,0.0,1.74,4494.150083163668
1731070404.3,20.5,0.535,0.0,0.739,3870.908842248807,19.8,0.659,0.0,1.54,3978.4202001548297,39.7,1.468,0.0,1.97,7707.34793906271,19.8,0.654,0.0,1.54,4494.10295081232
1731070404.8,19.8,0.58,0.0,1.53,3870.843538558489,19.8,0.705,0.0,1.12,3978.326538885415,39.7,0.885,0.0,4.76,7707.511558029118,19.2,0.641,0.032,6.23,4494.055818522952
1731070405.3,19.8,0.55,0.0,0.989,3870.778255725843,19.8,0.734,0.0,1.25,3978.2328776732015,40.3,0.723,0.0,2.6,7707.74427067442,19.8,0.628,0.0,1.86,4494.008686295566
1731070405.8,20.5,0.538,0.0,2.12,3870.712993751927,20.5,0.82,0.0,1.01,3978.139216518196,40.3,0.696,0.0,2.98,7707.67155808411,20.5,0.663,0.0,1.63,4493.961554130163
1731070406.3,19.8,0.617,0.0,0.806,3870.647752637793,19.9,0.601,0.0,0.922,3978.0455554204,39.7,0.763,0.0,1.98,7707.221389938395,19.8,0.707,0.0,3.4,4493.914422026749
1731070406.8,19.8,0.552,0.0,1.56,3870.582532384499,19.8,0.496,0.0,0.826,3977.95189437982,40.3,0.902,0.0,1.61,7707.84540275349,19.8,0.681,0.0,1.87,4493.86728998532
1731070407.3,19.8,0.525,0.0,1.16,3870.5173329930976,19.8,0.556,0.0,0.81,3977.858233396459,39.7,1.19,0.0,1.8,7707.449042740905,19.9,0.765,0.0,2.0,4493.82015800588
1731070407.8,20.5,0.542,0.0,2.7,3870.452154464644,20.5,0.507,0.0,1.08,3977.7645724703225,40.4,0.835,0.0,10.5,7707.932419546862,20.5,0.725,0.0,2.54,4493.773026088434
1731070408.3,19.8,0.613,0.0,1.08,3870.386996800192,19.8,0.665,0.0,0.827,3977.670911601412,39.6,1.122,0.0,2.17,7707.131445288888,19.8,0.997,0.0,1.64,4493.72589423298
1731070408.8,19.8,0.769,0.0,0.925,3870.321860000792,19.8,0.647,0.0,1.26,3977.577250789731,40.4,1.01,0.0,2.17,7707.051943767058,19.9,0.91,0.0,1.69,4493.678762439524
1731070409.3,19.8,1.244,0.0,0.956,3870.256744067504,19.8,0.713,0.0,0.785,3977.4835900352873,39.0,0.581,0.0,2.31,7707.483373411948,19.8,1.042,0.0,3.11,4493.631630708063
1731070409.8,20.5,0.749,0.0,6.68,3870.191649001377,20.5,0.612,0.0,0.816,3977.3899293380823,41.0,0.469,0.0,3.57,7707.245299398881,20.5,0.791,0.0,1.81,4493.584499038601
1731070410.3,19.9,0.603,0.0,0.801,3870.1265748034657,19.8,0.745,0.0,1.04,3977.296268698122,39.7,0.658,0.0,1.73,7707.632929173434,19.8,1.005,0.0,1.73,4493.537367431142
1731070410.8,19.8,0.833,0.0,3.68,3870.061521474821,19.8,0.771,0.0,0.839,3977.202608115408,40.3,0.555,0.0,2.07,7707.232642937716,19.8,0.967,0.0,1.67,4493.490235885685
1731070411.3,19.8,0.713,0.0,0.79,3869.996489016495,19.9,0.807,0.0,0.776,3977.108947589944,39.7,0.669,0.0,1.84,7707.798603718957,19.8,0.857,0.0,1.51,4493.443104402237
1731070411.8,20.5,0.838,0.0,3.9,3869.931477429542,20.5,0.861,0.0,0.931,3977.015287121737,40.3,0.69,0.0,1.69,7707.341346022978,19.8,0.833,0.0,1.78,4493.395972980792
1731070412.3,19.8,0.907,0.0,0.906,3869.866486715013,19.8,0.744,0.0,0.838,3976.9216267107904,39.7,0.879,0.0,5.89,7707.582592346486,20.5,0.897,0.0,1.8,4493.348841621358
1731070412.8,19.9,0.61,0.0,4.22,3869.80151687396,19.9,0.882,0.0,0.708,3976.827966357108,40.4,0.851,0.0,2.32,7707.447657680308,19.8,0.849,0.0,1.65,4493.301710323935
1731070413.3,19.8,0.646,0.0,0.937,3869.7365679074337,19.8,1.006,0.0,0.887,3976.7343060606895,39.6,0.741,0.0,1.76,7707.174928008551,19.8,0.703,0.0,1.84,4493.254579088524
1731070413.8,20.5,0.676,0.0,2.39,3869.671639816483,19.9,1.012,0.0,0.807,3976.6406458215456,40.4,0.563,0.0,1.58,7707.004254256788,19.8,0.678,0.0,1.57,4493.207447915132
1731070414.3,19.8,0.775,0.0,0.8,3869.606732602164,20.5,0.911,0.0,1.11,3976.546985639676,39.7,0.583,0.0,1.56,7707.231748696885,20.5,0.834,0.0,6.59,4493.160316803753
1731070414.8,19.8,0.821,0.0,1.08,3869.541846265524,19.8,0.637,0.0,0.846,3976.453325515088,40.3,0.605,0.0,2.24,7706.977216219831,19.8,0.822,0.0,2.0,4493.113185754394
1731070415.3,19.8,0.619,0.0,1.35,3869.4769808076135,19.8,0.562,0.0,1.25,3976.359665447783,39.0,0.62,0.016,1.63,7707.316629486932,19.8,0.827,0.0,2.06,4493.066054767056
1731070415.8,20.5,0.768,0.0,2.2,3869.412136229482,19.9,0.512,0.0,0.828,3976.2660054377657,40.3,0.847,0.0,2.33,7707.465906953317,20.5,0.93,0.0,2.05,4493.018923841741
1731070416.3,19.8,0.809,0.0,1.4,3869.347312532179,20.5,0.499,0.0,1.33,3976.172345485039,39.7,0.786,0.0,4.07,7706.894964671694,19.8,0.871,0.0,1.64,4492.971792978452
1731070416.8,19.8,0.755,0.0,1.02,3869.282509716756,19.8,0.467,0.0,0.871,3976.078685589609,40.3,0.861,0.0,5.44,7707.118777699776,19.8,0.841,0.0,1.54,4492.924662177188
1731070417.3,19.8,0.822,0.0,1.59,3869.217727784261,19.8,0.745,0.0,0.892,3975.98502575148,39.7,0.953,0.0,2.58,7707.211283454284,19.8,1.001,0.0,3.27,4492.877531437954
1731070417.8,20.5,0.737,0.0,3.66,3869.152966735743,20.5,0.571,0.0,0.802,3975.891365970655,39.7,0.799,0.0,3.35,7707.443847050732,20.5,0.98,0.0,2.12,4492.830400760749
1731070418.3,19.8,1.018,0.0,1.69,3869.08822657225,19.8,0.579,0.0,0.838,3975.797706247138,40.3,0.824,0.0,1.76,7706.92962563631,19.8,1.209,0.0,2.01,4492.783270145578
1731070418.8,19.8,0.915,0.0,1.13,3869.0235072948312,19.8,0.664,0.0,0.77,3975.7040465809314,40.3,0.799,0.0,1.97,7707.385253712743,19.8,1.107,0.0,5.24,4492.736139592443
1731070419.3,19.8,0.847,0.0,1.09,3868.958808904535,19.8,0.596,0.0,1.03,3975.610386972043,39.7,0.843,0.0,3.1,7706.981086358525,19.8,1.048,0.0,1.72,4492.689009101343
1731070419.8,19.8,0.888,0.0,1.38,3868.894131402409,20.5,0.339,0.0,1.08,3975.516727420474,40.3,1.273,0.0,1.84,7707.042804906925,20.5,1.319,0.0,1.87,4492.641878672281
1731070420.3,20.5,1.107,0.0,0.974,3868.8294747895006,19.8,0.59,0.0,1.72,3975.4230679262314,39.7,0.998,0.0,2.97,7706.9940892599325,19.2,0.779,0.0,2.5,4492.59474830526
1731070420.8,19.8,0.657,0.0,1.34,3868.764839066857,19.8,0.495,0.0,0.711,3975.329408489315,39.7,1.264,0.016,2.41,7707.093368987947,20.5,0.551,0.0,1.74,4492.547618000281
1731070421.3,19.8,0.412,0.0,0.9,3868.700224235524,19.8,0.471,0.0,0.851,3975.2357491097296,39.7,1.243,0.0,3.44,7707.329277809301,19.8,0.473,0.0,1.93,4492.500487757347
1731070421.8,20.5,0.483,0.0,1.13,3868.635630296552,20.5,0.409,0.0,1.16,3975.1420897874823,40.3,1.532,0.0,1.67,7706.861762199035,20.5,0.674,0.0,1.86,4492.45335757646
1731070422.3,19.9,0.448,0.0,1.09,3868.571057250984,19.2,0.554,0.032,2.83,3975.048430522576,39.7,0.608,0.0,2.31,7707.096978000089,19.8,0.537,0.0,1.72,4492.406227457619
1731070422.8,19.8,0.534,0.0,1.16,3868.506505099869,19.9,0.613,0.0,1.69,3974.954771315016,40.3,0.843,0.0,2.55,7706.912571913323,19.8,0.754,0.0,1.84,4492.359097400829
1731070423.3,19.8,0.551,0.0,1.15,3868.441973844251,19.8,0.663,0.0,0.839,3974.8611121648014,39.6,0.755,0.0,1.84,7707.002367114396,19.8,0.552,0.0,2.34,4492.311967406092
1731070423.8,20.5,0.563,0.0,5.6,3868.377463485175,20.5,0.498,0.0,0.999,3974.76745307194,40.3,0.757,0.0,1.58,7707.253159709305,20.5,0.555,0.0,7.56,4492.264837473411
1731070424.3,19.8,0.479,0.0,1.08,3868.312974023689,19.8,0.524,0.0,0.833,3974.673794036436,38.4,0.97,0.032,3.66,7707.043889429214,19.8,0.446,0.0,1.65,4492.217707602783
1731070424.8,19.8,0.588,0.0,0.939,3868.248505460837,19.8,0.539,0.0,0.818,3974.580135058293,40.3,1.085,0.0,1.62,7706.653495888576,19.8,0.507,0.0,1.73,4492.170577794213
1731070425.3,19.8,0.848,0.0,0.911,3868.184057797664,19.8,0.65,0.0,0.87,3974.486476137516,39.0,1.209,0.016,1.94,7707.043228948954,19.8,0.964,0.0,1.67,4492.123448047705
1731070425.8,20.5,0.515,0.0,0.818,3868.119631035215,20.5,0.594,0.0,1.27,3974.3928172741057,40.3,1.154,0.0,3.33,7706.886781619694,20.5,0.896,0.0,1.59,4492.076318363257
1731070426.3,19.8,0.508,0.0,0.885,3868.055225174531,19.8,0.711,0.0,0.738,3974.299158468068,39.0,0.638,0.0,7.75,7706.92188850462,19.8,0.855,0.0,2.34,4492.029188740876
1731070426.8,19.8,0.719,0.0,1.59,3867.990840216661,19.8,0.809,0.0,1.45,3974.2054997194086,41.0,0.666,0.0,1.95,7706.857771759094,19.8,0.735,0.0,2.02,4491.982059180557
1731070427.3,19.8,0.553,0.0,1.22,3867.9264761626487,19.8,0.722,0.0,1.305,3974.111841028131,39.7,0.643,0.0,1.65,7707.451275158482,19.8,0.711,0.0,1.87,4491.934929682308
1731070427.8,20.5,0.684,0.0,3.2,3867.862133013534,19.8,0.472,0.0,1.16,3974.018182394238,40.3,1.068,0.0,1.78,7706.84829502995,20.5,0.823,0.0,1.6,4491.887800246128
1731070428.3,19.8,0.57,0.0,1.26,3867.797810770362,20.5,0.471,0.0,2.84,3973.924523817735,39.7,0.866,0.0,1.74,7706.939162688611,19.8,0.598,0.0,5.65,4491.84067087202
1731070428.8,19.8,0.732,0.0,0.919,3867.7335094341743,19.8,0.838,0.0,1.33,3973.830865298622,40.3,0.977,0.0,1.98,7707.175993504336,19.8,0.883,0.0,1.64,4491.793541559986
1731070429.3,19.8,0.756,0.0,0.815,3867.669229006017,19.8,0.643,0.0,1.96,3973.7372068369086,39.0,1.054,0.016,1.7,7706.992472502126,19.8,0.889,0.0,1.52,4491.746412310027
1731070429.8,20.5,0.766,0.0,1.37,3867.60496948693,20.5,0.705,0.0,7.82,3973.643548432597,40.3,0.946,0.0,1.96,7706.965252598179,20.5,1.008,0.0,2.17,4491.699283122146
1731070430.3,19.8,0.693,0.0,1.31,3867.540730877957,19.9,0.619,0.0,0.789,3973.5498900856905,39.7,1.106,0.0,1.81,7706.363605702792,19.8,0.866,0.0,1.58,4491.652153996344
1731070430.8,19.9,0.657,0.0,7.08,3867.476513180138,19.8,0.661,0.0,0.916,3973.4562317961936,39.0,0.494,0.016,7.12,7706.836651113914,19.8,0.731,0.0,1.38,4491.605024932624
1731070431.3,19.8,0.701,0.0,1.11,3867.412316394516,19.8,0.762,0.0,0.756,3973.362573564109,40.3,0.624,0.0,1.96,7707.1355199161635,19.8,1.039,0.0,3.1,4491.557895930988
1731070431.8,20.5,0.677,0.0,1.27,3867.348140522133,20.5,0.591,0.0,0.85,3973.2689153894426,40.3,0.56,0.0,1.73,7706.9172119860195,20.5,1.225,0.0,1.68,4491.510766991437
1731070432.3,19.8,0.788,0.0,0.776,3867.283985564029,19.9,0.685,0.0,0.729,3973.175257272198,39.7,0.641,0.0,1.83,7706.998615684028,19.8,1.175,0.0,1.89,4491.463638113972
1731070432.8,19.8,0.777,0.0,1.11,3867.219851521245,19.8,0.699,0.0,1.28,3973.08159921238,40.3,0.702,0.0,1.63,7706.86125502356,19.8,0.881,0.0,1.57,4491.416509298598
1731070433.3,19.8,0.798,0.0,0.908,3867.1557383948234,19.8,0.699,0.0,0.963,3972.987941209992,39.7,0.694,0.0,1.52,7706.890306017589,19.8,0.824,0.0,1.78,4491.369380545314
1731070433.8,19.8,0.772,0.0,1.69,3867.091646185799,20.5,0.801,0.0,0.87,3972.894283265035,40.3,0.777,0.0,1.5,7707.112491320881,20.5,0.7,0.0,1.93,4491.322251854125
1731070434.3,20.5,0.611,0.0,0.781,3867.027574895219,19.8,0.845,0.0,0.764,3972.800625377518,39.7,1.044,0.0,2.93,7707.144549864899,19.8,0.735,0.0,2.05,4491.275123225029
1731070434.8,19.8,0.717,0.0,0.828,3866.9635245241193,19.9,0.94,0.0,0.8,3972.706967547442,39.7,0.545,0.0,2.19,7706.556263424311,19.8,0.96,0.0,1.83,4491.22799465803
1731070435.3,19.9,0.602,0.0,0.876,3866.899495073541,19.8,0.875,0.0,0.947,3972.613309774815,40.3,0.775,0.0,4.66,7706.966281220454,19.9,0.815,0.0,2.18,4491.180866153132
1731070435.8,20.5,0.586,0.0,0.785,3866.8354865445217,20.5,0.917,0.0,0.972,3972.519652059635,40.3,0.52,0.0,3.03,7707.061074218889,20.5,0.715,0.0,1.48,4491.133737710334
