Time,F1S1Bitrate,F1S1Jitter,F1S1Datagrams,F1S1Delay,F1S1Distance,F1F4Bitrate,F1F4Jitter,F1F4Datagrams,F1F4Delay,F1F4Distance,F1C1Bitrate,F1C1Jitter,F1C1Datagrams,F1C1Delay,F1C1Distance,F1F2Bitrate,F1F2Jitter,F1F2Datagrams,F1F2Delay,F1F2Distance
1731068843.31,39.7,0.505,0.0,1.04,3949.4114649920166,19.8,0.379,0.0,0.959,3145.497653790256,7.68,0.983,0.0,0.816,4270.715147255785,19.8,0.632,0.0,0.876,786.7718554320554
1731068843.81,40.3,0.483,0.0,0.897,3949.739495474808,20.5,0.406,0.0,1.37,3145.652048463085,8.31,0.482,0.0,1.04,4270.621325521616,19.9,0.611,0.0,1.27,786.8104346028962
1731068844.31,39.7,0.423,0.0,0.868,3949.334490573442,19.8,0.391,0.0,0.976,3145.8064482736368,7.68,0.457,0.0,1.38,4270.527503833689,20.5,0.662,0.0,1.49,786.8490150594342
1731068844.81,40.3,0.474,0.0,0.795,3949.629572253953,19.8,0.521,0.0,1.73,3145.9608532211582,7.68,0.345,0.0,0.827,4270.433682192009,19.8,0.774,0.0,0.908,786.8875968014752
1731068845.31,39.7,0.57,0.0,1.03,3949.82045430351,19.8,0.522,0.0,0.807,3146.1152633048905,8.32,0.444,0.0,0.763,4270.339860596578,19.8,0.642,0.0,0.864,786.9261798288325
1731068845.81,39.7,0.928,0.0,1.31,3949.886417131862,20.5,0.601,0.0,0.824,3146.269678524078,7.69,1.142,0.0,0.769,4270.2460390474,19.8,0.48,0.0,1.0,786.9647641413172
1731068846.31,40.3,0.728,0.0,0.846,3950.265624071991,19.8,0.616,0.0,2.27,3146.424098877964,8.32,0.725,0.0,1.05,4270.152217544475,20.4,0.414,0.0,3.61,787.0033497387404
1731068846.81,40.3,0.652,0.0,0.888,3950.172311002945,19.8,0.56,0.0,8.35,3146.57852436579,8.32,0.664,0.0,1.39,4270.058396087809,19.9,0.495,0.0,1.03,787.0419366209159
1731068847.31,39.7,0.761,0.0,0.843,3950.263278612889,19.8,0.607,0.0,0.891,3146.732954986806,7.68,0.465,0.0,0.81,4269.964574677405,19.8,0.524,0.0,0.882,787.080524787649
1731068847.81,39.7,0.885,0.0,6.54,3950.2492445097214,20.5,0.559,0.0,0.896,3146.887390740253,8.32,0.51,0.0,0.734,4269.8707533132665,20.5,0.866,0.0,0.763,787.1191142387536
1731068848.31,40.3,0.533,0.0,0.849,3949.927494158959,19.8,0.665,0.0,0.784,3147.0418316253763,7.68,0.86,0.0,1.0,4269.776931995395,19.8,0.532,0.0,0.993,787.1577049740408
1731068848.81,39.0,0.563,0.032,1.32,3950.0982346683063,19.8,0.654,0.0,0.899,3147.19627764142,8.32,0.594,0.0,1.53,4269.683110723793,19.8,0.562,0.0,1.08,787.1962969933219
1731068849.31,39.7,0.572,0.0,1.2,3950.65436375356,19.8,0.706,0.0,0.906,3147.350728787625,7.68,0.611,0.0,0.732,4269.589289498464,19.8,0.588,0.0,0.977,787.2348902964108
1731068849.81,39.7,0.663,0.0,0.708,3950.2686605114654,20.5,0.791,0.0,0.913,3147.5051850632426,8.32,0.441,0.0,0.956,4269.495468319412,20.5,0.648,0.0,0.799,787.2734848831129
1731068850.31,40.3,0.799,0.0,0.802,3950.504688339098,19.8,0.789,0.0,1.69,3147.659646467515,7.68,0.575,0.0,2.87,4269.401647186641,19.8,0.617,0.0,1.21,787.3120807532423
1731068850.81,40.3,0.821,0.0,0.897,3950.47163138696,19.9,0.456,0.0,0.981,3147.8141129996866,8.32,0.499,0.0,0.899,4269.307826100152,19.9,0.848,0.0,1.8,787.3506779066105
1731068851.31,39.7,0.8,0.0,1.46,3950.285667494584,19.8,0.455,0.0,0.937,3147.9685846590028,7.68,0.624,0.0,1.23,4269.214005059949,19.8,1.018,0.0,1.02,787.3892763430285
1731068851.81,40.3,0.971,0.0,0.804,3951.043399872289,19.8,0.433,0.0,0.799,3148.123061444707,8.32,0.657,0.0,1.27,4269.120184066032,20.5,0.827,0.0,1.11,787.4278760623107
1731068852.31,39.7,0.64,0.0,0.892,3950.614817935677,20.5,0.263,0.0,1.18,3148.2775433560487,7.68,0.566,0.0,1.87,4269.02636311841,19.8,0.808,0.0,1.27,787.4664770642626
1731068852.81,40.3,0.553,0.0,0.734,3950.753757707499,19.9,0.26,0.0,1.12,3148.432030392272,7.67,0.658,0.0,0.872,4268.932542217082,19.8,1.108,0.0,6.79,787.5050793486986
1731068853.31,39.7,0.555,0.0,0.803,3950.736927077861,19.8,0.384,0.0,1.09,3148.5865225526204,8.32,0.665,0.0,0.947,4268.838721362053,19.8,0.876,0.0,1.44,787.5436829154298
1731068853.81,40.3,0.699,0.0,0.831,3951.1434593872086,20.5,0.358,0.0,0.978,3148.741019836342,8.32,0.676,0.0,1.32,4268.744900553324,20.5,0.828,0.0,0.847,787.582287764268
1731068854.31,39.7,0.672,0.0,1.22,3951.111075451173,19.8,0.414,0.0,4.58,3148.895522242679,7.68,0.651,0.0,0.929,4268.651079790898,19.2,0.492,0.0,0.828,787.6208938950273
1731068854.81,39.7,0.702,0.0,1.46,3951.392331423432,19.8,0.328,0.0,0.9,3149.0500297708827,8.32,0.297,0.0,0.788,4268.557259074781,20.4,0.396,0.0,1.47,787.6595013075136
1731068855.31,40.3,0.741,0.0,0.867,3951.0789320600393,19.8,0.334,0.0,0.98,3149.2045424201965,7.68,0.605,0.0,1.07,4268.463438404972,19.9,0.354,0.0,0.841,787.6981100015412
1731068855.81,40.3,0.949,0.0,0.829,3951.485641101258,20.5,0.303,0.0,1.18,3149.3590601898677,8.32,0.61,0.0,1.49,4268.369617781478,20.5,0.492,0.0,1.01,787.7367199769217
1731068856.31,39.1,0.285,0.0,0.684,3951.158106439264,19.8,0.389,0.0,3.5,3149.5135830791405,7.68,0.76,0.0,7.43,4268.275797204301,19.8,0.414,0.0,2.42,787.7753312334668
1731068856.81,40.3,0.344,0.0,0.87,3951.43713986268,19.8,0.327,0.0,1.66,3149.668111087261,8.32,0.758,0.0,0.986,4268.18197667344,19.8,0.384,0.0,0.854,787.8139437709907
1731068857.31,40.3,0.335,0.0,0.835,3951.29730013202,19.8,0.428,0.0,1.8,3149.82264421348,7.68,0.406,0.0,1.05,4268.088156188904,19.8,0.48,0.0,0.852,787.8525575892997
1731068857.81,40.3,0.34,0.0,0.967,3951.739153483215,19.9,0.364,0.0,1.47,3149.977182457041,8.32,0.698,0.0,1.04,4267.994335750693,20.5,0.572,0.0,1.04,787.8911726882083
1731068858.31,39.7,0.355,0.0,3.56,3951.273878335769,20.5,0.367,0.0,2.53,3150.1317258171925,7.68,0.361,0.0,1.21,4267.900515358811,19.8,0.456,0.0,1.44,787.929789067528
1731068858.81,39.7,0.322,0.0,0.928,3951.573536665293,19.8,0.412,0.0,4.07,3150.28627429318,8.32,1.012,0.0,1.79,4267.80669501326,19.8,0.434,0.0,1.82,787.9684067270706
1731068859.31,40.3,0.491,0.0,1.0,3951.352800608264,19.9,0.501,0.0,1.55,3150.440827884249,7.68,0.905,0.0,2.03,4267.712874714042,19.8,0.539,0.0,0.908,788.0070256666509
1731068859.81,40.3,0.345,0.0,0.892,3951.981872447435,20.5,0.388,0.0,0.853,3150.5953865896518,8.33,0.439,0.0,1.05,4267.619054461164,20.5,0.388,0.0,0.849,788.0456458860748
1731068860.31,39.7,0.481,0.0,0.987,3952.132538947281,19.8,0.398,0.0,0.998,3150.7499504086327,7.68,0.76,0.0,1.07,4267.5252342546255,19.9,0.408,0.0,0.94,788.0842673851572
1731068860.81,40.3,0.47,0.0,1.1,3952.078855941367,19.8,0.603,0.0,1.08,3150.904519340439,8.32,0.352,0.0,7.17,4267.4314140944325,19.8,0.463,0.0,1.03,788.1228901637099
1731068861.31,39.7,0.416,0.0,1.05,3951.5956105758246,19.8,0.588,0.0,0.89,3151.059093384319,7.68,0.831,0.0,0.848,4267.337593980585,19.8,0.488,0.0,1.48,788.1615142215446
1731068861.81,40.3,0.632,0.0,0.847,3952.1370263756535,20.5,0.516,0.0,1.11,3151.2136725395176,7.68,0.48,0.0,0.767,4267.2437739130855,20.5,0.411,0.0,0.838,788.2001395584765
1731068862.31,39.7,0.512,0.0,1.05,3952.18392396405,19.9,0.615,0.0,2.98,3151.368256805288,8.32,0.414,0.0,0.766,4267.149953891941,19.8,0.565,0.0,0.805,788.2387661743115
1731068862.81,40.3,0.613,0.0,1.46,3952.0525840981054,19.8,0.666,0.0,1.27,3151.5228461808747,8.33,0.832,0.0,1.22,4267.056133917153,19.8,0.519,0.0,1.02,788.2773940688646
1731068863.31,39.7,0.582,0.0,7.03,3952.1666829058313,19.8,0.583,0.0,1.04,3151.6774406655263,7.68,0.585,0.0,1.12,4266.962313988724,19.9,0.527,0.0,1.41,788.3160232419477
1731068863.81,39.7,0.711,0.0,1.01,3952.4236115335457,19.8,0.549,0.0,1.08,3151.832040258492,8.31,1.027,0.0,0.775,4266.868494106657,20.5,0.813,0.0,2.5,788.354653693373
1731068864.31,40.3,0.574,0.0,0.76,3952.469144564216,20.5,0.454,0.0,5.91,3151.9866449590163,7.68,0.573,0.0,0.981,4266.774674270952,19.8,0.576,0.0,3.01,788.3932854229555
1731068864.81,39.7,0.469,0.0,3.24,3952.24296850893,19.8,0.426,0.0,0.958,3152.1412547663526,8.32,0.455,0.0,1.21,4266.680854481619,19.8,0.637,0.0,2.48,788.4319184305014
1731068865.31,40.3,0.442,0.0,1.35,3952.1764229485034,19.8,0.527,0.0,1.32,3152.295869679748,7.69,0.612,0.0,0.881,4266.587034738656,19.9,0.674,0.0,2.87,788.4705527158259
1731068865.81,40.3,0.428,0.0,0.831,3952.159651296429,20.5,0.438,0.0,1.01,3152.450489698451,8.31,0.443,0.0,1.0,4266.493215042068,20.5,0.616,0.0,9.06,788.509188278741
1731068866.31,39.7,0.653,0.0,0.877,3952.852432404174,19.8,0.584,0.0,1.19,3152.60511482171,7.68,1.029,0.0,1.4,4266.399395391857,19.8,0.739,0.0,3.19,788.5478251190591
1731068866.81,40.3,0.602,0.0,1.02,3952.5477310876886,19.8,0.505,0.0,0.861,3152.7597450487715,7.68,0.525,0.0,0.795,4266.305575788026,19.8,0.733,0.0,0.816,788.5864632365951
1731068867.31,39.7,0.738,0.0,1.09,3953.1528637189263,19.9,0.627,0.0,0.973,3152.9143803788893,8.33,0.513,0.0,2.868,4266.211756230578,19.8,0.47,0.0,0.796,788.6251026311558
1731068867.81,40.3,0.578,0.0,1.08,3952.957483967567,20.5,0.516,0.0,1.06,3153.069020811311,8.31,0.38,0.0,4.94,4266.117936719518,20.5,0.483,0.0,0.689,788.663743302556
1731068868.31,39.0,0.775,0.016,1.03,3953.027919855212,19.8,0.568,0.0,0.929,3153.223666345285,7.68,0.48,0.0,1.3,4266.024117254848,19.8,0.553,0.0,0.952,788.7023852506085
1731068868.81,40.3,0.875,0.0,1.0,3952.6839028671216,19.8,0.54,0.0,1.31,3153.3783169800618,8.32,1.4,0.0,1.01,4265.93029783657,19.8,0.542,0.0,1.47,788.7410284751252
1731068869.31,39.7,0.616,0.0,3.58,3953.077753278421,19.8,0.578,0.0,0.874,3153.532972714888,7.68,0.763,0.0,0.881,4265.836478464687,19.8,0.549,0.0,0.972,788.7796729759216
1731068869.81,39.7,0.585,0.0,1.06,3952.9349555378303,20.5,0.537,0.0,1.27,3153.687633549017,8.32,0.593,0.0,1.1,4265.742659139203,20.5,0.563,0.0,0.897,788.8183187528044
1731068870.31,40.3,0.677,0.0,1.04,3952.907574628938,19.8,0.556,0.0,1.65,3153.8422994816974,7.68,0.391,0.0,1.31,4265.648839860121,19.8,0.577,0.0,0.769,788.8569658055889
1731068870.81,40.3,0.741,0.0,0.88,3953.1371141272166,19.8,0.769,0.0,1.07,3153.99697051218,8.32,0.48,0.0,0.792,4265.555020627446,19.9,0.615,0.0,0.858,788.8956141340875
1731068871.31,39.7,0.844,0.0,1.23,3953.287597381231,19.8,0.689,0.0,6.4,3154.151646639712,7.68,0.517,0.0,0.832,4265.461201441176,19.9,0.584,0.0,1.28,788.9342637381128
1731068871.81,40.3,0.706,0.0,1.2,3953.042628915612,20.5,0.699,0.0,1.14,3154.306327863544,8.31,0.584,0.0,0.932,4265.367382301318,20.5,0.571,0.0,1.4,788.9729146174802
1731068872.31,39.7,0.849,0.0,1.2,3953.1566163810544,19.8,0.514,0.0,1.24,3154.4610141829294,7.68,0.826,0.0,1.87,4265.273563207874,19.8,0.864,0.0,0.888,789.0115667719966
1731068872.81,39.7,0.801,0.0,0.914,3953.1198168301594,19.8,0.241,0.0,1.62,3154.615705597117,8.32,0.621,0.0,0.872,4265.179744160849,19.8,0.803,0.0,0.877,789.0502202014774
1731068873.31,40.3,0.769,0.0,0.887,3953.5993280047983,19.9,0.37,0.0,1.1,3154.7704021053582,7.69,0.673,0.0,0.855,4265.085925160243,19.9,0.861,0.0,1.54,789.0888749057352
1731068873.81,40.3,0.551,0.0,0.955,3953.68938177336,20.5,0.413,0.0,1.13,3154.925103706902,8.32,0.578,0.0,1.57,4264.99210620606,20.5,0.937,0.0,6.16,789.1275308845828
1731068874.31,39.7,0.552,0.0,1.49,3953.4923947574794,19.8,0.32,0.0,1.1,3155.0798104009973,7.68,0.796,0.0,7.16,4264.898287298302,19.8,0.864,0.0,1.02,789.1661881378357
1731068874.81,40.3,0.617,0.0,0.72,3953.730029628539,19.8,0.395,0.0,1.08,3155.2345221869004,8.32,0.675,0.0,0.805,4264.804468436975,19.8,0.85,0.0,1.11,789.2048466653008
1731068875.31,39.7,0.696,0.0,4.86,3954.014143758638,19.8,0.31,0.0,1.19,3155.38923906386,7.68,0.571,0.0,1.04,4264.710649622082,19.8,0.68,0.0,0.856,789.2435064667939
1731068875.81,40.3,0.763,0.0,1.1,3954.1604175513135,20.5,0.318,0.0,4.32,3155.543961031125,8.31,0.763,0.0,0.777,4264.616830853624,19.8,0.462,0.0,0.983,789.2821675421276
1731068876.31,39.7,0.754,0.0,0.86,3953.955571674615,19.8,0.431,0.0,0.938,3155.698688087949,7.68,0.747,0.0,0.937,4264.523012131604,20.5,0.306,0.0,1.5,789.3208298911148
1731068876.81,40.3,0.745,0.0,0.754,3953.698827032639,19.8,0.385,0.0,0.831,3155.853420233582,8.32,0.792,0.0,1.42,4264.429193456023,19.9,0.409,0.0,1.15,789.3594935135712
1731068877.31,39.7,0.882,0.0,1.03,3954.071760111447,19.8,0.598,0.0,1.3,3156.0081574672768,7.68,0.713,0.0,0.834,4264.33537482689,19.8,0.359,0.0,1.19,789.3981584093042
1731068877.81,39.7,0.627,0.0,1.59,3954.0580610522834,19.8,0.416,0.0,1.73,3156.162899788286,8.33,0.342,0.0,1.07,4264.241556244206,20.5,0.41,0.0,0.905,789.4368245781293
1731068878.31,40.3,0.255,0.0,0.863,3954.377690473578,20.5,0.445,0.0,0.876,3156.317647195859,7.68,0.692,0.0,1.22,4264.14773770797,19.8,0.433,0.0,1.26,789.4754920198594
1731068878.81,39.7,0.344,0.0,0.808,3954.46341216021,19.8,0.469,0.0,1.09,3156.472399689249,7.68,0.561,0.0,0.85,4264.05391921819,19.8,0.44,0.0,1.71,789.5141607343077
1731068879.31,40.3,0.311,0.0,0.875,3954.354769161766,19.8,0.439,0.0,1.02,3156.627157267705,8.32,0.874,0.0,1.03,4263.960100774864,19.8,0.373,0.0,8.09,789.5528307212899
1731068879.81,40.3,0.634,0.0,1.43,3954.064201138976,20.4,0.455,0.0,0.821,3156.7819199304845,8.32,0.808,0.0,3.01,4263.866282378001,19.9,0.808,0.0,1.33,789.5915019806133
1731068880.31,39.7,0.447,0.0,1.46,3954.7059566560174,19.9,0.547,0.0,1.09,3156.936687676837,7.68,0.382,0.0,0.777,4263.7724640276,20.5,0.451,0.0,1.27,789.630174512094
1731068880.81,39.7,0.406,0.0,0.984,3954.159797061272,19.9,0.586,0.0,3.47,3157.091460506015,8.32,0.726,0.0,0.783,4263.678645723667,19.8,0.386,0.0,0.864,789.6688483155449
1731068881.31,40.3,0.388,0.0,0.72,3954.5558375680007,19.9,0.508,0.0,0.799,3157.246238417271,7.68,0.388,0.0,1.32,4263.584827466202,19.8,0.41,0.0,1.09,789.7075233907793
1731068881.81,39.7,0.391,0.0,1.19,3954.604449531792,20.5,0.524,0.0,0.901,3157.401021409855,8.31,0.892,0.0,1.59,4263.491009255208,20.5,0.423,0.0,1.66,789.7461997376131
1731068882.31,40.3,0.379,0.0,6.34,3954.4071818043785,19.8,0.554,0.0,1.13,3157.5558094830244,7.68,0.861,0.0,1.17,4263.397191090691,19.8,0.401,0.0,0.873,789.7848773558537
1731068882.81,40.3,0.568,0.0,1.05,3954.752889155026,19.8,0.52,0.0,0.772,3157.71060263603,8.32,0.506,0.0,0.947,4263.303372972653,19.8,0.525,0.0,0.753,789.8235562453174
1731068883.31,39.7,0.43,0.0,1.08,3954.482666131129,19.8,0.569,0.0,1.26,3157.865400868125,7.68,0.945,0.0,1.02,4263.209554901096,19.8,0.482,0.0,1.63,789.8622364058173
1731068883.81,40.3,0.601,0.0,1.19,3954.701857319487,20.5,0.546,0.0,0.871,3158.020204178562,8.32,0.434,0.0,0.943,4263.115736876024,20.5,0.564,0.0,1.56,789.9009178371666
1731068884.31,39.7,0.482,0.0,0.882,3955.032094226219,19.8,0.564,0.0,1.27,3158.175012566592,7.68,0.926,0.0,1.15,4263.021918897438,19.8,0.816,0.0,0.778,789.9396005391816
1731068884.81,39.7,0.629,0.0,0.808,3955.212346962396,19.8,0.572,0.0,1.17,3158.329826031473,8.32,0.477,0.0,3.46,4262.928100965344,19.8,0.739,0.0,0.998,789.9782845116699
1731068885.31,40.3,0.692,0.0,1.31,3954.890109233834,19.8,0.407,0.0,0.856,3158.484644572457,7.69,0.716,0.0,0.747,4262.834283079745,19.8,0.721,0.0,1.49,790.0169697544477
1731068885.81,40.3,0.666,0.0,2.12,3955.191614233823,20.5,0.48,0.0,0.925,3158.6394681887964,8.32,0.948,0.0,0.892,4262.740465240642,20.5,0.853,0.0,7.85,790.0556562673285
1731068886.31,39.7,0.508,0.0,1.37,3955.224057056287,19.8,0.459,0.0,2.12,3158.7942968797456,7.68,0.455,0.0,1.07,4262.646647448039,19.9,0.756,0.0,0.874,790.0943440501255
1731068886.81,40.3,0.474,0.0,0.864,3955.3583254459536,19.8,0.45,0.0,7.91,3158.949130644556,8.32,0.987,0.0,1.43,4262.552829701937,19.8,0.746,0.0,0.792,790.1330331026553
1731068887.31,39.7,0.525,0.0,5.43,3955.418098258231,19.8,0.482,0.0,1.01,3159.1039694824854,7.68,0.525,0.0,0.763,4262.459012002343,19.8,0.619,0.0,0.893,790.1717234247255
1731068887.81,40.3,0.61,0.0,1.1,3955.726334103135,20.5,0.501,0.0,0.945,3159.258813392787,8.33,0.45,0.0,0.787,4262.36519434926,20.5,0.778,0.0,0.804,790.2104150161525
1731068888.31,39.7,0.55,0.0,0.897,3955.4240885714967,19.8,0.554,0.0,0.759,3159.413662374714,7.68,0.391,0.0,1.01,4262.271376742688,19.8,0.692,0.0,1.01,790.2491078767499
1731068888.81,40.3,0.587,0.0,0.859,3955.766903566156,19.8,0.635,0.0,0.976,3159.568516427521,8.32,0.477,0.0,1.44,4262.17755918263,19.8,0.665,0.0,1.7,790.2878020063313
1731068889.31,39.7,0.679,0.0,0.868,3955.475983152716,19.8,0.64,0.0,1.41,3159.7233755504603,7.68,1.127,0.0,0.848,4262.08374166909,19.8,0.489,0.0,0.788,790.326497404713
1731068889.81,40.3,0.689,0.0,0.825,3955.9101123651008,20.5,0.569,0.0,0.837,3159.8782397427904,8.32,0.626,0.0,1.06,4261.989924202074,20.5,0.503,0.0,0.839,790.3651940717031
1731068890.31,39.7,0.8,0.0,0.837,3955.600966222863,19.8,0.538,0.0,1.02,3160.033109003765,7.68,0.615,0.0,1.4,4261.896106781582,19.9,0.826,0.0,1.04,790.4038920071181
1731068890.81,39.7,0.581,0.0,1.24,3955.884934740853,19.8,0.532,0.0,1.6,3160.187983332637,8.32,0.406,0.0,1.95,4261.802289407617,19.8,0.669,0.0,1.52,790.4425912107716
1731068891.31,40.3,0.525,0.0,1.11,3955.80636821263,19.8,0.663,0.0,1.41,3160.342862728664,7.68,0.507,0.0,0.837,4261.708472080182,19.8,0.673,0.0,0.776,790.4812916824776
1731068891.81,40.3,0.831,0.0,0.813,3955.82105498083,20.5,0.653,0.0,0.686,3160.497747191096,7.68,0.529,0.0,0.715,4261.614654799281,20.5,0.64,0.0,0.744,790.5199934220524
1731068892.31,39.7,0.615,0.0,0.77,3955.8476831051416,19.8,0.661,0.0,1.56,3160.6526367191946,8.32,0.568,0.0,1.1,4261.520837564918,19.8,0.643,0.0,1.11,790.5586964293043
1731068892.81,40.3,0.671,0.0,1.04,3955.831062652322,19.8,0.862,0.0,1.98,3160.807531312212,8.32,0.566,0.0,1.85,4261.427020377094,19.8,0.791,0.0,0.83,790.5974007040498
1731068893.31,39.7,0.757,0.0,1.6,3956.247486854573,19.8,0.5,0.0,1.21,3160.962430969404,7.68,0.533,0.0,1.29,4261.333203235815,19.8,0.697,0.0,0.994,790.636106246103
1731068893.81,40.3,0.945,0.0,0.912,3956.1566475145873,19.8,0.308,0.0,0.869,3161.117335690026,8.32,0.6,0.0,1.1,4261.23938614108,20.5,0.711,0.0,1.45,790.6748130552777
1731068894.31,39.7,0.813,0.0,0.969,3956.1711060929706,20.5,0.261,0.0,0.741,3161.2722454733307,7.68,0.562,0.0,1.11,4261.145569092892,19.9,0.801,0.0,0.908,790.7135211313904
1731068894.81,39.7,0.639,0.0,1.0,3956.702400093055,19.9,0.493,0.0,1.53,3161.42716031858,8.32,0.6,0.0,1.63,4261.05175209126,19.8,0.766,0.0,0.982,790.7522304742497
1731068895.31,40.3,0.634,0.0,0.815,3956.529992476461,19.8,0.316,0.0,1.84,3161.582080225025,7.68,0.856,0.0,1.51,4260.957935136183,19.8,0.83,0.0,0.764,790.7909410836722
1731068895.81,40.3,0.534,0.0,0.818,3956.622131445124,19.9,0.351,0.0,1.26,3161.737005191925,7.68,0.433,0.0,0.932,4260.864118227664,19.8,0.853,0.0,0.801,790.8296529594721
1731068896.31,39.7,0.704,0.0,1.86,3956.4828306860927,20.5,0.414,0.0,1.95,3161.891935218534,8.32,0.607,0.0,1.15,4260.770301365706,20.5,1.027,0.0,1.0,790.8683661014633
1731068896.81,40.3,0.605,0.0,2.58,3956.4675249767697,19.8,0.331,0.0,2.96,3162.046870304106,8.32,0.557,0.0,6.25,4260.676484550311,19.8,0.595,0.0,1.71,790.9070805094627
1731068897.31,39.7,0.703,0.0,1.24,3956.776716343486,19.9,0.442,0.0,2.86,3162.201810447903,7.68,0.752,0.0,0.82,4260.582667781485,19.8,0.398,0.0,2.9,790.9457961832788
1731068897.81,40.3,0.713,0.0,2.27,3956.620799447645,19.8,0.336,0.0,9.24,3162.356755649179,7.68,0.675,0.077,8.04,4260.48885105923,20.5,0.347,0.0,1.04,790.9845131227286
1731068898.31,39.7,0.938,0.0,1.43,3957.1526452623607,20.5,0.286,0.0,0.783,3162.511705907189,7.68,0.352,0.0,1.4,4260.3950343835495,19.8,0.364,0.0,0.703,791.0232313276261
1731068898.81,40.3,0.84,0.0,1.62,3957.2752113801416,19.9,0.296,0.0,4.7,3162.666661221193,8.32,0.642,0.0,0.878,4260.301217754444,19.8,0.33,0.0,0.763,791.0619507977856
1731068899.31,39.7,0.275,0.0,1.44,3956.6781800438735,19.8,0.401,0.0,0.871,3162.821621590442,7.68,0.471,0.0,0.913,4260.207401171919,19.8,0.464,0.0,1.2,791.1006715330242
1731068899.81,40.3,0.521,0.0,1.23,3957.028178086077,20.5,0.342,0.0,4.93,3162.9765870142,8.32,0.789,0.0,0.83,4260.113584635977,19.9,0.615,0.0,1.77,791.1393935331504
1731068900.31,39.7,0.368,0.0,3.48,3957.056235309692,19.8,0.499,0.0,0.877,3163.1315574917207,7.68,0.738,0.0,1.02,4260.019768146623,20.5,0.611,0.0,1.0,791.1781167979813
1731068900.81,40.3,0.51,0.0,1.49,3957.411512907932,19.9,0.416,0.0,0.799,3163.286533022262,8.32,0.477,0.0,1.41,4259.925951703856,19.8,0.603,0.0,0.913,791.2168413273312
1731068901.31,39.7,0.374,0.0,1.07,3957.244309404035,19.8,0.384,0.0,1.01,3163.441513605081,7.68,0.724,0.0,0.84,4259.832135307682,19.9,0.417,0.0,1.07,791.2555671210145
1731068901.81,39.7,0.366,0.0,1.26,3957.4134884853374,20.5,0.518,0.0,1.32,3163.596499239433,8.32,0.491,0.0,0.9,4259.738318958101,20.5,0.325,0.0,0.894,791.2942941788483
1731068902.31,40.3,0.373,0.0,1.11,3957.378402724544,19.8,0.495,0.0,0.883,3163.75148992458,7.68,0.959,0.0,1.07,4259.644502655122,19.9,0.456,0.0,1.09,791.3330225006415
1731068902.81,39.7,0.321,0.0,0.93,3957.443596885668,19.8,0.455,0.0,1.09,3163.906485659777,8.32,0.917,0.0,0.897,4259.550686398743,19.8,0.431,0.0,0.834,791.3717520862114
1731068903.31,40.3,0.412,0.0,0.885,3957.5511261488336,19.9,0.48,0.0,0.859,3164.0614864442828,7.68,0.554,0.0,2.01,4259.456870188968,19.8,0.46,0.0,1.29,791.4104829353722
1731068903.81,39.7,0.392,0.0,1.02,3957.364082726897,20.5,0.507,0.0,1.24,3164.2164922773545,8.32,0.805,0.0,1.27,4259.363054025802,20.5,0.403,0.0,1.78,791.4492150479387
1731068904.31,40.3,0.393,0.0,1.02,3957.482533495466,19.8,0.526,0.0,1.33,3164.3715031582487,7.68,0.424,0.0,0.827,4259.269237909244,19.8,0.455,0.0,0.903,791.4879484237279
1731068904.81,40.3,0.492,0.0,3.55,3957.675714944628,19.8,0.701,0.0,0.803,3164.5265190862274,8.32,0.902,0.0,1.06,4259.175421839303,19.8,0.54,0.0,6.55,791.5266830625491
1731068905.31,39.7,0.428,0.0,1.89,3957.8526169079423,19.8,0.614,0.0,0.888,3164.681540060548,7.69,0.49,0.0,1.19,4259.081605815977,19.8,0.583,0.0,0.872,791.5654189642192
1731068905.81,40.3,0.58,0.0,1.1,3957.846097901309,20.5,0.598,0.0,0.86,3164.8365660804675,8.31,0.421,0.0,0.865,4258.987789839272,20.5,0.557,0.0,0.919,791.6041561285533
1731068906.31,39.7,0.531,0.0,1.27,3958.031024412776,19.8,0.494,0.0,0.838,3164.9915971452447,7.68,0.816,0.0,0.793,4258.893973909189,19.9,0.522,0.0,0.88,791.642894555366
1731068906.81,39.7,0.642,0.0,2.68,3957.863452916193,19.8,0.53,0.0,1.03,3165.1466332541363,8.32,0.403,0.0,0.811,4258.800158025731,19.8,0.831,0.0,0.792,791.6816342444745
1731068907.31,40.3,0.452,0.0,1.89,3957.898979789753,19.9,0.439,0.0,1.52,3165.301674406406,7.69,0.507,0.0,0.587,4258.706342188904,19.8,0.681,0.0,1.06,791.7203751956879
1731068907.81,40.3,0.495,0.0,0.956,3958.159242322817,20.5,0.577,0.0,0.813,3165.45672060131,8.32,0.293,0.0,1.0,4258.61252639871,20.5,0.598,0.0,1.03,791.7591174088241
1731068908.31,39.7,0.542,0.0,1.38,3958.047014188803,19.9,0.508,0.0,0.689,3165.611771838108,7.68,0.368,0.0,1.13,4258.518710655151,19.8,0.621,0.0,0.857,791.7978608836975
1731068908.81,40.3,0.715,0.0,1.14,3957.9059171680815,19.8,0.542,0.0,1.12,3165.766828116058,7.68,0.28,0.0,0.983,4258.424894958229,19.8,0.93,0.0,0.78,791.836605620123
1731068909.31,39.7,0.533,0.0,3.68,3958.4433702488736,19.8,0.528,0.0,0.754,3165.9218894344176,8.31,0.388,0.0,0.857,4258.331079307948,19.9,0.773,0.0,0.706,791.8753516179183
