['time', 'x', 'y', 'z']
['1731071358.46', '9716.3', '6283.7', '0.0']
['1731071358.96', '9716.4', '6283.6', '0.0']
['1731071359.46', '9716.5', '6283.5', '0.0']
['1731071359.96', '9716.6', '6283.4', '0.0']
['1731071360.46', '9716.7', '6283.3', '0.0']
['1731071360.97', '9716.8', '6283.2', '0.0']
['1731071361.46', '9716.9', '6283.1', '0.0']
['1731071361.97', '9717.0', '6283.0', '0.0']
['1731071362.47', '9717.1', '6282.9', '0.0']
['1731071362.97', '9717.2', '6282.8', '0.0']
['1731071363.47', '9717.3', '6282.7', '0.0']
['1731071363.97', '9717.4', '6282.6', '0.0']
['1731071364.47', '9717.5', '6282.5', '0.0']
['1731071364.97', '9717.6', '6282.4', '0.0']
['1731071365.47', '9717.7', '6282.3', '0.0']
['1731071365.97', '9717.8', '6282.2', '0.0']
['1731071366.47', '9717.9', '6282.1', '0.0']
['1731071366.97', '9718.0', '6282.0', '0.0']
['1731071367.47', '9718.1', '6281.9', '0.0']
['1731071367.97', '9718.2', '6281.8', '0.0']
['1731071368.47', '9718.3', '6281.7', '0.0']
['1731071368.97', '9718.4', '6281.6', '0.0']
['1731071369.47', '9718.5', '6281.5', '0.0']
['1731071369.97', '9718.6', '6281.4', '0.0']
['1731071370.47', '9718.7', '6281.3', '0.0']
['1731071370.97', '9718.8', '6281.2', '0.0']
['1731071371.47', '9718.9', '6281.1', '0.0']
['1731071371.97', '9719.0', '6281.0', '0.0']
['1731071372.48', '9719.1', '6280.9', '0.0']
['1731071372.98', '9719.2', '6280.8', '0.0']
['1731071373.48', '9719.3', '6280.7', '0.0']
['1731071373.98', '9719.4', '6280.6', '0.0']
['1731071374.48', '9719.5', '6280.5', '0.0']
['1731071374.98', '9719.6', '6280.4', '0.0']
['1731071375.48', '9719.7', '6280.3', '0.0']
['1731071375.98', '9719.8', '6280.2', '0.0']
['1731071376.48', '9719.9', '6280.1', '0.0']
['1731071376.98', '9720.0', '6280.0', '0.0']
['1731071377.48', '9720.1', '6279.9', '0.0']
['1731071377.98', '9720.2', '6279.8', '0.0']
['1731071378.48', '9720.3', '6279.7', '0.0']
['1731071378.98', '9720.4', '6279.6', '0.0']
['1731071379.48', '9720.5', '6279.5', '0.0']
['1731071379.98', '9720.6', '6279.4', '0.0']
['1731071380.48', '9720.7', '6279.3', '0.0']
['1731071380.98', '9720.8', '6279.2', '0.0']
['1731071381.48', '9720.9', '6279.1', '0.0']
['1731071381.98', '9721.0', '6279.0', '0.0']
['1731071382.48', '9721.1', '6278.9', '0.0']
['1731071382.99', '9721.2', '6278.8', '0.0']
['1731071383.49', '9721.3', '6278.7', '0.0']
['1731071383.98', '9721.4', '6278.6', '0.0']
['1731071384.49', '9721.5', '6278.5', '0.0']
['1731071384.99', '9721.6', '6278.4', '0.0']
['1731071385.49', '9721.7', '6278.3', '0.0']
['1731071385.99', '9721.8', '6278.2', '0.0']
['1731071386.49', '9721.9', '6278.1', '0.0']
['1731071386.99', '9722.0', '6278.0', '0.0']
['1731071387.49', '9722.1', '6277.9', '0.0']
['1731071387.99', '9722.2', '6277.8', '0.0']
['1731071388.49', '9722.3', '6277.7', '0.0']
['1731071388.99', '9722.4', '6277.6', '0.0']
['1731071389.49', '9722.5', '6277.5', '0.0']
['1731071389.99', '9722.6', '6277.4', '0.0']
['1731071390.49', '9722.7', '6277.3', '0.0']
['1731071390.99', '9722.8', '6277.2', '0.0']
['1731071391.5', '9722.9', '6277.1', '0.0']
['1731071392.0', '9723.0', '6277.0', '0.0']
['1731071392.5', '9723.1', '6276.9', '0.0']
['1731071393.0', '9723.2', '6276.8', '0.0']
['1731071393.5', '9723.3', '6276.7', '0.0']
['1731071394.0', '9723.4', '6276.6', '0.0']
['1731071394.5', '9723.5', '6276.5', '0.0']
['1731071395.0', '9723.6', '6276.4', '0.0']
['1731071395.5', '9723.7', '6276.3', '0.0']
['1731071396.0', '9723.8', '6276.2', '0.0']
['1731071396.5', '9723.9', '6276.1', '0.0']
['1731071397.0', '9724.0', '6276.0', '0.0']
['1731071397.5', '9724.1', '6275.9', '0.0']
['1731071398.0', '9724.2', '6275.8', '0.0']
['1731071398.5', '9724.3', '6275.7', '0.0']
['1731071399.0', '9724.4', '6275.6', '0.0']
['1731071399.5', '9724.5', '6275.5', '0.0']
['1731071400.0', '9724.6', '6275.4', '0.0']
['1731071400.5', '9724.7', '6275.3', '0.0']
['1731071401.0', '9724.8', '6275.2', '0.0']
['1731071401.5', '9724.9', '6275.1', '0.0']
['1731071402.0', '9725.0', '6275.0', '0.0']
['1731071402.51', '9725.1', '6274.9', '0.0']
['1731071403.01', '9725.2', '6274.8', '0.0']
['1731071403.51', '9725.3', '6274.7', '0.0']
['1731071404.01', '9725.4', '6274.6', '0.0']
['1731071404.51', '9725.5', '6274.5', '0.0']
['1731071405.01', '9725.6', '6274.4', '0.0']
['1731071405.51', '9725.7', '6274.3', '0.0']
['1731071406.01', '9725.8', '6274.2', '0.0']
['1731071406.51', '9725.9', '6274.1', '0.0']
['1731071407.01', '9726.0', '6274.0', '0.0']
['1731071407.51', '9726.1', '6273.9', '0.0']
['1731071408.01', '9726.2', '6273.8', '0.0']
['1731071408.51', '9726.3', '6273.7', '0.0']
['1731071409.01', '9726.4', '6273.6', '0.0']
['1731071409.51', '9726.5', '6273.5', '0.0']
['1731071410.01', '9726.6', '6273.4', '0.0']
['1731071410.51', '9726.7', '6273.3', '0.0']
['1731071411.01', '9726.8', '6273.2', '0.0']
['1731071411.52', '9726.9', '6273.1', '0.0']
['1731071412.02', '9727.0', '6273.0', '0.0']
['1731071412.52', '9727.1', '6272.9', '0.0']
['1731071413.02', '9727.2', '6272.8', '0.0']
['1731071413.52', '9727.3', '6272.7', '0.0']
['1731071414.02', '9727.4', '6272.6', '0.0']
['1731071414.52', '9727.5', '6272.5', '0.0']
['1731071415.02', '9727.6', '6272.4', '0.0']
['1731071415.52', '9727.7', '6272.3', '0.0']
['1731071416.02', '9727.8', '6272.2', '0.0']
['1731071416.52', '9727.9', '6272.1', '0.0']
['1731071417.02', '9728.0', '6272.0', '0.0']
['1731071417.52', '9728.1', '6271.9', '0.0']
['1731071418.02', '9728.2', '6271.8', '0.0']
['1731071418.52', '9728.3', '6271.7', '0.0']
['1731071419.02', '9728.4', '6271.6', '0.0']
['1731071419.52', '9728.5', '6271.5', '0.0']
['1731071420.02', '9728.6', '6271.4', '0.0']
['1731071420.53', '9728.7', '6271.3', '0.0']
['1731071421.03', '9728.8', '6271.2', '0.0']
['1731071421.53', '9728.9', '6271.1', '0.0']
['1731071422.03', '9729.0', '6271.0', '0.0']
['1731071422.53', '9729.1', '6270.9', '0.0']
['1731071423.03', '9729.2', '6270.8', '0.0']
['1731071423.53', '9729.3', '6270.7', '0.0']
['1731071424.03', '9729.4', '6270.6', '0.0']
['1731071424.53', '9729.5', '6270.5', '0.0']
['1731071425.03', '9729.6', '6270.4', '0.0']
['1731071425.53', '9729.7', '6270.3', '0.0']
['1731071426.03', '9729.8', '6270.2', '0.0']
['1731071426.53', '9729.9', '6270.1', '0.0']
['1731071427.03', '9730.0', '6270.0', '0.0']
['1731071427.53', '9730.1', '6269.9', '0.0']
['1731071428.03', '9730.2', '6269.8', '0.0']
['1731071428.54', '9730.3', '6269.7', '0.0']
['1731071429.04', '9730.4', '6269.6', '0.0']
['1731071429.54', '9730.5', '6269.5', '0.0']
['1731071430.04', '9730.6', '6269.4', '0.0']
['1731071430.54', '9730.7', '6269.3', '0.0']
['1731071431.04', '9730.8', '6269.2', '0.0']
['1731071431.54', '9730.9', '6269.1', '0.0']
['1731071432.04', '9731.0', '6269.0', '0.0']
['1731071432.54', '9731.1', '6268.9', '0.0']
['1731071433.04', '9731.2', '6268.8', '0.0']
['1731071433.54', '9731.3', '6268.7', '0.0']
['1731071434.04', '9731.4', '6268.6', '0.0']
['1731071434.54', '9731.5', '6268.5', '0.0']
['1731071435.04', '9731.6', '6268.4', '0.0']
['1731071435.54', '9731.7', '6268.3', '0.0']
['1731071436.04', '9731.8', '6268.2', '0.0']
['1731071436.55', '9731.9', '6268.1', '0.0']
['1731071437.04', '9732.0', '6268.0', '0.0']
['1731071437.55', '9732.1', '6267.9', '0.0']
['1731071438.05', '9732.2', '6267.8', '0.0']
['1731071438.55', '9732.3', '6267.7', '0.0']
['1731071439.05', '9732.4', '6267.6', '0.0']
['1731071439.55', '9732.5', '6267.5', '0.0']
['1731071440.05', '9732.6', '6267.4', '0.0']
['1731071440.55', '9732.7', '6267.3', '0.0']
['1731071441.05', '9732.8', '6267.2', '0.0']
['1731071441.55', '9732.9', '6267.1', '0.0']
['1731071442.05', '9733.0', '6267.0', '0.0']
['1731071442.55', '9733.1', '6266.9', '0.0']
['1731071443.05', '9733.2', '6266.8', '0.0']
['1731071443.55', '9733.3', '6266.7', '0.0']
['1731071444.05', '9733.4', '6266.6', '0.0']
['1731071444.55', '9733.5', '6266.5', '0.0']
['1731071445.05', '9733.6', '6266.4', '0.0']
['1731071445.55', '9733.7', '6266.3', '0.0']
['1731071446.05', '9733.8', '6266.2', '0.0']
['1731071446.56', '9733.9', '6266.1', '0.0']
['1731071447.06', '9734.0', '6266.0', '0.0']
['1731071447.56', '9734.1', '6265.9', '0.0']
['1731071448.06', '9734.2', '6265.8', '0.0']
['1731071448.56', '9734.3', '6265.7', '0.0']
['1731071449.06', '9734.4', '6265.6', '0.0']
['1731071449.56', '9734.5', '6265.5', '0.0']
['1731071450.06', '9734.6', '6265.4', '0.0']
['1731071450.56', '9734.7', '6265.3', '0.0']
['1731071451.06', '9734.8', '6265.2', '0.0']
['1731071451.56', '9734.9', '6265.1', '0.0']
['1731071452.06', '9735.0', '6265.0', '0.0']
['1731071452.56', '9735.1', '6264.9', '0.0']
['1731071453.06', '9735.2', '6264.8', '0.0']
['1731071453.56', '9735.3', '6264.7', '0.0']
['1731071454.06', '9735.4', '6264.6', '0.0']
['1731071454.56', '9735.5', '6264.5', '0.0']
['1731071455.06', '9735.6', '6264.4', '0.0']
['1731071455.56', '9735.7', '6264.3', '0.0']
['1731071456.06', '9735.8', '6264.2', '0.0']
['1731071456.57', '9735.9', '6264.1', '0.0']
['1731071457.07', '9736.0', '6264.0', '0.0']
['1731071457.57', '9736.1', '6263.9', '0.0']
['1731071458.07', '9736.2', '6263.8', '0.0']
['1731071458.57', '9736.3', '6263.7', '0.0']
['1731071459.07', '9736.4', '6263.6', '0.0']
['1731071459.57', '9736.5', '6263.5', '0.0']
['1731071460.07', '9736.6', '6263.4', '0.0']
['1731071460.57', '9736.7', '6263.3', '0.0']
['1731071461.07', '9736.8', '6263.2', '0.0']
['1731071461.57', '9736.9', '6263.1', '0.0']
['1731071462.07', '9737.0', '6263.0', '0.0']
['1731071462.57', '9737.1', '6262.9', '0.0']
['1731071463.07', '9737.2', '6262.8', '0.0']
['1731071463.57', '9737.3', '6262.7', '0.0']
['1731071464.07', '9737.4', '6262.6', '0.0']
['1731071464.57', '9737.5', '6262.5', '0.0']
['1731071465.07', '9737.6', '6262.4', '0.0']
['1731071465.57', '9737.7', '6262.3', '0.0']
['1731071466.07', '9737.8', '6262.2', '0.0']
['1731071466.57', '9737.9', '6262.1', '0.0']
['1731071467.07', '9738.0', '6262.0', '0.0']
['1731071467.58', '9738.1', '6261.9', '0.0']
['1731071468.08', '9738.2', '6261.8', '0.0']
['1731071468.58', '9738.3', '6261.7', '0.0']
['1731071469.08', '9738.4', '6261.6', '0.0']
['1731071469.58', '9738.5', '6261.5', '0.0']
['1731071470.08', '9738.6', '6261.4', '0.0']
['1731071470.58', '9738.7', '6261.3', '0.0']
['1731071471.08', '9738.8', '6261.2', '0.0']
['1731071471.58', '9738.9', '6261.1', '0.0']
['1731071472.09', '9739.0', '6261.0', '0.0']
['1731071472.58', '9739.1', '6260.9', '0.0']
['1731071473.08', '9739.2', '6260.8', '0.0']
['1731071473.59', '9739.3', '6260.7', '0.0']
['1731071474.09', '9739.4', '6260.6', '0.0']
['1731071474.59', '9739.5', '6260.5', '0.0']
['1731071475.09', '9739.6', '6260.4', '0.0']
['1731071475.59', '9739.7', '6260.3', '0.0']
['1731071476.09', '9739.8', '6260.2', '0.0']
['1731071476.59', '9739.9', '6260.1', '0.0']
['1731071477.1', '9740.0', '6260.0', '0.0']
['1731071477.59', '9740.1', '6259.9', '0.0']
['1731071478.09', '9740.2', '6259.8', '0.0']
['1731071478.59', '9740.3', '6259.7', '0.0']
['1731071479.09', '9740.4', '6259.6', '0.0']
['1731071479.59', '9740.5', '6259.5', '0.0']
['1731071480.09', '9740.6', '6259.4', '0.0']
['1731071480.59', '9740.7', '6259.3', '0.0']
['1731071481.09', '9740.8', '6259.2', '0.0']
['1731071481.59', '9740.9', '6259.1', '0.0']
['1731071482.09', '9741.0', '6259.0', '0.0']
['1731071482.6', '9741.1', '6258.9', '0.0']
['1731071483.1', '9741.2', '6258.8', '0.0']
['1731071483.6', '9741.3', '6258.7', '0.0']
['1731071484.1', '9741.4', '6258.6', '0.0']
['1731071484.6', '9741.5', '6258.5', '0.0']
['1731071485.1', '9741.6', '6258.4', '0.0']
['1731071485.6', '9741.7', '6258.3', '0.0']
['1731071486.1', '9741.8', '6258.2', '0.0']
['1731071486.6', '9741.9', '6258.1', '0.0']
['1731071487.1', '9742.0', '6258.0', '0.0']
['1731071487.6', '9742.1', '6257.9', '0.0']
['1731071488.1', '9742.2', '6257.8', '0.0']
['1731071488.6', '9742.3', '6257.7', '0.0']
['1731071489.1', '9742.4', '6257.6', '0.0']
['1731071489.6', '9742.5', '6257.5', '0.0']
['1731071490.1', '9742.6', '6257.4', '0.0']
['1731071490.6', '9742.7', '6257.3', '0.0']
['1731071491.1', '9742.8', '6257.2', '0.0']
['1731071491.61', '9742.9', '6257.1', '0.0']
['1731071492.11', '9743.0', '6257.0', '0.0']
['1731071492.61', '9743.1', '6256.9', '0.0']
['1731071493.11', '9743.2', '6256.8', '0.0']
['1731071493.61', '9743.3', '6256.7', '0.0']
['1731071494.11', '9743.4', '6256.6', '0.0']
['1731071494.61', '9743.5', '6256.5', '0.0']
['1731071495.11', '9743.6', '6256.4', '0.0']
['1731071495.61', '9743.7', '6256.3', '0.0']
['1731071496.11', '9743.8', '6256.2', '0.0']
['1731071496.61', '9743.9', '6256.1', '0.0']
['1731071497.11', '9744.0', '6256.0', '0.0']
['1731071497.61', '9744.1', '6255.9', '0.0']
['1731071498.11', '9744.2', '6255.8', '0.0']
['1731071498.61', '9744.3', '6255.7', '0.0']
['1731071499.11', '9744.4', '6255.6', '0.0']
['1731071499.61', '9744.5', '6255.5', '0.0']
['1731071500.11', '9744.6', '6255.4', '0.0']
['1731071500.61', '9744.7', '6255.3', '0.0']
['1731071501.12', '9744.8', '6255.2', '0.0']
['1731071501.62', '9744.9', '6255.1', '0.0']
['1731071502.12', '9745.0', '6255.0', '0.0']
['1731071502.62', '9745.1', '6254.9', '0.0']
['1731071503.12', '9745.2', '6254.8', '0.0']
['1731071503.62', '9745.3', '6254.7', '0.0']
['1731071504.12', '9745.4', '6254.6', '0.0']
['1731071504.62', '9745.5', '6254.5', '0.0']
['1731071505.12', '9745.6', '6254.4', '0.0']
['1731071505.62', '9745.7', '6254.3', '0.0']
['1731071506.12', '9745.8', '6254.2', '0.0']
['1731071506.62', '9745.9', '6254.1', '0.0']
['1731071507.12', '9746.0', '6254.0', '0.0']
['1731071507.62', '9746.1', '6253.9', '0.0']
['1731071508.12', '9746.2', '6253.8', '0.0']
['1731071508.62', '9746.3', '6253.7', '0.0']
['1731071509.12', '9746.4', '6253.6', '0.0']
['1731071509.62', '9746.5', '6253.5', '0.0']
['1731071510.12', '9746.6', '6253.4', '0.0']
['1731071510.62', '9746.7', '6253.3', '0.0']
['1731071511.13', '9746.8', '6253.2', '0.0']
['1731071511.63', '9746.9', '6253.1', '0.0']
['1731071512.13', '9747.0', '6253.0', '0.0']
['1731071512.63', '9747.1', '6252.9', '0.0']
['1731071513.13', '9747.2', '6252.8', '0.0']
['1731071513.63', '9747.3', '6252.7', '0.0']
['1731071514.13', '9747.4', '6252.6', '0.0']
['1731071514.63', '9747.5', '6252.5', '0.0']
['1731071515.13', '9747.6', '6252.4', '0.0']
['1731071515.63', '9747.7', '6252.3', '0.0']
['1731071516.13', '9747.8', '6252.2', '0.0']
['1731071516.63', '9747.9', '6252.1', '0.0']
['1731071517.13', '9748.0', '6252.0', '0.0']
['1731071517.63', '9748.1', '6251.9', '0.0']
['1731071518.13', '9748.2', '6251.8', '0.0']
['1731071518.63', '9748.3', '6251.7', '0.0']
['1731071519.13', '9748.4', '6251.6', '0.0']
['1731071519.63', '9748.5', '6251.5', '0.0']
['1731071520.13', '9748.6', '6251.4', '0.0']
['1731071520.64', '9748.7', '6251.3', '0.0']
['1731071521.14', '9748.8', '6251.2', '0.0']
['1731071521.64', '9748.9', '6251.1', '0.0']
['1731071522.14', '9749.0', '6251.0', '0.0']
['1731071522.64', '9749.1', '6250.9', '0.0']
['1731071523.14', '9749.2', '6250.8', '0.0']
['1731071523.64', '9749.3', '6250.7', '0.0']
['1731071524.14', '9749.4', '6250.6', '0.0']
['1731071524.64', '9749.5', '6250.5', '0.0']
['1731071525.14', '9749.6', '6250.4', '0.0']
['1731071525.64', '9749.7', '6250.3', '0.0']
['1731071526.14', '9749.8', '6250.2', '0.0']
['1731071526.64', '9749.9', '6250.1', '0.0']
['1731071527.14', '9750.0', '6250.0', '0.0']
['1731071527.64', '9750.1', '6249.9', '0.0']
['1731071528.14', '9750.2', '6249.8', '0.0']
['1731071528.64', '9750.3', '6249.7', '0.0']
['1731071529.14', '9750.4', '6249.6', '0.0']
['1731071529.64', '9750.5', '6249.5', '0.0']
['1731071530.14', '9750.6', '6249.4', '0.0']
['1731071530.65', '9750.7', '6249.3', '0.0']
['1731071531.15', '9750.8', '6249.2', '0.0']
['1731071531.65', '9750.9', '6249.1', '0.0']
['1731071532.15', '9751.0', '6249.0', '0.0']
['1731071532.65', '9751.1', '6248.9', '0.0']
['1731071533.15', '9751.2', '6248.8', '0.0']
['1731071533.65', '9751.3', '6248.7', '0.0']
['1731071534.15', '9751.4', '6248.6', '0.0']
['1731071534.65', '9751.5', '6248.5', '0.0']
['1731071535.15', '9751.6', '6248.4', '0.0']
['1731071535.65', '9751.7', '6248.3', '0.0']
['1731071536.15', '9751.8', '6248.2', '0.0']
['1731071536.65', '9751.9', '6248.1', '0.0']
['1731071537.15', '9752.0', '6248.0', '0.0']
['1731071537.65', '9752.1', '6247.9', '0.0']
['1731071538.15', '9752.2', '6247.8', '0.0']
['1731071538.65', '9752.3', '6247.7', '0.0']
['1731071539.15', '9752.4', '6247.6', '0.0']
['1731071539.65', '9752.5', '6247.5', '0.0']
['1731071540.15', '9752.6', '6247.4', '0.0']
['1731071540.65', '9752.7', '6247.3', '0.0']
['1731071541.16', '9752.8', '6247.2', '0.0']
['1731071541.66', '9752.9', '6247.1', '0.0']
['1731071542.16', '9753.0', '6247.0', '0.0']
['1731071542.66', '9753.1', '6246.9', '0.0']
['1731071543.16', '9753.2', '6246.8', '0.0']
['1731071543.66', '9753.3', '6246.7', '0.0']
['1731071544.16', '9753.4', '6246.6', '0.0']
['1731071544.66', '9753.5', '6246.5', '0.0']
['1731071545.16', '9753.6', '6246.4', '0.0']
['1731071545.66', '9753.7', '6246.3', '0.0']
['1731071546.16', '9753.8', '6246.2', '0.0']
['1731071546.66', '9753.9', '6246.1', '0.0']
['1731071547.16', '9754.0', '6246.0', '0.0']
['1731071547.66', '9754.1', '6245.9', '0.0']
['1731071548.17', '9754.2', '6245.8', '0.0']
['1731071548.67', '9754.3', '6245.7', '0.0']
['1731071549.17', '9754.4', '6245.6', '0.0']
['1731071549.67', '9754.5', '6245.5', '0.0']
['1731071550.17', '9754.6', '6245.4', '0.0']
['1731071550.67', '9754.7', '6245.3', '0.0']
['1731071551.17', '9754.8', '6245.2', '0.0']
['1731071551.67', '9754.9', '6245.1', '0.0']
['1731071552.17', '9755.0', '6245.0', '0.0']
['1731071552.67', '9755.1', '6244.9', '0.0']
['1731071553.17', '9755.2', '6244.8', '0.0']
['1731071553.67', '9755.3', '6244.7', '0.0']
['1731071554.17', '9755.4', '6244.6', '0.0']
['1731071554.67', '9755.5', '6244.5', '0.0']
['1731071555.17', '9755.6', '6244.4', '0.0']
['1731071555.67', '9755.7', '6244.3', '0.0']
['1731071556.17', '9755.8', '6244.2', '0.0']
['1731071556.67', '9755.9', '6244.1', '0.0']
['1731071557.17', '9756.0', '6244.0', '0.0']
['1731071557.67', '9756.1', '6243.9', '0.0']
['1731071558.17', '9756.2', '6243.8', '0.0']
['1731071558.67', '9756.3', '6243.7', '0.0']
['1731071559.17', '9756.4', '6243.6', '0.0']
['1731071559.68', '9756.5', '6243.5', '0.0']
['1731071560.18', '9756.6', '6243.4', '0.0']
['1731071560.68', '9756.7', '6243.3', '0.0']
['1731071561.18', '9756.8', '6243.2', '0.0']
['1731071561.68', '9756.9', '6243.1', '0.0']
['1731071562.18', '9757.0', '6243.0', '0.0']
['1731071562.68', '9757.1', '6242.9', '0.0']
['1731071563.18', '9757.2', '6242.8', '0.0']
['1731071563.68', '9757.3', '6242.7', '0.0']
['1731071564.18', '9757.4', '6242.6', '0.0']
['1731071564.68', '9757.5', '6242.5', '0.0']
['1731071565.18', '9757.6', '6242.4', '0.0']
['1731071565.68', '9757.7', '6242.3', '0.0']
['1731071566.18', '9757.8', '6242.2', '0.0']
['1731071566.68', '9757.9', '6242.1', '0.0']
['1731071567.18', '9758.0', '6242.0', '0.0']
['1731071567.68', '9758.1', '6241.9', '0.0']
['1731071568.18', '9758.2', '6241.8', '0.0']
['1731071568.69', '9758.3', '6241.7', '0.0']
['1731071569.18', '9758.4', '6241.6', '0.0']
['1731071569.69', '9758.5', '6241.5', '0.0']
['1731071570.19', '9758.6', '6241.4', '0.0']
['1731071570.69', '9758.7', '6241.3', '0.0']
['1731071571.19', '9758.8', '6241.2', '0.0']
['1731071571.69', '9758.9', '6241.1', '0.0']
['1731071572.19', '9759.0', '6241.0', '0.0']
['1731071572.69', '9759.1', '6240.9', '0.0']
['1731071573.19', '9759.2', '6240.8', '0.0']
['1731071573.69', '9759.3', '6240.7', '0.0']
['1731071574.19', '9759.4', '6240.6', '0.0']
['1731071574.69', '9759.5', '6240.5', '0.0']
['1731071575.19', '9759.6', '6240.4', '0.0']
['1731071575.69', '9759.7', '6240.3', '0.0']
['1731071576.19', '9759.8', '6240.2', '0.0']
['1731071576.69', '9759.9', '6240.1', '0.0']
['1731071577.2', '9760.0', '6240.0', '0.0']
['1731071577.7', '9760.1', '6239.9', '0.0']
['1731071578.2', '9760.2', '6239.8', '0.0']
['1731071578.7', '9760.3', '6239.7', '0.0']
['1731071579.2', '9760.4', '6239.6', '0.0']
['1731071579.7', '9760.5', '6239.5', '0.0']
['1731071580.2', '9760.6', '6239.4', '0.0']
['1731071580.7', '9760.7', '6239.3', '0.0']
['1731071581.2', '9760.8', '6239.2', '0.0']
['1731071581.7', '9760.9', '6239.1', '0.0']
['1731071582.2', '9761.0', '6239.0', '0.0']
['1731071582.7', '9761.1', '6238.9', '0.0']
['1731071583.2', '9761.2', '6238.8', '0.0']
['1731071583.7', '9761.3', '6238.7', '0.0']
['1731071584.2', '9761.4', '6238.6', '0.0']
['1731071584.7', '9761.5', '6238.5', '0.0']
['1731071585.21', '9761.6', '6238.4', '0.0']
['1731071585.7', '9761.7', '6238.3', '0.0']
['1731071586.21', '9761.8', '6238.2', '0.0']
['1731071586.71', '9761.9', '6238.1', '0.0']
['1731071587.21', '9762.0', '6238.0', '0.0']
['1731071587.71', '9762.1', '6237.9', '0.0']
['1731071588.21', '9762.2', '6237.8', '0.0']
['1731071588.71', '9762.3', '6237.7', '0.0']
['1731071589.21', '9762.4', '6237.6', '0.0']
['1731071589.71', '9762.5', '6237.5', '0.0']
['1731071590.21', '9762.6', '6237.4', '0.0']
['1731071590.71', '9762.7', '6237.3', '0.0']
['1731071591.21', '9762.8', '6237.2', '0.0']
['1731071591.71', '9762.9', '6237.1', '0.0']
['1731071592.21', '9763.0', '6237.0', '0.0']
['1731071592.71', '9763.1', '6236.9', '0.0']
['1731071593.21', '9763.2', '6236.8', '0.0']
['1731071593.71', '9763.3', '6236.7', '0.0']
['1731071594.21', '9763.4', '6236.6', '0.0']
['1731071594.71', '9763.5', '6236.5', '0.0']
['1731071595.21', '9763.6', '6236.4', '0.0']
['1731071595.71', '9763.7', '6236.3', '0.0']
['1731071596.21', '9763.8', '6236.2', '0.0']
['1731071596.71', '9763.9', '6236.1', '0.0']
['1731071597.22', '9764.0', '6236.0', '0.0']
['1731071597.71', '9764.1', '6235.9', '0.0']
['1731071598.22', '9764.2', '6235.8', '0.0']
['1731071598.72', '9764.3', '6235.7', '0.0']
['1731071599.22', '9764.4', '6235.6', '0.0']
['1731071599.72', '9764.5', '6235.5', '0.0']
['1731071600.22', '9764.6', '6235.4', '0.0']
['1731071600.72', '9764.7', '6235.3', '0.0']
['1731071601.22', '9764.8', '6235.2', '0.0']
['1731071601.72', '9764.9', '6235.1', '0.0']
['1731071602.22', '9765.0', '6235.0', '0.0']
['1731071602.72', '9765.1', '6234.9', '0.0']
['1731071603.22', '9765.2', '6234.8', '0.0']
['1731071603.72', '9765.3', '6234.7', '0.0']
['1731071604.23', '9765.4', '6234.6', '0.0']
['1731071604.72', '9765.5', '6234.5', '0.0']
['1731071605.22', '9765.6', '6234.4', '0.0']
['1731071605.72', '9765.7', '6234.3', '0.0']
['1731071606.22', '9765.8', '6234.2', '0.0']
['1731071606.73', '9765.9', '6234.1', '0.0']
['1731071607.23', '9766.0', '6234.0', '0.0']
['1731071607.73', '9766.1', '6233.9', '0.0']
['1731071608.23', '9766.2', '6233.8', '0.0']
['1731071608.73', '9766.3', '6233.7', '0.0']
['1731071609.23', '9766.4', '6233.6', '0.0']
['1731071609.73', '9766.5', '6233.5', '0.0']
['1731071610.23', '9766.6', '6233.4', '0.0']
['1731071610.73', '9766.7', '6233.3', '0.0']
['1731071611.23', '9766.8', '6233.2', '0.0']
['1731071611.73', '9766.9', '6233.1', '0.0']
['1731071612.23', '9767.0', '6233.0', '0.0']
['1731071612.73', '9767.1', '6232.9', '0.0']
['1731071613.23', '9767.2', '6232.8', '0.0']
['1731071613.73', '9767.3', '6232.7', '0.0']
['1731071614.23', '9767.4', '6232.6', '0.0']
['1731071614.73', '9767.5', '6232.5', '0.0']
['1731071615.23', '9767.6', '6232.4', '0.0']
['1731071615.73', '9767.7', '6232.3', '0.0']
['1731071616.23', '9767.8', '6232.2', '0.0']
['1731071616.73', '9767.9', '6232.1', '0.0']
['1731071617.23', '9768.0', '6232.0', '0.0']
['1731071617.74', '9768.1', '6231.9', '0.0']
['1731071618.24', '9768.2', '6231.8', '0.0']
['1731071618.74', '9768.3', '6231.7', '0.0']
['1731071619.24', '9768.4', '6231.6', '0.0']
['1731071619.74', '9768.5', '6231.5', '0.0']
['1731071620.24', '9768.6', '6231.4', '0.0']
['1731071620.74', '9768.7', '6231.3', '0.0']
['1731071621.24', '9768.8', '6231.2', '0.0']
['1731071621.74', '9768.9', '6231.1', '0.0']
['1731071622.24', '9769.0', '6231.0', '0.0']
['1731071622.74', '9769.1', '6230.9', '0.0']
['1731071623.24', '9769.2', '6230.8', '0.0']
['1731071623.74', '9769.3', '6230.7', '0.0']
['1731071624.24', '9769.4', '6230.6', '0.0']
['1731071624.74', '9769.5', '6230.5', '0.0']
['1731071625.24', '9769.6', '6230.4', '0.0']
['1731071625.74', '9769.7', '6230.3', '0.0']
['1731071626.24', '9769.8', '6230.2', '0.0']
['1731071626.74', '9769.9', '6230.1', '0.0']
