Time,F4C1Bitrate,F4C1Jitter,F4C1Datagrams,F4C1Delay,F4C1Distance,F4S1Bitrate,F4S1Jitter,F4S1Datagrams,F4S1Delay,F4S1Distance,F4F2Bitrate,F4F2Jitter,F4F2Datagrams,F4F2Delay,F4F2Distance,F4F1Bitrate,F4F1Jitter,F4F1Datagrams,F4F1Delay,F4F1Distance
1731069113.31,7.68,0.431,0.0,1.26,4105.169680415172,39.0,0.26,0.0,0.934,4480.242116747695,19.8,0.801,0.0,2.19,4037.385919440944,19.8,0.277,0.0,1.1,3229.5991531457903
1731069113.81,8.32,0.753,0.0,1.06,4105.054723143166,40.3,0.306,0.016,1.27,4480.29023704877,20.5,1.14,0.0,1.62,4037.582228264832,20.5,0.313,0.0,0.934,3229.75621525836
1731069114.31,7.68,0.539,0.0,1.14,4104.939783358581,38.9,0.448,0.016,0.882,4480.545921645714,19.8,1.0,0.0,1.66,4037.778543023379,19.8,0.28,0.0,1.59,3229.913282117647
1731069114.81,8.32,0.82,0.0,1.23,4104.8248610628925,39.8,0.314,0.0,1.06,4480.946052104076,19.8,1.232,0.0,2.13,4037.9748637157218,19.8,0.268,0.0,0.785,3230.070353722964
1731069115.31,7.68,0.828,0.0,1.15,4104.709956257567,40.3,0.352,0.0,1.09,4480.781883603155,19.8,0.849,0.0,1.76,4038.171190340994,19.9,0.452,0.0,0.791,3230.227430073616
1731069115.81,8.32,0.396,0.0,0.957,4104.595068944073,40.3,0.422,0.0,1.17,4481.214287252536,19.9,0.469,0.0,2.23,4038.36752289833,19.8,0.42,0.0,1.01,3230.384511168911
1731069116.31,7.68,0.897,0.0,0.742,4104.480199123879,39.7,0.386,0.0,0.862,4481.429955337535,20.5,0.591,0.0,2.17,4038.563861386867,20.5,0.295,0.0,1.33,3230.541597008156
1731069116.81,8.32,0.418,0.0,0.819,4104.365346798455,40.3,0.55,0.0,5.21,4481.828702022112,19.8,0.575,0.0,1.76,4038.760205805737,19.8,0.369,0.0,0.852,3230.6986875906573
1731069117.31,7.69,0.816,0.0,1.094,4104.250511969269,39.7,0.519,0.0,0.869,4482.148120863983,19.8,0.504,0.0,2.26,4038.9565561540767,19.8,0.5,0.0,3.38,3230.855782915727
1731069117.81,7.67,0.507,0.0,1.37,4104.135694637788,39.6,0.405,0.0,0.767,4481.959936282678,20.5,0.461,0.0,1.96,4039.152912431021,20.5,0.358,0.0,1.39,3231.012882982672
1731069118.31,8.32,0.421,0.0,1.21,4104.020894805483,40.3,0.409,0.0,0.786,4482.934567314994,19.8,0.575,0.0,2.07,4039.3492746357056,19.8,0.389,0.0,7.41,3231.169987790801
1731069118.81,8.32,0.798,0.0,1.07,4103.906112473823,40.4,0.661,0.0,0.792,4482.8316013123,19.8,0.538,0.0,1.81,4039.5456427672657,19.8,0.618,0.0,0.864,3231.327097339421
1731069119.31,7.68,0.441,0.0,0.832,4103.791347644273,39.7,0.508,0.0,0.798,4483.234412453871,19.8,0.524,0.0,1.63,4039.742016824837,19.8,0.444,0.0,0.794,3231.4842116278387
1731069119.81,8.32,1.03,0.0,0.898,4103.676600318305,40.3,0.535,0.0,1.0,4483.670755741107,20.5,0.764,0.0,2.39,4039.9383968075554,20.5,0.527,0.0,0.829,3231.641330655368
1731069120.31,7.68,0.551,0.0,3.59,4103.561870497385,39.7,0.756,0.0,1.26,4483.650942913776,19.8,0.479,0.0,10.2,4040.134782714557,19.8,0.483,0.0,1.04,3231.798454421315
1731069120.81,8.32,0.462,0.0,0.879,4103.447158182984,39.7,0.426,0.0,0.865,4484.112575436992,19.8,0.517,0.0,1.78,4040.331174544978,19.8,0.51,0.0,1.3,3231.955582924989
1731069121.31,7.68,0.666,0.0,1.16,4103.332463376567,40.3,0.402,0.0,0.947,4484.132686668608,19.8,0.791,0.0,2.05,4040.527572297954,19.8,0.471,0.0,0.924,3232.112716165698
1731069121.81,8.33,0.454,0.0,1.06,4103.217786079603,39.7,0.518,0.0,1.25,4484.710639847115,20.5,0.896,0.0,1.91,4040.723975972623,20.5,0.563,0.0,1.05,3232.26985414275
1731069122.31,7.68,1.016,0.0,1.2,4103.103126293561,40.3,0.601,0.0,0.938,4484.613886818452,19.8,0.546,0.0,1.98,4040.92038556812,19.8,0.565,0.0,1.39,3232.426996855458
1731069122.81,8.31,0.577,0.0,0.921,4102.98848401991,40.3,0.527,0.0,0.88,4485.029051271288,19.8,0.735,0.0,1.88,4041.116801083582,19.8,0.441,0.0,0.762,3232.58414430313
1731069123.31,7.68,0.527,0.0,0.777,4102.873859260117,39.7,0.612,0.0,1.2,4485.157823303864,19.8,0.685,0.0,1.58,4041.3132225181457,19.8,0.412,0.0,0.782,3232.741296485075
1731069123.81,7.69,0.574,0.0,1.01,4102.759252015649,40.3,0.718,0.0,0.936,4485.3626067293135,20.5,0.773,0.0,3.55,4041.509649870949,20.5,0.398,0.0,0.803,3232.898453400602
1731069124.31,8.32,0.627,0.0,1.93,4102.644662287972,39.7,0.648,0.0,7.32,4485.7909821332105,19.9,0.63,0.0,2.19,4041.706083141128,19.8,0.402,0.0,1.05,3233.05561504902
1731069124.81,8.31,1.171,0.0,1.03,4102.53009007856,40.3,0.743,0.0,1.02,4485.775000077193,19.8,0.839,0.0,6.89,4041.902522327821,19.8,0.493,0.0,1.36,3233.2127814296414
1731069125.31,7.68,0.859,0.0,1.11,4102.415535388876,39.7,0.479,0.0,0.821,4485.88448897126,19.8,0.728,0.0,1.6,4042.098967430164,19.8,0.496,0.0,2.63,3233.369952541775
1731069125.81,8.32,0.76,0.0,1.25,4102.300998220389,40.3,0.623,0.0,0.788,4486.552051688771,20.5,0.716,0.0,1.6,4042.295418447296,20.5,0.446,0.0,0.817,3233.527128384731
1731069126.31,7.68,0.497,0.0,0.863,4102.186478574567,39.7,0.672,0.0,1.05,4486.986886799383,19.8,0.751,0.0,2.48,4042.4918753783536,19.8,0.455,0.0,0.948,3233.6843089578188
1731069126.81,8.32,0.553,0.0,1.31,4102.071976452875,40.3,0.616,0.0,1.12,4486.683873544766,19.8,0.748,0.0,1.8,4042.688338222476,19.8,0.475,0.0,1.42,3233.8414942603467
1731069127.31,7.68,0.55,0.0,1.2,4101.957491856784,39.7,0.723,0.0,0.859,4486.832578662638,19.8,0.866,0.0,1.72,4042.884806978799,19.8,0.529,0.0,0.815,3233.9986842916305
1731069127.81,8.32,0.575,0.0,0.825,4101.84302478776,40.3,0.761,0.0,0.778,4487.22980075281,19.8,0.953,0.0,2.36,4043.0812816464622,20.5,0.508,0.0,1.02,3234.155879050977
1731069128.31,7.68,0.543,0.0,1.52,4101.72857524727,39.7,0.72,0.0,1.09,4487.561570998797,20.5,0.889,0.0,1.78,4043.277762224604,19.9,0.561,0.0,1.09,3234.3130785376984
1731069128.81,8.32,0.361,0.0,1.79,4101.614143236782,40.3,1.003,0.0,1.51,4488.159961720963,19.8,0.56,0.0,1.64,4043.474248712362,19.8,0.727,0.0,0.918,3234.470282751104
1731069129.31,7.68,0.55,0.0,0.868,4101.499728757762,39.7,0.755,0.0,0.851,4488.257852322784,19.8,0.58,0.0,3.95,4043.670741108875,19.8,0.601,0.0,1.04,3234.6274916905027
1731069129.81,8.32,0.495,0.0,1.05,4101.38533181168,39.7,0.537,0.0,1.24,4488.676307056406,20.5,0.641,0.0,1.75,4043.867239413282,20.5,0.592,0.0,0.943,3234.7847053552105
1731069130.31,7.68,0.852,0.0,2.17,4101.2709524,40.3,0.562,0.0,2.14,4488.25689373355,19.9,0.694,0.0,2.15,4044.063743624722,19.8,0.763,0.0,0.946,3234.941923744536
1731069130.81,8.32,0.692,0.0,4.02,4101.156590524191,40.3,0.582,0.0,4.36,4489.101753767386,19.8,0.854,0.0,2.12,4044.260253742333,19.8,0.841,0.0,0.736,3235.0991468577904
1731069131.31,7.68,0.38,0.0,2.72,4101.042246185719,39.7,0.756,0.0,2.11,4489.310815318123,19.8,0.636,0.0,1.7,4044.456769765255,19.8,0.518,0.0,4.95,3235.2563746942847
1731069131.81,8.32,0.722,0.0,0.858,4100.927919386049,39.1,0.738,0.016,0.9,4489.579277690946,20.5,0.651,0.0,1.5,4044.653291692626,19.8,0.231,0.0,1.44,3235.4136072533283
1731069132.31,7.68,0.638,0.0,1.15,4100.813610126654,40.3,0.788,0.0,1.16,4489.350131441043,19.8,0.77,0.0,1.75,4044.849819523588,20.5,0.297,0.0,0.759,3235.570844534237
1731069132.81,8.32,0.66,0.0,1.24,4100.699318408995,39.1,0.767,0.032,1.28,4489.728900505787,19.8,0.997,0.0,2.12,4045.0463532572776,19.8,0.309,0.0,0.959,3235.728086536321
1731069133.31,7.68,0.652,0.0,1.16,4100.585044234543,39.7,0.864,0.0,1.16,4490.041706442438,19.8,0.937,0.0,1.88,4045.242892892836,19.8,0.334,0.0,1.32,3235.885333258891
1731069133.81,8.32,0.334,0.0,0.804,4100.4707876047605,39.7,0.402,0.0,0.921,4490.684601020701,20.5,0.764,0.0,2.12,4045.4394384294014,20.5,0.234,0.0,0.863,3236.04258470126
1731069134.31,7.69,0.675,0.0,1.0,4100.356548521116,40.3,0.286,0.0,0.873,4491.035885919789,19.9,0.892,0.0,1.38,4045.6359898661176,19.8,0.225,0.0,1.0,3236.199840862735
1731069134.81,7.67,0.475,0.0,1.11,4100.242326985077,39.7,0.433,0.016,0.853,4490.831664346825,19.8,0.852,0.0,1.97,4045.8325472021206,19.8,0.262,0.0,0.846,3236.357101742636
1731069135.31,8.32,0.764,0.0,0.961,4100.12812299811,39.7,0.369,0.0,0.811,4491.196774106317,19.8,0.995,0.0,2.34,4046.029110436552,19.8,0.266,0.0,0.806,3236.514367340272
1731069135.81,7.68,1.052,0.0,7.13,4100.01393656168,40.3,0.45,0.0,0.931,4491.266041175839,20.5,1.128,0.0,2.24,4046.225679568553,19.8,0.271,0.0,0.887,3236.6716376549543
1731069136.31,8.32,0.58,0.0,0.932,4099.899767677254,39.7,0.568,0.0,1.51,4491.962465731519,19.8,0.862,0.0,2.14,4046.422254597264,20.5,0.289,0.0,1.1,3236.828912685996
1731069136.81,7.68,0.891,0.0,0.886,4099.7856163462975,39.7,0.363,0.0,0.883,4491.73703689439,19.8,0.734,0.0,1.73,4046.618835521824,19.8,0.306,0.0,0.924,3236.986192432707
1731069137.31,8.32,0.526,0.0,1.27,4099.671482570279,40.3,0.415,0.0,6.68,4492.001606159084,19.8,0.518,0.0,1.76,4046.815422341375,19.8,0.272,0.0,1.08,3237.143476894405
1731069137.81,8.32,0.85,0.0,1.13,4099.557366350666,39.7,0.552,0.0,0.66,4492.376688052201,20.5,0.555,0.0,1.81,4047.012015055058,20.5,0.284,0.0,6.62,3237.3007660704
1731069138.31,7.68,0.606,0.0,0.79,4099.443267688919,40.3,0.422,0.0,5.34,4492.563999686905,19.8,0.354,0.0,1.87,4047.2086136620137,19.8,0.274,0.0,0.838,3237.458059960006
1731069138.81,8.32,0.454,0.0,0.898,4099.3291865865085,39.7,0.447,0.0,1.66,4492.621596666381,19.8,0.381,0.0,1.72,4047.405218161384,19.8,0.341,0.0,1.07,3237.6153585625343
1731069139.31,7.68,0.821,0.0,1.4,4099.215123044897,40.3,0.592,0.0,0.972,4493.352287598177,19.8,0.548,0.0,8.93,4047.6018285523096,19.8,0.395,0.0,1.3,3237.7726618772963
1731069139.81,8.32,0.426,0.0,0.771,4099.101077065556,40.3,0.449,0.0,1.62,4493.515826534594,20.5,0.526,0.0,2.16,4047.798444833932,20.5,0.396,0.0,0.872,3237.9299699036105
1731069140.31,7.69,0.912,0.0,1.1,4098.987048649947,39.7,0.469,0.0,2.49,4493.639470388344,19.8,0.836,0.0,3.92,4047.9950670053936,19.8,0.488,0.0,1.08,3238.087282640788
1731069140.81,8.31,0.656,0.0,1.1,4098.873037799536,40.3,0.488,0.0,1.21,4494.130105657127,19.8,0.947,0.0,1.73,4048.191695065835,19.8,0.566,0.0,1.4,3238.244600088141
1731069141.31,7.68,0.707,0.0,0.853,4098.759044515791,39.7,0.597,0.0,1.61,4494.014771227595,19.8,0.485,0.0,1.92,4048.3883290144,19.8,0.601,0.0,0.763,3238.401922244984
1731069141.81,8.32,1.003,0.0,0.821,4098.645068800176,40.3,0.616,0.0,0.855,4493.998250176497,20.5,0.487,0.0,2.33,4048.584968850228,20.5,0.493,0.0,1.0,3238.559249110628
1731069142.31,7.68,0.595,0.0,1.03,4098.531110654158,39.7,0.428,0.0,1.0,4494.751655876654,19.8,0.672,0.0,1.78,4048.781614572463,19.8,0.475,0.0,3.58,3238.7165806843914
1731069142.81,8.33,1.026,0.0,1.3,4098.4171700792,39.7,0.581,0.0,1.68,4495.161805812175,19.8,0.566,0.0,2.0,4048.978266180247,19.8,0.456,0.0,1.0,3238.8739169655864
1731069143.31,7.68,0.568,0.0,1.02,4098.303247076771,40.3,0.462,0.0,1.04,4495.330609549971,19.9,0.478,0.0,1.73,4049.174923672723,19.8,0.466,0.0,0.835,3239.0312579535266
1731069143.81,8.32,0.485,0.0,1.03,4098.189341648334,40.3,0.499,0.0,0.815,4495.269459767325,20.5,0.69,0.0,7.21,4049.371587049032,20.5,0.52,0.0,2.69,3239.1886036475257
1731069144.31,7.68,0.424,0.0,0.857,4098.0754537953535,39.7,0.676,0.0,0.847,4495.769129288978,19.8,0.62,0.0,2.02,4049.568256308319,19.8,0.427,0.0,2.91,3239.345954046896
1731069144.81,8.33,0.466,0.0,2.08,4097.961583519299,40.3,0.581,0.0,0.882,4495.702923179992,19.8,0.717,0.0,2.06,4049.7649314497257,19.9,0.428,0.0,0.86,3239.5033091509563
1731069145.31,7.67,1.067,0.0,3.23,4097.847730821632,39.7,0.686,0.0,1.04,4496.561224561609,19.9,0.801,0.0,1.73,4049.961612472395,19.8,0.508,0.0,1.04,3239.6606689590194
1731069145.81,7.69,0.651,0.0,1.9,4097.73389570382,40.3,0.704,0.0,1.35,4496.468122928906,20.4,0.599,0.0,1.88,4050.15829937547,20.5,0.364,0.0,1.41,3239.8180334703998
1731069146.31,8.31,0.706,0.0,1.67,4097.620078167327,39.6,0.603,0.0,0.906,4496.843066318702,20.0,0.767,0.0,2.21,4050.354992158095,19.8,0.672,0.0,0.868,3239.9754026844103
1731069146.81,8.32,0.504,0.0,5.93,4097.506278213616,39.7,0.62,0.016,1.36,4497.031428124342,19.8,0.683,0.0,1.66,4050.551690819412,19.8,0.493,0.0,0.995,3240.132776600365
1731069147.31,7.68,0.6,0.0,3.01,4097.392495844156,39.7,0.616,0.0,0.832,4497.149763267858,19.8,0.64,0.0,2.08,4050.748395358567,19.8,0.472,0.0,0.997,3240.290155217584
1731069147.81,7.68,0.514,0.0,1.05,4097.27873106041,39.7,0.655,0.0,1.4,4497.346810591944,20.5,0.637,0.0,1.45,4050.945105774701,20.5,0.527,0.0,6.08,3240.4475385353794
1731069148.31,8.33,0.648,0.0,1.11,4097.164983863842,40.3,0.691,0.0,1.16,4497.740134076554,19.8,1.067,0.0,4.18,4051.141822066959,19.8,0.574,0.0,0.803,3240.604926553066
1731069148.81,8.31,0.558,0.0,1.38,4097.05125425592,40.3,0.608,0.0,0.814,4498.105771520855,19.8,0.782,0.0,3.69,4051.3385442344857,19.8,0.564,0.0,0.736,3240.76231926996
1731069149.31,7.68,0.423,0.0,0.717,4096.937542238104,39.7,0.821,0.0,0.834,4498.016219509376,19.9,0.692,0.0,1.72,4051.535272276424,19.8,0.525,0.0,1.19,3240.9197166853724
1731069149.81,8.32,0.564,0.0,1.21,4096.823847811862,40.3,0.797,0.0,0.999,4498.198371975893,19.8,0.671,0.0,1.84,4051.73200619192,19.9,0.536,0.0,1.3,3241.077118798625
1731069150.31,7.69,0.551,0.0,1.17,4096.71017097866,39.7,0.85,0.0,1.16,4498.858745063627,20.5,0.669,0.0,2.0,4051.9287459801167,20.5,0.621,0.0,0.763,3241.234525609031
1731069150.81,8.32,0.897,0.0,0.799,4096.596511739959,39.7,0.462,0.0,1.3,4498.927629870898,19.8,0.931,0.0,1.69,4052.125491640159,19.8,0.611,0.0,1.02,3241.391937115906
1731069151.31,7.68,0.74,0.0,1.52,4096.482870097227,40.3,0.521,0.0,1.9,4499.507967734534,19.8,1.317,0.0,1.91,4052.322243171192,19.8,1.021,0.0,1.1,3241.549353318565
1731069151.81,7.68,0.394,0.0,3.35,4096.369246051922,40.3,0.528,0.0,5.13,4499.612546832115,20.5,0.875,0.0,2.11,4052.51900057236,20.5,0.904,0.0,0.88,3241.706774216322
1731069152.31,8.32,0.645,0.0,9.37,4096.255639605516,39.7,0.548,0.0,1.34,4499.705768405212,19.9,0.675,0.0,2.36,4052.715763842808,19.8,0.679,0.0,1.02,3241.8641998084986
1731069152.81,8.32,0.54,0.0,2.81,4096.14205075947,40.3,0.639,0.0,1.5,4499.932760388418,19.8,0.955,0.0,1.97,4052.912532981683,19.8,0.442,0.0,1.12,3242.021630094408
1731069153.31,7.68,0.646,0.0,3.21,4096.028479515248,39.7,0.862,0.0,1.73,4500.1277667986205,19.8,0.734,0.0,1.69,4053.109307988128,19.8,0.424,0.0,2.43,3242.1790650733656
1731069153.81,8.31,0.592,0.0,3.21,4095.914925874316,40.3,0.745,0.0,1.22,4500.246036192232,20.5,0.606,0.0,1.9,4053.306088861289,20.5,0.293,0.0,0.942,3242.3365047446887
1731069154.31,7.69,0.376,0.0,3.44,4095.801389838135,39.7,0.891,0.0,0.912,4500.871250658088,19.8,0.771,0.0,2.54,4053.502875600312,19.8,0.327,0.0,0.863,3242.493949107692
1731069154.81,8.32,0.664,0.0,3.44,4095.687871408172,39.7,0.584,0.0,0.838,4501.180666763625,19.8,0.786,0.0,1.5,4053.699668204343,19.8,0.263,0.0,0.982,3242.651398161695
1731069155.31,7.66,0.681,0.0,0.891,4095.574370585889,40.3,0.239,0.0,0.801,4501.08385076319,19.8,0.781,0.0,1.66,4053.896466672528,19.9,0.265,0.0,0.803,3242.808851906014
1731069155.81,7.7,0.841,0.0,0.79,4095.460887372751,40.3,0.327,0.0,2.56,4501.478432191041,20.5,0.859,0.0,2.55,4054.0932710040106,20.5,0.237,0.0,1.07,3242.966310339965
1731069156.31,8.32,1.036,0.0,1.08,4095.3474217702224,39.7,0.418,0.0,0.991,4501.8150146475455,19.9,1.115,0.0,2.52,4054.29008119794,19.8,0.46,0.0,1.33,3243.123773462864
1731069156.81,8.32,0.495,0.0,1.16,4095.233973779764,39.7,0.333,0.0,0.825,4502.266797566055,19.8,0.899,0.0,2.22,4054.486897253461,19.8,0.287,0.0,0.891,3243.281241274027
1731069157.31,7.68,0.817,0.0,1.76,4095.120543402843,40.3,0.438,0.0,1.1,4502.08429992598,19.8,0.895,0.0,1.73,4054.683719169721,19.8,0.281,0.0,0.678,3243.438713772776
1731069157.81,8.32,0.438,0.0,0.796,4095.007130640922,39.7,0.553,0.0,1.7,4502.780154734838,20.5,1.267,0.0,8.75,4054.880546945865,20.5,0.256,0.0,1.04,3243.5961909584244
1731069158.31,7.68,1.04,0.0,1.05,4094.893735495465,40.3,0.368,0.0,7.89,4502.78956605427,19.8,0.798,0.0,2.26,4055.077380581041,19.8,0.321,0.0,1.36,3243.753672830291
1731069158.81,8.33,0.878,0.0,1.42,4094.780357967935,40.3,0.453,0.0,0.763,4502.899706818142,19.8,0.447,0.0,2.33,4055.274220074396,19.8,0.394,0.0,0.929,3243.9111593876933
1731069159.31,7.68,0.527,0.0,0.778,4094.666998059793,39.7,0.361,0.0,0.848,4503.048567005153,19.8,0.484,0.0,1.73,4055.471065425076,19.8,0.358,0.0,6.05,3244.0686506299453
1731069159.81,8.32,0.865,0.0,0.956,4094.5536557725063,39.1,0.369,0.016,1.37,4503.81939149341,20.5,0.727,0.0,2.1,4055.667916632228,20.5,0.315,0.0,0.887,3244.22614655637
1731069160.31,7.68,0.562,0.0,1.39,4094.4403311075375,40.3,0.431,0.0,0.868,4503.734895061526,19.8,0.671,0.0,2.03,4055.8647736950006,19.8,0.284,0.0,5.05,3244.3836471662844
1731069160.81,8.32,0.906,0.0,0.796,4094.3270240663487,39.7,0.496,0.0,0.992,4503.802086613027,19.8,0.608,0.0,1.98,4056.061636612541,19.8,0.447,0.0,1.38,3244.541152459004
1731069161.31,7.68,0.57,0.0,1.04,4094.2137346504032,40.3,0.569,0.0,1.09,4504.032176074828,19.8,0.496,0.0,1.99,4056.258505383995,19.8,0.458,0.0,0.833,3244.6986624338488
1731069161.81,8.32,0.603,0.0,1.34,4094.100462861163,39.7,0.535,0.0,0.939,4504.361365416012,20.5,0.458,0.0,1.81,4056.455380008512,20.5,0.389,0.0,0.842,3244.8561770901333
1731069162.31,7.68,0.934,0.0,0.963,4093.987208700095,40.3,0.534,0.0,0.889,4504.752229931629,19.8,0.493,0.0,5.49,4056.652260485239,19.8,0.466,0.0,1.0,3245.013696427181
1731069162.81,8.32,0.466,0.0,6.79,4093.87397216866,40.3,0.567,0.0,1.09,4504.948546953783,19.8,0.477,0.0,2.07,4056.8491468133248,19.9,0.392,0.0,1.39,3245.171220444308
1731069163.31,7.68,0.974,0.0,0.868,4093.76075326832,39.7,0.552,0.0,1.53,4505.379210321574,19.8,0.464,0.0,2.3,4057.0460389919167,19.8,0.437,0.0,0.906,3245.328749140833
1731069163.81,8.32,0.656,0.0,4.92,4093.6475520005392,40.3,0.515,0.0,1.43,4505.520282895212,20.5,0.924,0.0,2.81,4057.242937020163,20.5,0.57,0.0,0.744,3245.486282516074
1731069164.31,7.68,0.517,0.0,0.773,4093.5343683667775,39.7,0.408,0.0,0.896,4505.552632583231,19.8,0.511,0.0,2.44,4057.439840897213,19.8,0.441,0.0,0.735,3245.643820569348
1731069164.81,7.68,0.411,0.0,4.75,4093.421202368503,40.3,0.419,0.0,0.806,4505.857255958302,19.8,0.608,0.0,1.99,4057.636750622214,19.8,0.438,0.0,0.81,3245.801363299978
1731069165.31,8.32,0.566,0.0,1.23,4093.308054007174,39.7,0.65,0.0,1.02,4506.423933726246,19.8,0.678,0.0,1.83,4057.8336661943154,19.8,0.529,0.0,1.05,3245.958910707281
1731069165.81,8.32,1.024,0.0,0.698,4093.194923284255,40.3,0.569,0.0,1.48,4506.107307708192,20.5,0.533,0.0,1.7,4058.0305876126654,19.8,0.394,0.0,1.05,3246.1164627905764
1731069166.31,7.68,0.567,0.0,1.0,4093.081810201209,39.7,0.784,0.0,0.94,4506.853843813429,19.8,0.49,0.0,2.22,4058.227514876415,20.5,0.361,0.0,0.967,3246.2740195491824
1731069166.81,8.32,0.58,0.0,1.08,4092.968714759496,40.3,0.62,0.0,1.01,4506.824243891525,19.8,0.749,0.0,2.73,4058.4244479847102,19.8,0.395,0.0,1.68,3246.431580982417
1731069167.31,7.68,0.461,0.0,0.899,4092.855636960581,39.7,0.859,0.0,0.794,4506.883046639025,19.8,0.855,0.0,2.17,4058.621386936702,19.8,0.475,0.0,0.924,3246.589147089603
1731069167.81,8.32,0.532,0.0,0.824,4092.7425768059247,39.7,0.487,0.0,1.2,4507.02860256044,20.5,0.597,0.0,1.69,4058.81833173154,20.5,0.394,0.0,0.913,3246.746717870059
1731069168.31,7.69,0.882,0.0,0.809,4092.629534296991,40.4,0.469,0.0,1.46,4507.540901769297,19.8,0.821,0.0,1.85,4059.015282368373,19.8,0.473,0.0,0.843,3246.904293323104
1731069168.81,8.31,0.565,0.0,0.991,4092.516509435241,40.3,0.642,0.0,0.859,4508.286022809598,19.8,0.656,0.0,1.6,4059.2122388463504,19.8,0.681,0.0,0.87,3247.061873448057
1731069169.31,7.68,0.568,0.0,1.43,4092.403502222135,39.0,0.625,0.016,1.04,4507.850266241037,19.8,0.674,0.0,1.69,4059.409201164623,19.8,0.525,0.0,0.991,3247.2194582442366
1731069169.81,8.32,0.422,0.0,0.871,4092.2905126591386,39.1,0.706,0.016,1.39,4508.363536887588,20.5,0.713,0.0,1.82,4059.60616932234,20.5,0.578,0.0,1.38,3247.3770477109674
1731069170.31,7.68,0.582,0.0,1.17,4092.177540747713,40.3,0.689,0.0,0.844,4508.701076900784,19.8,0.933,0.0,1.7,4059.803143318651,19.8,0.519,0.0,0.892,3247.534641847566
1731069170.81,8.32,0.537,0.0,1.03,4092.06458648932,40.3,0.794,0.0,6.73,4508.758659632127,19.8,0.648,0.0,1.74,4060.000123152708,19.9,0.639,0.0,0.976,3247.692240653354
1731069171.31,7.68,0.903,0.0,1.05,4091.95164988542,39.7,0.796,0.0,0.938,4509.07892643184,19.8,0.592,0.0,2.26,4060.197108823659,19.8,0.701,0.0,1.42,3247.849844127651
1731069171.81,8.32,0.663,0.0,0.92,4091.838730937474,40.3,0.928,0.0,0.934,4509.709748825461,20.5,0.614,0.0,7.12,4060.394100330656,20.5,0.593,0.0,0.842,3248.0074522697746
1731069172.31,7.68,0.473,0.0,0.82,4091.725829646947,39.0,0.488,0.016,0.859,4509.503139700693,19.8,0.515,0.0,1.59,4060.59109767285,19.8,0.575,0.0,0.963,3248.165065079051
1731069172.81,8.32,1.951,0.0,1.1,4091.6129460153,40.3,1.303,0.0,1.23,4510.417933636464,19.9,2.112,0.0,1.75,4060.7881008493914,19.8,1.558,0.0,3.42,3248.322682554798
1731069173.31,7.68,1.245,0.0,1.34,4091.5000800439934,39.0,0.763,0.016,1.29,4509.953155866953,19.8,0.75,0.0,4.54,4060.985109859429,19.8,0.797,0.0,0.989,3248.4803046963366
1731069173.81,8.32,0.905,0.0,0.812,4091.387231734489,40.3,0.565,0.0,0.827,4510.438791035071,20.5,0.753,0.0,1.58,4061.1821247021167,20.5,0.681,0.0,1.06,3248.637931502987
1731069174.31,7.68,0.712,0.0,0.719,4091.274401088247,39.7,0.637,0.0,0.845,4510.876860729854,19.8,0.937,0.0,1.82,4061.379145376605,19.8,0.573,0.0,0.861,3248.795562974068
1731069174.81,8.3,0.383,0.0,1.51,4091.1615881067314,40.3,0.722,0.0,0.828,4510.723164232141,19.8,0.718,0.0,2.74,4061.576171882044,19.8,0.326,0.0,1.01,3248.9531991089066
1731069175.31,7.7,0.659,0.0,1.19,4091.048792791404,39.7,0.85,0.0,1.49,4511.134701298344,19.9,0.696,0.0,1.82,4061.773204217586,19.8,0.304,0.0,1.48,3249.11083990682
1731069175.81,8.31,0.673,0.0,0.824,4090.936015143722,39.7,0.877,0.0,1.93,4511.688954425588,20.5,0.688,0.0,1.84,4061.970242382384,20.5,0.299,0.0,0.8,3249.2684853671303
1731069176.31,7.68,0.793,0.0,1.02,4090.823255165152,39.7,0.316,0.0,1.0,4512.075911479619,19.8,0.729,0.0,4.81,4062.167286375587,19.9,0.249,0.0,1.07,3249.4261354891582
1731069176.81,8.32,0.739,0.0,3.02,4090.710512857149,41.0,0.216,0.0,1.63,4512.307644483316,19.8,1.129,0.0,1.98,4062.3643361963486,19.8,0.273,0.0,1.47,3249.583790272224
1731069177.31,7.68,0.387,0.0,0.954,4090.597788221178,39.7,0.329,0.0,1.38,4512.479579756804,19.8,1.082,0.0,2.47,4062.56139184382,19.8,0.262,0.0,0.749,3249.7414497156533
1731069177.81,8.32,0.728,0.0,1.09,4090.4850812587006,39.7,0.34,0.016,1.24,4512.6108140419865,20.5,1.04,0.0,2.18,4062.758453317155,20.5,0.348,0.0,1.5,3249.8991138187657
1731069178.31,7.68,0.47,0.0,0.958,4090.372391971176,39.7,0.305,0.0,0.861,4512.949167398951,19.8,1.073,0.0,1.6,4062.955520615504,19.8,0.238,0.0,1.63,3250.0567825808835
1731069178.81,8.31,0.825,0.0,1.01,4090.259720360066,40.3,0.337,0.0,0.816,4513.24427907726,19.8,0.971,0.0,1.91,4063.15259373802,19.8,0.361,0.0,7.65,3250.214456001328
1731069179.31,7.68,0.766,0.0,0.803,4090.147066426829,39.7,0.317,0.0,0.772,4512.990748400807,19.9,0.805,0.0,2.07,4063.349672683856,19.8,0.374,0.0,1.1,3250.372134079418
