Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731069407.81,20.4,0.967,0.0,2.97,4154.010863009388,40.3,0.66,0.0,3.33,4282.975913915983,20.5,0.381,0.0,0.993,831.1031825230848,8.32,0.826,0.0,3.09,4587.969229408584
1731069408.31,19.8,0.862,0.0,2.16,4154.210522169044,39.7,0.72,0.0,3.17,4282.718402655092,19.9,0.473,0.0,0.725,831.1430998931527,7.67,1.348,0.0,3.08,4587.921977595086
1731069408.81,19.9,0.941,0.0,1.82,4154.410186777421,40.3,0.63,0.0,2.67,4283.307050760624,19.8,0.475,0.0,1.06,831.1830183539593,8.32,0.742,0.0,2.43,4587.874725839841
1731069409.31,19.9,1.084,0.0,1.84,4154.609856833732,39.7,0.671,0.0,2.28,4283.397356908353,19.8,0.612,0.0,1.48,831.2229379053504,7.69,0.902,0.0,1.96,4587.827474142855
1731069409.81,20.5,1.091,0.0,1.95,4154.809532337193,40.3,0.799,0.0,1.98,4282.878064474632,20.5,0.464,0.0,0.78,831.2628585471632,8.31,0.822,0.0,1.59,4587.780222504125
1731069410.31,19.8,1.047,0.0,2.18,4155.009213287018,39.7,0.791,0.0,3.44,4282.825160084507,19.8,0.426,0.0,1.2,831.3027802792434,7.68,0.913,0.0,2.9,4587.7329709236565
1731069410.81,19.8,1.181,0.0,3.08,4155.208899682421,40.3,1.176,0.0,2.1,4283.31937749661,19.8,0.568,0.0,1.27,831.342703101434,8.32,1.447,0.0,1.7,4587.68571940145
1731069411.31,19.8,1.228,0.0,1.83,4155.40859152262,39.7,0.694,0.0,2.28,4283.300449898044,19.8,0.536,0.0,2.45,831.382627013578,7.68,0.77,0.0,2.08,4587.638467937506
1731069411.81,20.5,1.217,0.0,2.43,4155.608288806827,40.3,0.718,0.0,5.74,4283.167770336515,20.5,0.627,0.0,0.976,831.4225520155211,8.32,0.928,0.0,6.57,4587.591216531831
1731069412.31,19.9,1.422,0.0,2.0,4155.807991534258,39.7,0.752,0.0,2.82,4283.073632205429,19.8,0.558,0.0,0.73,831.4624781071008,7.68,0.842,0.0,1.8,4587.543965184421
1731069412.81,19.8,1.385,0.0,1.9,4156.007699704129,40.3,0.794,0.0,2.28,4283.613393202184,19.8,0.54,0.0,0.791,831.5024052881627,8.33,0.919,0.0,2.33,4587.496713895281
1731069413.31,19.8,1.508,0.0,1.77,4156.207413315654,39.7,1.007,0.0,2.11,4283.666757353027,19.8,0.473,0.0,0.798,831.5423335585501,7.67,0.789,0.0,2.57,4587.449462664411
1731069413.81,20.5,1.463,0.0,2.37,4156.40713236805,40.3,0.936,0.0,2.37,4283.502710770206,20.5,0.615,0.0,0.94,831.582262918106,8.32,0.846,0.0,2.17,4587.402211491815
1731069414.31,19.2,0.738,0.0,2.33,4156.606856860533,39.5,1.099,0.0,2.5,4283.656874909335,19.8,0.664,0.0,1.67,831.6221933666766,7.68,1.001,0.0,1.46,4587.354960377495
1731069414.81,20.5,0.744,0.0,2.3,4156.806586792318,40.5,1.09,0.0,2.13,4283.40453560013,19.8,0.437,0.0,1.39,831.6621249040988,8.32,0.932,0.0,1.98,4587.30770932145
1731069415.31,19.9,0.779,0.0,3.15,4157.006322162621,39.7,0.998,0.0,2.36,4283.701402955761,19.8,0.466,0.0,1.25,831.7020575302191,7.68,1.122,0.0,2.11,4587.2604583236825
1731069415.81,19.8,0.808,0.0,9.38,4157.206062970658,40.3,0.638,0.0,2.28,4283.438121366225,19.9,0.469,0.0,1.69,831.7419912448806,7.68,0.996,0.0,2.15,4587.213207384195
1731069416.31,20.5,1.523,0.0,3.29,4157.405809215646,39.7,0.809,0.0,3.62,4283.966599173681,20.5,0.726,0.0,2.03,831.7819260479264,8.32,1.149,0.0,4.72,4587.16595650299
1731069416.81,19.8,1.178,0.0,3.18,4157.605560896801,39.8,0.827,0.0,2.19,4283.695581273632,19.8,0.527,0.0,1.65,831.8218619392027,7.68,1.044,0.0,1.67,4587.118705680071
1731069417.31,19.8,0.96,0.0,3.87,4157.805318013338,40.2,0.889,0.0,1.64,4284.129050096883,19.8,0.649,0.0,1.07,831.8617989185469,8.32,0.664,0.0,1.81,4587.071454915435
1731069417.81,20.5,0.813,0.0,3.94,4158.005080564477,40.3,0.9,0.0,2.21,4284.122101509205,20.5,0.554,0.0,1.07,831.9017369858053,8.32,0.998,0.0,2.42,4587.024204209086
1731069418.31,19.8,0.769,0.0,4.75,4158.204848549432,39.7,1.047,0.0,2.82,4283.664356426793,19.8,0.643,0.0,0.783,831.9416761408212,7.68,0.862,0.0,1.89,4586.976953561027
1731069418.81,19.8,1.112,0.0,2.36,4158.40462196742,40.3,1.034,0.0,2.42,4283.792919578857,19.8,0.849,0.0,5.32,831.9816163834379,8.32,0.855,0.0,2.9,4586.929702971259
1731069419.31,19.8,2.389,0.0,2.19,4158.604400817659,39.7,2.215,0.0,1.69,4283.967484602192,19.9,1.099,0.0,1.59,832.0215577135017,7.68,2.348,0.0,2.3,4586.882452439783
1731069419.81,19.8,1.212,0.0,1.98,4158.804185099366,39.7,1.079,0.0,2.94,4284.4764407203,20.5,0.932,0.0,0.919,832.0615001308503,8.32,1.579,0.0,2.56,4586.835201966603
1731069420.31,20.5,1.538,0.0,9.54,4159.003974811758,40.3,0.845,0.0,1.72,4284.180181406445,19.8,0.792,0.0,1.05,832.1014436353298,7.68,1.511,0.0,1.75,4586.787951551717
1731069420.81,19.8,0.911,0.0,1.53,4159.203769954052,40.3,0.802,0.0,2.15,4283.965911661495,19.8,0.861,0.0,1.08,832.1413882267839,7.69,0.892,0.0,2.13,4586.740701195131
1731069421.31,19.8,0.943,0.0,2.68,4159.403570525466,39.7,0.699,0.0,8.86,4284.251147466618,19.8,0.535,0.0,1.09,832.1813339050559,8.31,1.209,0.0,7.8,4586.6934508968425
1731069421.81,20.5,1.089,0.0,1.63,4159.603376525219,40.3,0.691,0.0,1.9,4284.603101997845,19.8,0.421,0.0,1.18,832.2212806699922,8.32,1.319,0.0,2.81,4586.64620065686
1731069422.31,19.8,0.898,0.0,1.85,4159.803187952526,39.7,0.892,0.0,3.51,4284.109551270273,20.5,0.308,0.0,0.953,832.2612285214307,7.68,0.658,0.0,2.99,4586.598950475177
1731069422.81,19.8,1.18,0.0,1.77,4160.003004806607,40.3,1.01,0.0,2.37,4284.376187124013,19.8,0.31,0.0,0.944,832.3011774592176,8.32,1.144,0.0,2.98,4586.551700351802
1731069423.31,19.8,0.935,0.0,1.87,4160.20282708668,39.7,0.975,0.0,2.36,4284.73949762755,19.8,0.498,0.0,3.35,832.3411274831966,7.68,0.738,0.0,3.17,4586.504450286732
1731069423.81,19.9,1.062,0.0,1.71,4160.402654791961,39.7,0.847,0.0,3.69,4284.836361834129,19.8,0.309,0.0,0.852,832.3810785932116,8.32,1.186,0.0,3.75,4586.457200279971
1731069424.31,20.5,1.239,0.0,2.36,4160.602487921671,40.3,0.6,0.0,3.27,4284.316454682997,20.5,0.548,0.0,1.35,832.4210307891085,7.68,1.036,0.0,3.12,4586.409950331524
1731069424.81,19.8,1.046,0.0,3.76,4160.802326475027,40.3,0.481,0.0,2.95,4284.303608536099,19.8,0.312,0.0,6.66,832.4609840707257,8.32,0.896,0.0,2.79,4586.362700441386
1731069425.31,19.8,1.197,0.0,2.11,4161.002170451248,39.7,0.686,0.0,2.22,4284.6799073117045,19.8,0.337,0.0,1.59,832.5009384379096,7.68,1.321,0.0,2.99,4586.315450609563
1731069425.81,19.8,1.556,0.0,1.76,4161.202019849553,40.3,0.814,0.0,6.05,4284.579706193904,19.8,0.399,0.0,1.65,832.5408938905038,7.68,0.927,0.0,5.62,4586.268200836056
1731069426.31,20.5,1.408,0.0,1.83,4161.40187466916,39.7,0.902,0.0,2.68,4284.945765100999,20.5,0.523,0.0,1.26,832.5808504283522,8.32,1.308,0.0,3.01,4586.220951120868
1731069426.81,19.8,1.104,0.0,1.77,4161.601734909288,40.4,0.588,0.0,2.57,4284.7458613801045,19.8,0.482,0.0,0.812,832.6208080513013,8.32,0.661,0.0,2.51,4586.173701463999
1731069427.31,19.8,0.85,0.0,2.18,4161.801600569157,39.7,0.69,0.0,4.17,4284.806357985716,19.8,0.446,0.0,1.06,832.6607667591892,7.68,0.653,0.0,3.54,4586.126451865452
1731069427.81,20.5,0.743,0.0,2.47,4162.001471647985,40.3,0.879,0.0,3.73,4284.798065410822,19.8,0.441,0.0,1.44,832.7007265518627,8.33,1.236,0.0,4.08,4586.079202325228
1731069428.31,19.8,0.764,0.0,1.76,4162.201348144993,39.6,0.506,0.0,3.47,4284.636218188381,20.5,0.383,0.0,0.802,832.7406874291655,7.67,0.617,0.0,3.23,4586.031952843329
1731069428.81,19.8,1.057,0.0,1.82,4162.4012300594,40.3,0.603,0.0,3.27,4284.880771605608,19.8,0.529,0.0,1.03,832.7806493909413,8.32,1.094,0.0,2.38,4585.984703419756
1731069429.31,19.8,0.931,0.0,1.86,4162.601117390424,39.7,0.71,0.0,3.04,4285.110549455985,19.8,0.704,0.0,3.39,832.8206124370373,7.68,0.753,0.0,2.87,4585.937454054515
1731069429.81,20.5,0.836,0.0,10.1,4162.801010137285,40.3,0.664,0.0,2.71,4284.927065185024,20.5,0.392,0.0,0.802,832.8605765672913,8.32,0.694,0.0,2.75,4585.890204747602
1731069430.31,19.9,1.125,0.0,1.63,4163.000908299205,39.6,0.627,0.0,4.05,4285.280985626793,19.8,0.382,0.0,0.986,832.9005417815503,7.69,0.651,0.0,4.28,4585.842955499021
1731069430.81,19.8,1.068,0.0,1.85,4163.200811875401,40.4,0.743,0.0,2.43,4285.415908468887,19.8,0.486,0.0,1.42,832.9405080796581,8.31,0.744,0.0,7.87,4585.795706308775
1731069431.31,19.8,1.087,0.0,2.33,4163.400720865096,39.6,0.883,0.0,2.06,4284.945129311919,19.8,0.526,0.0,0.742,832.9804754614588,7.68,1.328,0.0,2.43,4585.748457176865
1731069431.81,20.5,1.094,0.0,3.73,4163.600635267509,40.3,0.79,0.0,2.47,4285.542223090174,20.5,0.529,0.0,1.26,833.0204439267994,8.32,0.75,0.0,2.85,4585.7012081032935
1731069432.31,19.9,1.231,0.0,1.93,4163.80055508186,39.7,0.804,0.0,2.41,4284.9803052751895,19.8,0.575,0.0,1.09,833.060413475518,7.68,0.752,0.0,1.9,4585.65395908806
1731069432.81,19.8,1.148,0.0,1.61,4164.000480307369,40.4,0.61,0.0,2.62,4285.630587601693,19.8,0.586,0.0,0.883,833.1003841074615,8.31,0.657,0.0,2.4,4585.606710131168
1731069433.31,19.9,1.292,0.0,2.35,4164.200410943258,39.7,0.748,0.0,1.86,4285.420146043465,19.8,0.631,0.0,1.28,833.1403558224744,7.68,0.955,0.0,1.99,4585.55946123262
1731069433.81,20.5,1.305,0.0,1.98,4164.400346988748,40.3,0.711,0.0,2.56,4285.49410500496,20.5,0.697,0.0,0.824,833.1803286204002,7.69,0.861,0.0,2.32,4585.512212392417
1731069434.31,19.8,1.285,0.0,6.1,4164.600288443058,39.7,0.864,0.0,2.95,4285.20917397306,19.8,0.479,0.0,0.966,833.2203025010864,8.31,0.844,0.0,3.24,4585.464963610561
1731069434.81,19.8,1.559,0.0,2.57,4164.80023530541,40.3,0.968,0.0,2.41,4285.260042351376,19.8,0.382,0.0,1.23,833.2602774643713,8.32,0.843,0.0,2.5,4585.417714887053
1731069435.31,19.9,1.115,0.0,2.45,4165.000187575026,39.7,0.976,0.0,9.76,4285.795788945055,19.8,0.54,0.0,0.836,833.3002535101018,7.68,0.894,0.0,10.3,4585.370466221895
1731069435.81,19.8,0.673,0.0,1.69,4165.200145251126,40.3,0.999,0.0,2.83,4285.351968602478,20.5,0.418,0.0,0.818,833.3402306381224,8.32,0.982,0.0,2.08,4585.32321761509
1731069436.31,20.5,0.568,0.0,1.73,4165.400108332932,39.7,1.13,0.0,2.41,4285.879607504268,19.8,0.443,0.0,1.34,833.3802088482772,7.68,0.809,0.0,1.72,4585.275969066637
1731069436.81,19.8,0.598,0.0,2.33,4165.600076819665,39.7,0.559,0.0,2.43,4286.049743119156,19.8,0.54,0.0,1.4,833.4201881404133,8.33,0.763,0.0,3.0,4585.228720576544
1731069437.31,19.9,0.623,0.0,2.03,4165.800050710547,40.3,0.66,0.0,1.62,4285.572478075387,19.8,0.547,0.0,0.801,833.4601685143693,7.68,1.035,0.0,1.87,4585.1814721448045
1731069437.81,20.5,0.733,0.0,1.75,4166.0000300048005,40.3,0.665,0.0,3.09,4285.905769556227,20.5,0.545,0.0,0.878,833.5001499699925,7.69,0.619,0.0,1.7,4585.134223771426
1731069438.31,19.8,0.874,0.0,2.17,4166.200014701647,39.7,0.901,0.0,2.58,4286.211174318986,19.8,0.591,0.0,0.949,833.5401325071272,8.31,1.199,0.0,1.92,4585.086975456408
1731069438.81,19.8,0.622,0.0,1.75,4166.400004800307,40.3,0.881,0.0,2.06,4285.914086902045,19.8,0.783,0.0,1.02,833.5801161256176,8.32,0.88,0.0,2.62,4585.0397271997535
1731069439.31,19.8,0.648,0.0,2.01,4166.6000003000045,39.7,0.906,0.0,1.97,4286.309829651459,19.8,0.578,0.0,1.08,833.6201008253112,7.68,1.149,0.0,2.3,4584.992479001466
1731069439.81,19.9,0.737,0.0,1.68,4166.800001199962,40.3,0.986,0.0,7.81,4286.228495612193,20.5,0.758,0.0,0.875,833.6600866060465,8.33,1.268,0.0,9.02,4584.945230861543
1731069440.31,20.5,0.682,0.0,1.72,4167.0000074994,39.7,0.983,0.0,2.03,4285.999769816783,19.8,0.611,0.0,1.0,833.700073467671,7.67,0.61,0.0,1.7,4584.897982779988
1731069440.81,19.8,0.803,0.0,2.35,4167.200019197543,40.3,1.21,0.0,2.04,4285.84669892138,19.8,0.652,0.0,1.19,833.740061410029,8.33,1.017,0.0,2.26,4584.850734756803
1731069441.31,19.8,0.687,0.0,2.08,4167.400036293612,39.7,0.59,0.0,1.42,4286.273583391647,19.8,0.752,0.0,1.78,833.7800504329653,7.68,0.69,0.0,1.92,4584.803486791991
1731069441.81,20.5,0.691,0.0,1.89,4167.600058786831,40.3,0.546,0.0,2.18,4285.953802555639,20.5,0.643,0.0,0.809,833.8200405363269,8.31,0.828,0.0,1.8,4584.756238885553
1731069442.31,19.8,0.968,0.0,1.72,4167.800086676423,39.7,0.337,0.0,2.37,4286.145692028045,19.8,0.691,0.0,1.32,833.860031719953,7.68,1.213,0.0,1.64,4584.708991037491
1731069442.81,19.8,0.986,0.0,1.92,4168.000119961611,40.3,0.736,0.0,1.83,4286.11352642965,19.8,0.551,0.0,1.24,833.9000239836907,8.31,0.643,0.0,2.23,4584.661743247805
1731069443.31,19.8,0.935,0.0,2.39,4168.200158641617,39.7,0.765,0.0,1.72,4286.419368749275,19.8,0.365,0.0,0.818,833.9400173273849,7.69,1.079,0.0,1.88,4584.614495516498
1731069443.81,20.5,0.84,0.0,10.0,4168.400202715666,40.3,0.795,0.0,2.15,4286.74827529761,20.5,0.289,0.0,1.0,833.9800117508801,8.31,0.692,0.0,1.6,4584.567247843574
1731069444.31,19.8,1.068,0.0,1.83,4168.60025218298,39.7,0.887,0.0,3.24,4286.621479072001,19.9,0.254,0.0,1.29,834.0200072540238,7.68,1.013,0.0,4.18,4584.520000229032
1731069444.81,19.9,1.142,0.0,2.05,4168.800307042783,40.3,1.16,0.0,2.33,4286.554536076588,19.8,0.339,0.0,0.887,834.060003836655,8.32,1.243,0.0,2.39,4584.472752672875
1731069445.31,19.8,1.316,0.0,1.85,4169.000367294299,39.0,0.413,0.0,2.13,4286.894898857788,19.8,0.38,0.0,1.07,834.1000014986213,7.68,0.883,0.0,1.62,4584.425505175103
1731069445.81,20.5,1.094,0.0,1.75,4169.200432936752,41.0,0.4,0.0,2.31,4286.789006323736,20.5,0.351,0.0,0.778,834.1400002397673,8.32,1.252,0.0,2.5,4584.378257735721
1731069446.31,19.9,1.02,0.0,1.48,4169.400503969366,39.7,0.419,0.0,2.55,4286.861632533346,19.8,0.244,0.0,1.25,834.1800000599379,7.68,0.621,0.0,2.05,4584.331010354727
1731069446.81,19.8,1.449,0.0,2.45,4169.600580391364,40.3,0.684,0.0,2.15,4287.06580235502,19.8,0.319,0.0,1.49,834.2200009589808,8.33,1.101,0.0,2.14,4584.283763032128
1731069447.31,19.8,1.582,0.0,2.33,4169.800662201971,39.7,0.51,0.0,2.72,4286.926169807792,19.8,0.328,0.0,0.816,834.260002936735,7.67,0.61,0.0,2.82,4584.23651576792
1731069447.81,20.5,1.248,0.0,1.6,4170.000749400412,40.4,0.495,0.0,1.76,4286.534133225244,20.5,0.557,0.0,4.91,834.300005993048,8.32,0.579,0.0,1.96,4584.189268562109
1731069448.31,19.8,0.97,0.0,5.03,4170.200841985911,39.7,0.669,0.0,2.58,4286.698501687144,19.8,0.363,0.0,1.37,834.340010127765,7.68,1.282,0.0,1.89,4584.142021414694
1731069448.81,19.8,0.75,0.0,2.22,4170.400939957692,40.3,0.595,0.0,1.87,4287.026806913977,19.8,0.433,0.0,0.784,834.3800153407307,8.32,0.613,0.0,1.64,4584.094774325678
1731069449.31,19.8,0.953,0.0,1.81,4170.60104331498,39.7,0.62,0.0,8.84,4286.6836252681815,19.8,0.53,0.0,0.94,834.420021631793,7.68,1.362,0.0,2.27,4584.047527295066
1731069449.81,20.5,0.964,0.0,1.66,4170.801152057,40.3,0.589,0.0,1.62,4287.260396468286,20.5,0.423,0.0,1.3,834.460029000791,8.32,1.009,0.0,1.98,4584.0002803228535
1731069450.31,19.8,0.907,0.0,2.2,4171.001266182977,39.7,0.522,0.0,1.92,4287.297466660833,19.8,0.434,0.0,1.1,834.5000374475726,7.68,0.858,0.0,1.58,4583.953033409047
1731069450.81,19.8,0.919,0.0,1.99,4171.201385692137,40.3,0.615,0.0,1.46,4287.183789910942,19.8,0.443,0.0,0.74,834.5400469719826,7.68,0.706,0.0,1.87,4583.905786553645
1731069451.31,19.8,0.978,0.0,2.19,4171.401510583703,39.7,0.655,0.0,2.0,4287.42610468267,19.8,0.394,0.0,1.04,834.5800575738664,8.32,0.756,0.0,2.5,4583.858539756653
1731069451.81,20.5,0.916,0.0,1.58,4171.601640856902,40.3,0.671,0.0,2.21,4287.448103843624,20.5,0.402,0.0,0.841,834.6200692530716,8.32,1.235,0.0,1.6,4583.811293018071
1731069452.31,19.8,1.112,0.0,1.7,4171.80177651096,39.7,0.673,0.0,2.07,4287.452709331696,19.8,0.5,0.0,0.93,834.6600820094375,7.68,0.765,0.0,1.71,4583.7640463379
1731069452.81,19.2,6.019,0.032,3.85,4172.001917545101,39.7,2.201,0.016,1.47,4287.13725560087,19.2,5.163,0.032,1.43,834.7000958428123,7.68,6.441,0.077,1.44,4583.716799716143
1731069453.31,19.8,1.805,0.0,1.98,4172.202063958552,39.7,1.001,0.0,2.13,4287.109318721394,19.8,1.23,0.0,11.1,834.740110753041,7.68,3.511,0.0,2.14,4583.6695531528
1731069453.81,20.5,1.309,0.0,2.07,4172.402215750538,39.7,0.798,0.0,8.66,4287.741407582559,20.5,0.753,0.0,1.3,834.7801267399686,8.33,2.055,0.0,11.1,4583.622306647876
1731069454.31,19.8,1.343,0.0,1.89,4172.602372920286,40.3,0.622,0.0,2.38,4287.850262260002,19.8,0.679,0.0,0.88,834.8201438034434,7.67,1.835,0.0,1.97,4583.575060201371
1731069454.81,19.8,1.287,0.0,1.77,4172.802535467021,40.3,0.852,0.0,1.72,4287.606850906587,19.8,0.723,0.0,2.18,834.8601619433047,8.32,1.018,0.0,1.78,4583.527813813286
1731069455.31,19.9,1.528,0.0,2.37,4173.0027033899705,39.7,0.745,0.0,1.64,4287.890651098273,19.8,0.454,0.0,1.29,834.9001811594006,7.68,0.819,0.0,1.62,4583.480567483623
1731069455.81,20.5,1.323,0.0,1.71,4173.20287668836,39.7,0.858,0.016,2.38,4287.367289330764,19.8,0.379,0.0,1.21,834.9402014515764,8.32,0.875,0.0,1.57,4583.433321212386
1731069456.31,19.8,1.431,0.0,1.84,4173.403055361416,39.7,0.897,0.0,1.77,4288.0238997859005,20.5,0.454,0.0,0.872,834.9802228196774,7.68,1.169,0.0,2.39,4583.386074999574
1731069456.81,19.8,1.047,0.0,2.35,4173.603239408365,40.3,0.981,0.0,1.67,4288.043507703645,19.8,0.556,0.0,0.858,835.0202452635516,8.33,1.035,0.0,1.75,4583.338828845192
1731069457.31,19.8,0.605,0.0,2.11,4173.803428828435,39.7,1.137,0.0,2.43,4287.868092813609,19.8,0.448,0.0,0.912,835.0602687830389,7.67,1.143,0.0,2.11,4583.291582749237
1731069457.81,20.5,0.676,0.0,9.31,4174.003623620852,40.3,1.182,0.0,1.91,4287.656153980681,20.5,0.427,0.0,0.849,835.100293377987,8.33,0.977,0.0,1.62,4583.244336711714
1731069458.31,19.8,0.638,0.0,2.07,4174.203823784843,39.7,0.701,0.0,3.02,4287.798806583742,19.8,0.418,0.0,1.5,835.1403190482418,7.64,0.702,0.0,8.49,4583.197090732626
1731069458.81,19.9,0.926,0.0,1.64,4174.404029319635,40.3,0.693,0.0,1.52,4287.9131581228,19.8,0.529,0.0,1.26,835.1803457936484,8.36,0.888,0.0,2.3,4583.149844811971
1731069459.31,19.8,0.79,0.0,1.76,4174.604240224455,39.7,0.693,0.0,1.95,4287.945648378239,19.8,0.627,0.0,0.889,835.2203736140551,7.68,0.757,0.0,2.14,4583.102598949756
1731069459.81,20.5,0.789,0.0,1.61,4174.804456498531,40.3,0.839,0.0,2.28,4287.635988776483,20.5,0.498,0.0,0.87,835.2604025093019,8.32,0.746,0.0,1.37,4583.055353145977
1731069460.31,19.8,0.82,0.0,2.1,4175.004678141092,39.7,0.869,0.0,1.91,4288.342125636212,19.8,0.55,0.0,1.01,835.3004324792367,7.68,0.943,0.0,1.8,4583.00810740064
1731069460.81,19.8,0.885,0.0,2.34,4175.204905151363,40.3,0.85,0.0,1.87,4288.329265008058,19.8,0.886,0.0,3.65,835.3404635237055,8.32,0.493,0.0,2.31,4582.960861713746
1731069461.31,19.8,0.685,0.0,1.57,4175.405137528573,39.7,1.046,0.0,2.31,4288.344565739652,19.9,0.797,0.0,0.791,835.3804956425533,7.68,0.971,0.0,1.86,4582.913616085295
1731069461.81,19.8,0.73,0.0,1.8,4175.60537527195,40.3,1.161,0.0,2.12,4288.111086249473,20.5,0.632,0.0,0.993,835.4205288356289,8.32,0.833,0.0,1.69,4582.866370515292
1731069462.31,20.5,0.715,0.0,6.23,4175.805618380721,39.7,0.856,0.0,1.57,4287.850521985198,19.8,0.61,0.0,0.832,835.4605631027721,7.68,0.822,0.0,1.66,4582.819125003735
1731069462.81,19.8,0.703,0.0,1.94,4176.005866854116,40.3,0.409,0.0,2.1,4288.5055618606775,19.8,0.604,0.0,0.968,835.5005984438311,8.32,0.944,0.0,5.07,4582.771879550629
1731069463.31,19.8,1.052,0.0,2.46,4176.206120691362,39.7,0.895,0.0,9.51,4288.470944828564,19.8,0.695,0.0,1.39,835.5406348586519,7.68,0.535,0.0,2.07,4582.724634155973
1731069463.81,20.5,1.127,0.0,2.07,4176.406379891689,40.3,0.759,0.0,2.18,4288.66311715032,20.5,0.698,0.0,3.17,835.5806723470799,8.31,1.014,0.0,1.85,4582.677388819771
1731069464.31,19.9,0.888,0.0,1.68,4176.606644454323,39.7,0.885,0.0,1.93,4288.233624044877,19.8,0.476,0.0,2.4,835.6207109089638,7.68,0.636,0.0,1.94,4582.6301435420255
1731069464.81,19.8,0.942,0.0,1.52,4176.806914378494,40.3,0.814,0.0,2.04,4288.746187961971,19.8,0.337,0.0,0.77,835.6607505441433,8.32,1.14,0.0,2.25,4582.582898322735
1731069465.31,19.8,0.928,0.0,1.66,4177.007189663432,39.6,0.824,0.0,1.87,4288.3563020777565,19.8,0.264,0.0,1.27,835.7007912524673,7.68,1.395,0.0,2.14,4582.5356531619045
1731069465.81,20.5,0.952,0.0,1.92,4177.207470308364,40.4,0.878,0.0,1.75,4288.322378630379,20.5,0.291,0.0,1.28,835.7408330337815,8.32,0.839,0.0,1.71,4582.488408059534
1731069466.31,19.9,1.128,0.0,1.71,4177.407756312519,39.7,1.162,0.0,1.95,4288.915477669572,19.9,0.419,0.0,0.781,835.7808758879315,7.68,1.351,0.0,1.82,4582.441163015625
1731069466.81,19.8,0.936,0.0,6.05,4177.608047675129,39.6,0.338,0.0,1.6,4289.053846859421,19.8,0.261,0.0,0.759,835.8209198147663,8.31,0.677,0.0,2.18,4582.393918030182
1731069467.31,19.8,1.189,0.0,1.89,4177.80834439542,40.3,0.685,0.0,2.4,4289.1529391157,19.8,0.419,0.0,1.2,835.8609648141256,7.68,1.059,0.0,1.98,4582.346673103205
1731069467.81,20.5,1.095,0.0,1.95,4178.008646472623,40.3,0.643,0.0,6.34,4288.747897601728,20.5,0.633,0.0,7.43,835.9010108858585,7.68,0.696,0.0,1.73,4582.299428234694
1731069468.31,19.8,1.234,0.0,1.89,4178.208953905968,39.6,0.909,0.0,1.57,4289.122096654528,19.8,0.359,0.0,1.13,835.9410580298105,8.32,0.683,0.0,2.31,4582.252183424653
1731069468.81,19.8,1.197,0.0,1.6,4178.409266694684,40.4,0.748,0.0,2.31,4288.761904583092,19.8,0.406,0.0,0.884,835.9811062458278,8.33,1.781,0.0,1.77,4582.204938673083
1731069469.31,19.9,1.039,0.0,1.97,4178.609584838,39.7,0.618,0.0,2.17,4288.777375458726,19.8,0.448,0.0,0.813,836.0211555337592,7.67,0.97,0.0,1.61,4582.157693979989
1731069469.81,19.8,0.861,0.0,2.13,4178.809908335147,40.3,0.721,0.0,2.51,4288.836420036664,20.5,0.4,0.0,1.06,836.0612058934447,8.32,1.191,0.0,1.62,4582.110449345368
1731069470.31,20.5,0.733,0.0,1.78,4179.010237185355,39.7,1.0,0.0,2.07,4288.637329343813,19.8,0.322,0.0,1.38,836.1012573247334,7.68,0.799,0.0,2.48,4582.063204769223
1731069470.81,19.8,1.108,0.0,1.63,4179.210571387855,39.7,0.925,0.0,1.65,4289.332337383436,19.8,0.363,0.0,0.797,836.1413098274711,8.32,0.792,0.0,1.87,4582.015960251558
1731069471.31,19.8,1.165,0.0,4.29,4179.410910941876,40.3,0.571,0.0,2.02,4289.290264204953,19.8,0.626,0.0,0.814,836.181363401504,7.69,1.011,0.0,1.63,4581.968715792372
1731069471.81,20.5,1.057,0.0,2.29,4179.611255846648,40.3,0.752,0.0,4.32,4289.237043821335,20.5,0.482,0.0,1.01,836.2214180466809,8.31,0.783,0.0,4.08,4581.92147139167
1731069472.31,19.8,0.927,0.0,1.93,4179.811606101404,39.7,0.727,0.0,6.82,4289.500656582138,19.8,0.436,0.0,1.45,836.2614737628423,7.68,1.253,0.0,9.58,4581.87422704945
1731069472.81,19.8,1.159,0.0,1.73,4180.011961705373,40.3,0.612,0.0,2.43,4288.878681491088,19.9,0.423,0.0,1.22,836.301530549837,7.68,0.705,0.0,1.59,4581.826982765718
1731069473.31,19.8,1.137,0.0,1.7,4180.212322657786,39.7,0.676,0.0,2.66,4289.339995359378,19.8,0.497,0.0,1.07,836.3415884075113,8.32,0.765,0.0,1.68,4581.779738540472
1731069473.81,19.9,1.088,0.0,1.94,4180.412688957874,40.3,0.985,0.0,2.71,4289.557744556041,20.5,0.434,0.0,0.805,836.3816473357112,8.32,0.596,0.0,2.41,4581.732494373716
1731069474.31,20.5,1.066,0.0,1.92,4180.613060604868,39.7,0.824,0.0,2.95,4289.22670894902,19.8,0.431,0.0,1.31,836.421707334286,7.68,0.807,0.0,1.63,4581.685250265453
