Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance
1731070010.8,19.8,0.94,0.0,2.8,4397.718044622688,39.7,1.322,0.016,1.88,4341.613498817334,8.32,0.709,0.0,8.03,4531.215124003714,19.8,0.492,0.0,1.37,879.8279434071175
1731070011.3,19.8,0.759,0.0,2.14,4397.923721769172,39.7,1.225,0.0,1.92,4341.82013424687,7.67,0.966,0.0,2.7,4531.167943532882,19.8,0.547,0.0,0.705,879.8690655432785
1731070011.8,19.9,0.881,0.0,1.54,4398.129403507815,39.7,1.231,0.0,3.26,4341.291733593,8.32,1.302,0.0,1.62,4531.120763122519,20.5,0.429,0.0,1.25,879.9101885988144
1731070012.3,20.5,0.993,0.0,9.97,4398.335089837972,40.3,1.22,0.0,1.65,4341.646781832553,7.68,0.975,0.0,1.64,4531.07358277263,19.8,0.497,0.0,3.48,879.9513125735991
1731070012.8,19.9,0.827,0.0,2.23,4398.540780759001,39.7,1.125,0.0,2.31,4341.545194493599,8.32,1.467,0.0,2.69,4531.026402483217,19.8,0.535,0.0,2.3,879.992437467504
1731070013.3,19.8,0.894,0.0,2.1,4398.746476270257,40.3,1.477,0.0,3.16,4341.93208531905,7.68,0.881,0.0,3.99,4530.979222254279,19.8,0.612,0.0,0.789,880.0335632804
1731070013.8,19.8,0.822,0.0,2.23,4398.952176371096,40.3,1.199,0.0,1.91,4342.009517386016,8.32,0.652,0.0,2.15,4530.932042085823,20.5,0.473,0.0,1.53,880.0746900121615
1731070014.3,20.5,1.118,0.0,1.55,4399.157881060874,39.7,1.612,0.0,1.74,4342.066673506583,7.68,0.613,0.0,3.55,4530.8848619778455,19.8,0.527,0.0,0.999,880.1158176626534
1731070014.8,19.8,0.853,0.0,1.77,4399.363590338948,40.4,1.385,0.0,1.4,4341.7374332956015,8.32,1.366,0.0,1.8,4530.837681930351,19.8,0.769,0.0,2.66,880.1569462317502
1731070015.3,19.8,0.732,0.0,2.12,4399.569304204674,39.7,1.536,0.0,1.98,4342.029681571616,7.68,1.717,0.0,3.12,4530.790501943342,19.8,0.435,0.0,0.788,880.1980757193229
1731070015.8,19.9,1.059,0.0,2.78,4399.775022657408,39.7,1.332,0.0,1.8,4341.9796254087305,8.32,1.126,0.0,11.9,4530.743322016818,20.5,0.458,0.0,0.746,880.2392061252428
1731070016.3,20.5,0.801,0.0,2.48,4399.980745696508,40.3,1.653,0.0,1.62,4341.712474290492,7.68,0.861,0.0,1.84,4530.696142150785,19.8,0.505,0.0,1.35,880.2803374493844
1731070016.8,19.8,0.849,0.0,9.99,4400.18647332133,39.0,1.445,0.016,2.44,4342.017191981403,8.32,0.557,0.0,1.97,4530.64896234524,19.8,0.544,0.0,1.15,880.3214696916127
1731070017.3,19.8,0.795,0.0,3.81,4400.39220553123,40.3,1.24,0.0,1.88,4342.216655655508,7.68,0.753,0.0,1.96,4530.601782600188,19.8,0.498,0.0,2.89,880.3626028518022
1731070017.8,19.9,0.901,0.0,1.83,4400.597942325566,39.7,1.42,0.0,10.4,4341.870837788752,7.68,0.818,0.0,1.69,4530.554602915629,19.9,0.572,0.0,0.852,880.4037369298242
1731070018.3,20.5,1.028,0.0,1.81,4400.803683703693,40.3,1.681,0.0,2.97,4342.404715806128,8.32,0.806,0.0,1.73,4530.507423291567,20.5,0.626,0.0,0.794,880.4448719255498
1731070018.8,19.8,0.784,0.0,3.4,4401.009429664972,40.3,1.306,0.0,1.66,4342.321263134927,8.32,0.729,0.0,1.54,4530.460243728004,19.8,0.572,0.0,2.66,880.4860078388538
1731070019.3,19.8,1.066,0.0,1.62,4401.2151802087565,39.7,1.329,0.0,1.52,4342.1081788482015,7.68,0.698,0.0,2.1,4530.413064224939,19.8,0.648,0.0,0.849,880.5271446696013
1731070019.8,19.8,1.251,0.0,1.94,4401.420935334407,39.7,1.736,0.0,2.54,4342.285635771459,8.32,0.684,0.0,1.71,4530.365884782375,20.5,0.792,0.0,0.995,880.5682824176669
1731070020.3,20.5,1.306,0.0,1.73,4401.626695041277,40.3,1.784,0.0,2.15,4342.638396093636,7.68,1.189,0.0,10.7,4530.3187054003165,19.8,0.928,0.0,2.94,880.6094210829219
1731070020.8,19.8,0.931,0.0,1.74,4401.832459328728,40.3,1.724,0.0,1.93,4342.233782720378,8.32,1.098,0.0,2.48,4530.271526078763,19.8,0.748,0.0,10.9,880.6505606652379
1731070021.3,19.8,1.257,0.0,6.78,4402.0382281961165,39.1,1.585,0.0,4.47,4342.437330785797,7.68,1.014,0.0,1.58,4530.224346817717,19.8,0.712,0.0,1.25,880.6917011644894
1731070021.8,19.8,1.1,0.0,3.39,4402.244001642798,40.3,1.249,0.0,1.66,4342.587356656848,7.68,0.578,0.0,1.62,4530.177167617179,20.5,0.718,0.0,0.896,880.7328425805416
1731070022.3,20.5,1.243,0.0,1.92,4402.4497796681335,40.3,1.409,0.0,5.59,4342.956499109897,8.32,0.793,0.0,2.97,4530.129988477152,19.8,0.787,0.0,0.838,880.7739849132694
1731070022.8,19.8,1.263,0.0,1.73,4402.65556227148,40.3,1.403,0.0,3.24,4342.7609076326,8.31,1.03,0.0,2.11,4530.082809397639,19.8,0.766,0.0,0.92,880.815128162544
1731070023.3,19.9,1.232,0.0,1.96,4402.861349452194,39.7,1.339,0.0,1.82,4342.60157583609,7.69,0.974,0.0,2.03,4530.035630378638,19.8,0.511,0.0,0.928,880.8562723282373
1731070023.8,19.8,1.028,0.0,1.62,4403.067141209637,39.7,1.654,0.0,1.89,4342.725582117972,8.31,1.037,0.0,3.17,4529.988451420159,20.5,0.592,0.0,0.943,880.8974174102239
1731070024.3,19.8,0.628,0.0,1.79,4403.272937543164,40.3,1.385,0.0,2.02,4342.553911836838,7.68,0.572,0.0,2.84,4529.941272522195,19.8,0.562,0.0,2.35,880.9385634083691
1731070024.8,20.5,0.71,0.0,1.55,4403.478738452134,40.3,1.762,0.0,1.72,4342.711015454383,8.32,0.986,0.0,7.06,4529.894093684752,19.8,0.758,0.0,0.917,880.9797103225477
1731070025.3,19.8,0.638,0.0,1.82,4403.684543935908,39.7,1.603,0.0,1.82,4343.005609263006,7.68,0.887,0.0,1.77,4529.846914907831,19.9,0.622,0.0,0.743,881.0208581526313
1731070025.8,20.5,0.551,0.0,3.46,4403.890353993841,39.7,1.062,0.0,1.83,4342.809261743288,8.32,1.037,0.0,1.81,4529.799736191435,20.5,0.523,0.0,0.851,881.0620068984917
1731070026.3,19.8,0.785,0.0,1.69,4404.096168625295,40.4,1.061,0.0,1.86,4342.73497399678,7.68,1.009,0.0,2.11,4529.752557535567,19.8,0.672,0.0,1.02,881.1031565600035
1731070026.8,19.8,0.952,0.0,1.97,4404.301987829626,40.3,1.304,0.0,2.18,4342.628633210666,8.32,0.473,0.0,1.59,4529.705378940224,19.8,0.771,0.0,1.0,881.1443071370325
1731070027.3,19.8,0.797,0.0,1.74,4404.507811606196,39.6,1.043,0.0,7.0,4343.223885865385,7.68,0.883,0.0,1.85,4529.658200405413,19.9,0.763,0.0,2.79,881.1854586294534
1731070027.8,20.5,0.542,0.0,1.34,4404.7136399543615,39.7,1.414,0.0,1.51,4343.00081308572,8.32,0.403,0.0,1.85,4529.611021931132,20.5,0.659,0.0,0.795,881.2266110371378
1731070028.3,19.9,0.643,0.0,2.98,4404.919472873482,40.3,1.222,0.0,1.63,4343.149665269799,7.68,0.989,0.0,1.56,4529.563843517386,19.9,0.69,0.0,0.823,881.2677643599576
1731070028.8,19.8,0.66,0.0,2.82,4405.125310362919,40.4,1.059,0.0,1.36,4343.2126150300455,8.32,1.035,0.0,2.05,4529.516665164177,19.8,0.746,0.0,0.901,881.3089185977877
1731070029.3,19.8,0.739,0.0,1.91,4405.331152422029,39.6,1.511,0.0,2.25,4343.448409801473,7.68,0.6,0.0,3.85,4529.469486871504,19.8,0.767,0.0,0.971,881.350073750494
1731070029.8,20.5,0.875,0.0,2.45,4405.536999050172,39.7,1.234,0.0,2.24,4343.470130054177,8.32,0.932,0.0,1.63,4529.42230863937,20.5,0.864,0.0,0.857,881.391229817951
1731070030.3,19.8,0.908,0.0,1.74,4405.742850246709,40.4,1.291,0.0,1.73,4343.31584402288,7.68,0.461,0.0,2.83,4529.375130467777,19.8,0.785,0.0,0.8,881.4323868000307
1731070030.8,19.8,0.813,0.0,10.3,4405.948706010999,39.7,1.169,0.016,3.57,4343.238942791631,8.32,1.262,0.0,1.8,4529.327952356729,19.8,0.903,0.0,0.768,881.4735446966051
1731070031.3,19.8,0.695,0.0,2.18,4406.154566342402,39.7,1.074,0.0,1.7,4343.510134214172,7.68,0.857,0.0,1.61,4529.280774306226,19.8,0.67,0.0,0.83,881.514703507549
1731070031.8,19.8,0.925,0.0,2.33,4406.360431240277,39.7,1.201,0.0,9.44,4343.604425790712,8.32,0.744,0.0,3.0,4529.233596316269,19.8,0.497,0.0,0.893,881.5558632327285
1731070032.3,20.5,0.819,0.0,2.12,4406.566300703985,40.3,1.284,0.0,3.1,4343.404039034485,7.68,1.399,0.0,1.99,4529.18641838686,20.5,0.397,0.0,1.11,881.5970238720183
1731070032.8,19.9,0.837,0.0,1.58,4406.772174732885,40.3,1.145,0.0,1.97,4343.825582600558,8.32,0.678,0.0,1.94,4529.139240518003,19.9,0.368,0.0,1.02,881.6381854252905
1731070033.3,19.8,0.959,0.0,2.25,4406.978053326337,39.7,1.176,0.0,2.16,4343.708126916776,7.68,1.375,0.0,3.09,4529.092062709699,19.8,0.586,0.0,0.882,881.6793478924171
1731070033.8,20.5,0.772,0.0,2.16,4407.183936483705,39.7,1.189,0.0,1.9,4343.504488918082,8.32,1.11,0.0,1.82,4529.04488496195,20.5,0.715,0.0,0.917,881.7205112732731
1731070034.3,19.8,0.937,0.0,2.08,4407.389824204344,40.3,1.214,0.0,1.92,4343.422633249675,7.03,0.918,0.083,13.0,4528.997707274757,19.8,0.565,0.0,1.12,881.7616755677245
1731070034.8,19.8,1.015,0.0,3.94,4407.595716487618,40.4,1.563,0.0,1.93,4343.448617150985,7.68,0.71,0.0,1.54,4528.950529648121,19.8,0.472,0.0,2.0,881.8028407756464
1731070035.3,19.8,0.952,0.0,8.12,4407.801613332887,39.7,1.239,0.0,1.65,4343.845200559828,8.32,0.681,0.0,1.84,4528.903352082047,19.8,0.98,0.0,6.45,881.8440068969109
1731070035.8,19.8,1.008,0.0,2.49,4408.007514739511,39.6,1.377,0.0,3.57,4344.105625764285,8.32,1.473,0.0,1.62,4528.856174576534,19.9,0.477,0.0,1.1,881.8851739313899
1731070036.3,20.5,1.122,0.0,2.75,4408.213420706852,40.3,1.46,0.0,6.48,4343.711395040728,7.69,0.858,0.0,1.7,4528.808997131587,20.5,0.367,0.0,1.01,881.9263418789587
1731070036.8,19.8,1.048,0.0,1.64,4408.419331234269,40.4,1.406,0.0,1.97,4343.828500916726,8.31,0.664,0.0,1.89,4528.761819747203,19.8,0.518,0.0,0.858,881.9675107394836
1731070037.3,19.8,0.735,0.0,1.71,4408.625246321125,39.0,1.624,0.016,1.68,4344.073571179938,7.68,0.484,0.0,1.76,4528.714642423389,19.8,0.415,0.0,0.975,882.0086805128394
1731070037.8,19.8,0.737,0.0,2.73,4408.831165966781,39.7,1.475,0.0,1.67,4343.972034391008,8.32,0.573,0.0,1.51,4528.667465160143,20.5,0.405,0.0,1.01,882.0498511988984
1731070038.3,20.5,0.833,0.0,1.59,4409.037090170596,39.7,1.523,0.0,1.74,4343.889974641107,7.68,1.137,0.0,2.54,4528.620287957469,19.8,0.445,0.0,1.76,882.091022797533
1731070038.8,19.8,1.109,0.0,1.88,4409.243018931935,40.9,1.489,0.0,2.6,4343.780678961428,7.68,1.009,0.0,7.89,4528.573110815371,19.8,0.757,0.0,0.949,882.1321953086182
1731070039.3,19.8,0.889,0.0,1.59,4409.448952250156,39.7,1.408,0.0,1.6,4343.881077120755,8.32,0.842,0.0,2.16,4528.525933733846,19.8,0.568,0.0,0.988,882.1733687320203
1731070039.8,20.5,0.941,0.0,3.85,4409.654890124623,39.7,1.314,0.0,1.8,4344.20183747585,8.32,0.597,0.0,2.95,4528.478756712899,20.5,0.486,0.0,0.941,882.2145430676146
1731070040.3,19.8,0.927,0.0,1.76,4409.860832554697,40.3,1.378,0.0,3.13,4344.392701270227,7.68,0.691,0.0,1.7,4528.43157975253,19.8,0.555,0.0,2.96,882.2557183152734
1731070040.8,19.8,1.215,0.0,1.65,4410.066779539738,40.3,1.381,0.0,4.13,4344.167062888275,7.68,0.814,0.0,1.7,4528.384402852743,19.8,0.589,0.0,0.861,882.2968944748689
1731070041.3,19.8,1.099,0.0,3.93,4410.272731079112,39.7,1.466,0.0,1.86,4344.205787673871,8.32,0.88,0.0,1.89,4528.33722601354,19.8,0.691,0.0,0.888,882.3380715462765
1731070041.8,19.9,1.06,0.0,1.88,4410.478687172176,39.7,1.588,0.0,1.89,4344.225809444767,7.68,0.857,0.0,1.79,4528.290049234921,20.5,0.732,0.0,0.834,882.3792495293626
1731070042.3,20.5,1.11,0.0,1.7,4410.684647818295,40.3,1.946,0.0,2.58,4344.473712907002,8.32,1.044,0.0,1.75,4528.242872516888,19.8,0.65,0.0,0.927,882.4204284240025
1731070042.8,19.8,0.973,0.0,1.86,4410.890613016832,39.7,1.305,0.0,1.43,4344.739335110138,7.68,1.013,0.0,2.18,4528.195695859444,19.8,0.623,0.0,1.02,882.4616082300686
1731070043.3,19.8,1.295,0.0,1.69,4411.096582767146,40.3,1.783,0.0,1.6,4344.520236995539,8.32,1.404,0.0,4.87,4528.148519262591,19.9,0.951,0.0,1.32,882.5027889474333
1731070043.8,19.8,1.314,0.0,1.52,4411.302557068604,40.3,1.368,0.0,3.33,4344.845437197573,8.32,1.179,0.0,1.87,4528.101342726332,20.5,0.788,0.0,0.966,882.543970575972
1731070044.3,20.5,1.177,0.0,1.95,4411.508535920564,39.7,1.555,0.0,1.8,4344.3940399051,7.68,1.424,0.0,1.64,4528.054166250665,19.8,0.578,0.0,1.03,882.5851531155513
1731070044.8,19.8,1.145,0.0,8.27,4411.714519322391,40.3,1.535,0.0,1.93,4344.903856747979,8.33,0.896,0.0,1.73,4528.006989835594,19.8,0.518,0.0,0.792,882.6263365660465
1731070045.3,19.8,1.243,0.0,1.52,4411.9205072734485,39.7,1.73,0.0,3.65,4345.119383271318,7.67,0.972,0.0,1.72,4527.959813481122,19.8,0.562,0.0,1.47,882.6675209273302
1731070045.8,19.8,0.639,0.0,3.21,4412.126499773097,39.7,1.537,0.0,9.54,4344.723828909225,8.32,1.029,0.0,1.6,4527.91263718725,20.5,0.468,0.0,0.907,882.708706199275
1731070046.3,20.5,0.565,0.0,1.83,4412.332496820702,40.3,1.589,0.0,2.08,4345.014847749192,7.68,1.096,0.0,2.13,4527.865460953981,19.8,0.525,0.0,1.15,882.7498923817562
1731070046.8,19.8,1.036,0.0,2.32,4412.538498415623,40.3,1.825,0.0,2.26,4344.930366815405,8.32,1.219,0.0,1.76,4527.818284781314,19.8,0.724,0.0,1.12,882.7910794746405
1731070047.3,19.8,0.61,0.0,2.6,4412.744504557226,39.7,1.006,0.0,1.61,4344.653077319784,7.68,0.7,0.0,1.7,4527.771108669253,19.8,0.686,0.0,1.69,882.8322674778035
1731070047.8,19.8,0.601,0.0,1.72,4412.950515244874,39.7,1.095,0.0,1.76,4344.7415202943885,8.32,0.951,0.0,5.19,4527.7239326178005,20.5,0.668,0.0,1.34,882.8734563911178
1731070048.3,20.5,0.576,0.0,1.71,4413.15653047793,40.3,1.077,0.0,2.06,4345.249979833112,7.68,0.56,0.0,12.4,4527.676756626956,19.9,0.621,0.0,7.45,882.914646214456
1731070048.8,19.8,0.615,0.0,1.79,4413.362550255758,40.3,0.951,0.0,1.89,4344.894305903159,8.32,1.085,0.0,2.92,4527.6295806967255,19.8,0.646,0.0,1.29,882.9558369476936
1731070049.3,19.8,0.644,0.0,6.86,4413.568574577719,39.7,1.106,0.0,1.67,4345.428270785561,7.68,1.056,0.0,6.94,4527.582404827106,19.8,0.804,0.0,3.16,882.9970285906975
1731070049.8,19.8,0.585,0.0,1.79,4413.77460344318,39.7,1.283,0.0,1.65,4345.183915254183,8.32,0.481,0.0,3.22,4527.535229018103,20.5,0.707,0.0,0.972,883.0382211433432
1731070050.3,20.5,0.628,0.0,3.21,4413.980636851503,40.3,1.097,0.0,8.56,4345.1384584342895,7.69,0.893,0.0,3.88,4527.488053269715,19.9,0.785,0.0,1.46,883.0794146055035
1731070050.8,19.8,0.621,0.0,1.85,4414.186674802052,40.3,1.03,0.0,1.75,4345.321239639691,8.31,0.464,0.0,5.29,4527.440877581948,19.8,0.752,0.0,3.63,883.1206089770512
1731070051.3,19.9,0.753,0.0,2.03,4414.392717294192,39.7,1.312,0.0,1.59,4345.610857242958,7.68,1.122,0.0,4.98,4527.393701954802,19.8,0.99,0.0,1.66,883.1618042578621
1731070051.8,19.8,0.792,0.0,1.72,4414.598764327286,39.7,1.07,0.0,2.25,4345.588373653527,7.68,0.846,0.0,3.84,4527.346526388277,20.5,0.94,0.0,1.14,883.2030004478025
1731070052.3,20.5,0.671,0.0,1.96,4414.8048159006985,40.3,1.288,0.0,1.74,4345.371879015413,8.32,0.598,0.0,2.37,4527.299350882378,19.8,0.875,0.0,2.06,883.2441975467486
1731070052.8,19.8,0.904,0.0,2.01,4415.010872013794,40.3,1.261,0.0,1.7,4345.253417195485,8.32,1.313,0.0,8.38,4527.252175437105,19.8,0.734,0.0,4.31,883.2853955545733
1731070053.3,19.8,0.887,0.0,2.24,4415.216932665936,39.7,1.142,0.0,3.59,4345.574753043086,7.67,0.635,0.0,1.9,4527.20500005246,19.8,0.449,0.0,1.19,883.3265944711491
1731070053.8,19.8,0.892,0.0,5.9,4415.422997856491,39.7,1.025,0.0,1.97,4345.803190037517,8.33,1.505,0.0,1.5,4527.157824728447,20.5,0.612,0.0,0.668,883.367794296352
1731070054.3,20.5,0.992,0.0,2.32,4415.629067584821,40.3,1.236,0.0,2.26,4345.61172264056,7.68,0.872,0.0,1.99,4527.110649465065,19.8,0.519,0.0,0.845,883.4089950300489
1731070054.8,19.8,0.827,0.0,2.17,4415.835141850293,40.3,0.997,0.0,6.01,4345.898605163667,7.68,1.183,0.0,2.45,4527.063474262317,19.8,0.398,0.0,1.212,883.4501966721158
1731070055.3,19.8,0.984,0.0,1.67,4416.041220652272,39.7,1.376,0.0,2.0,4345.743886336533,8.32,1.159,0.0,1.76,4527.016299120205,19.8,0.632,0.0,1.58,883.4913992224253
1731070055.8,20.5,1.047,0.0,2.19,4416.247303990119,39.7,1.24,0.0,2.46,4346.085485485571,8.32,0.668,0.0,3.07,4526.969124038731,20.5,0.492,0.0,0.878,883.5326026808507
1731070056.3,19.8,0.888,0.0,1.95,4416.453391863204,40.4,1.372,0.0,2.06,4345.819128765877,7.68,1.545,0.0,1.52,4526.9219490178975,19.8,0.503,0.0,0.91,883.5738070472676
1731070056.8,19.9,0.921,0.0,1.65,4416.659484270889,40.3,1.502,0.0,2.47,4345.946117098491,8.32,0.817,0.0,1.91,4526.8747740577055,19.8,0.422,0.0,0.813,883.6150123215433
1731070057.3,19.8,1.172,0.0,3.49,4416.865581212542,39.7,1.485,0.0,2.12,4345.626669817224,7.69,0.918,0.0,7.54,4526.827599158156,19.8,0.438,0.0,0.802,883.6562185035535
1731070057.8,19.9,0.839,0.0,1.7,4417.071682687525,39.7,1.557,0.0,2.09,4346.122254765541,8.32,0.593,0.0,1.7,4526.780424319253,20.5,0.413,0.0,0.894,883.6974255931716
1731070058.3,20.5,0.917,0.0,1.64,4417.277788695204,40.3,1.512,0.0,4.09,4346.116592149451,7.68,0.663,0.0,1.96,4526.733249540997,19.8,0.492,0.0,1.47,883.7386335902703
1731070058.8,19.8,0.784,0.0,11.0,4417.483899234949,40.3,1.541,0.0,1.39,4346.013098611679,8.32,1.48,0.0,1.62,4526.686074823392,19.8,0.466,0.0,1.75,883.7798424947257
1731070059.3,19.8,0.764,0.0,1.7,4417.690014306119,39.7,1.641,0.0,3.53,4346.3003811118815,7.68,0.764,0.0,1.82,4526.638900166436,19.8,0.578,0.0,1.21,883.8210523064049
1731070059.8,19.8,0.93,0.0,1.82,4417.896133908084,39.7,1.217,0.0,3.22,4346.558208027695,8.32,0.819,0.0,1.61,4526.591725570133,19.8,0.483,0.0,1.21,883.8622630251842
1731070060.3,20.5,0.989,0.0,3.31,4418.10225804021,40.3,1.352,0.0,1.91,4346.458857665095,7.68,0.72,0.0,1.63,4526.544551034486,20.5,0.618,0.0,1.42,883.9034746509367
1731070060.8,19.8,0.85,0.0,1.78,4418.30838670186,40.4,1.511,0.0,1.9,4345.872658077544,8.32,0.855,0.0,2.87,4526.497376559495,19.8,0.797,0.0,1.36,883.9446871835352
1731070061.3,19.8,1.0,0.0,1.77,4418.514519892405,39.7,1.332,0.0,1.94,4346.501878792326,7.68,0.861,0.0,1.68,4526.450202145165,19.8,0.712,0.0,1.28,883.9859006228561
1731070061.8,19.8,1.059,0.0,3.7,4418.720657611205,39.7,1.771,0.0,2.63,4346.123734266976,8.33,1.243,0.0,1.58,4526.4030277914935,20.5,0.724,0.0,4.62,884.0271149687667
1731070062.3,20.5,1.302,0.0,1.77,4418.926799857631,40.3,1.577,0.0,2.08,4346.082882103684,7.67,1.167,0.0,9.44,4526.355853498485,19.8,0.967,0.0,1.06,884.068330221143
1731070062.8,19.8,0.977,0.0,2.03,4419.132946631047,40.3,1.364,0.0,1.78,4346.155712725645,8.33,0.723,0.0,1.94,4526.308679266142,19.8,0.643,0.0,0.873,884.1095463798583
1731070063.3,19.8,1.023,0.0,7.96,4419.339097930821,39.7,1.496,0.0,1.99,4346.575452733327,7.68,1.126,0.0,2.18,4526.261505094462,19.9,0.825,0.0,0.989,884.150763444786
1731070063.8,20.5,1.264,0.0,1.78,4419.545253756319,39.7,1.7,0.0,1.68,4346.564066774343,8.32,0.971,0.0,3.45,4526.214330983456,20.5,0.658,0.0,2.32,884.1919814158022
1731070064.3,19.8,1.174,0.0,1.75,4419.751414106907,40.3,1.339,0.0,10.8,4346.520375444656,7.68,0.98,0.0,1.81,4526.167156933115,19.8,0.781,0.0,0.873,884.2332002927741
1731070064.8,19.8,1.103,0.0,1.91,4419.957578981952,40.3,1.278,0.0,2.83,4346.345491078529,8.32,0.881,0.0,2.16,4526.119982943448,19.8,0.81,0.0,1.2,884.2744200755782
1731070065.3,19.8,1.215,0.0,1.71,4420.163748380822,39.7,1.322,0.0,1.7,4346.321547507982,7.68,0.606,0.0,2.56,4526.072809014455,19.8,0.645,0.0,1.16,884.3156407640877
1731070065.8,19.8,1.33,0.0,1.77,4420.369922302883,39.7,1.454,0.0,1.47,4346.60999071137,8.33,0.966,0.0,4.37,4526.025635146137,19.8,0.745,0.0,0.825,884.356862358176
1731070066.3,20.5,1.578,0.0,2.76,4420.576100747504,40.3,1.748,0.0,3.4,4346.963049324619,7.67,1.318,0.0,3.97,4525.978461338498,19.8,0.534,0.0,1.31,884.3980848577196
1731070066.8,19.8,1.441,0.0,1.62,4420.782283714048,40.3,1.623,0.0,1.69,4346.5081694006085,8.33,1.495,0.0,11.7,4525.931287591538,20.5,0.703,0.0,1.22,884.4393082625857
1731070067.3,19.9,0.713,0.0,1.83,4420.988471201888,39.7,1.432,0.0,1.95,4346.971406287102,7.68,1.672,0.0,4.48,4525.88411390526,19.9,0.645,0.0,1.53,884.4805325726508
1731070067.8,19.8,0.556,0.0,1.85,4421.194663210386,39.6,1.785,0.0,2.28,4346.852261292762,8.32,0.788,0.0,4.6,4525.836940279664,20.5,0.499,0.0,0.847,884.5217577877884
1731070068.3,20.5,0.675,0.0,1.75,4421.400859738913,39.0,1.139,0.016,1.68,4347.088429674684,7.68,0.937,0.0,1.57,4525.7897667147545,19.8,0.541,0.0,1.11,884.5629839078719
1731070068.8,19.8,0.528,0.0,2.08,4421.607060786836,41.0,0.93,0.0,5.09,4347.100920501225,7.68,0.45,0.0,3.83,4525.742593210533,19.8,0.672,0.0,1.38,884.6042109327776
1731070069.3,19.8,0.657,0.0,1.77,4421.813266353522,39.6,1.348,0.0,1.93,4346.950971610599,8.32,1.003,0.0,1.74,4525.695419767,19.9,0.639,0.0,3.03,884.6454388623733
1731070069.8,19.9,0.995,0.0,2.28,4422.019476438339,40.3,1.427,0.0,1.84,4347.058294571177,8.32,0.985,0.0,1.97,4525.648246384158,19.8,0.705,0.0,6.15,884.6866676965353
1731070070.31,20.5,0.751,0.0,1.91,4422.225691040655,39.7,1.17,0.0,1.72,4346.870159600113,7.68,0.497,0.0,3.06,4525.601073062008,20.5,0.781,0.0,1.12,884.7278974351374
1731070070.8,19.8,0.835,0.0,1.77,4422.431910159839,40.3,1.073,0.0,1.72,4347.299797012181,8.32,0.827,0.0,1.66,4525.553899800553,19.8,0.989,0.0,1.06,884.7691280780529
1731070071.3,19.8,0.751,0.0,3.27,4422.638133795258,39.7,1.417,0.0,1.76,4347.367364520274,7.68,0.538,0.0,4.39,4525.506726599796,19.8,0.816,0.0,1.13,884.8103596251584
1731070071.8,19.8,0.878,0.0,1.94,4422.8443619462805,39.7,1.106,0.0,1.89,4347.273312079802,8.32,1.332,0.0,3.43,4525.459553459737,20.5,0.857,0.0,0.948,884.8515920763216
1731070072.3,20.5,0.609,0.0,2.06,4423.050594612275,40.4,1.093,0.0,1.74,4347.647389179789,7.68,1.049,0.0,1.8,4525.412380380378,19.8,0.872,0.0,0.788,884.8928254314192
1731070072.8,19.8,0.693,0.0,10.7,4423.256831792611,39.6,1.069,0.016,2.06,4347.721715613569,8.32,0.677,0.0,2.16,4525.365207361722,19.9,0.804,0.0,1.21,884.9340596903246
1731070073.3,19.8,0.753,0.0,1.83,4423.463073486654,39.7,1.098,0.0,3.18,4347.206368367699,7.68,1.032,0.0,3.22,4525.318034403769,19.8,0.889,0.0,0.861,884.9752948529116
1731070073.8,19.8,0.711,0.0,2.05,4423.669319693777,39.7,1.347,0.0,1.55,4347.483129036895,8.32,0.622,0.0,1.79,4525.270861506525,20.5,0.938,0.0,0.878,885.016530919057
1731070074.3,20.5,0.864,0.0,1.74,4423.8755704133455,40.1,1.166,0.0,1.68,4347.7102183877805,7.68,1.328,0.0,1.77,4525.223688669987,19.8,0.641,0.0,1.17,885.0577678886283
1731070074.8,19.8,0.823,0.0,1.64,4424.081825644729,40.5,1.53,0.0,1.8,4347.907007940877,8.32,0.849,0.0,1.6,4525.176515894159,19.8,0.412,0.0,1.71,885.0990057615023
1731070075.3,19.8,0.842,0.0,1.73,4424.2880853872975,39.7,1.472,0.0,1.61,4348.019277230873,7.68,0.807,0.0,1.73,4525.129343179043,19.8,0.36,0.0,1.59,885.1402445375529
1731070075.8,19.8,1.037,0.0,1.74,4424.494349640419,39.7,1.857,0.0,1.9,4347.861707239818,8.32,1.598,0.0,2.44,4525.082170524641,20.5,0.487,0.0,0.778,885.1814842166536
1731070076.3,20.5,0.862,0.0,1.72,4424.700618403464,40.3,1.309,0.0,1.83,4348.056272590389,7.68,0.771,0.0,1.82,4525.034997930956,19.8,0.42,0.0,0.843,885.2227247986815
1731070076.8,19.8,0.905,0.0,2.0,4424.9068916758015,39.7,1.297,0.0,1.6,4348.2029212749285,8.32,1.38,0.0,2.65,4524.987825397986,19.8,0.523,0.0,1.05,885.2639662835041
1731070077.3,19.8,0.997,0.0,5.65,4425.113169456799,40.3,1.537,0.0,1.78,4347.643808475419,7.68,0.817,0.0,2.06,4524.940652925738,19.8,0.568,0.0,0.808,885.3052086709984
