Time,F2F4Bitrate,F2F4Jitter,F2F4Datagrams,F2F4Delay,F2F4Distance,F2F1Bitrate,F2F1Jitter,F2F1Datagrams,F2F1Delay,F2F1Distance,F2S1Bitrate,F2S1Jitter,F2S1Datagrams,F2S1Delay,F2S1Distance,F2C1Bitrate,F2C1Jitter,F2C1Datagrams,F2C1Delay,F2C1Distance
1731071616.55,19.8,0.52,0.0,2.45,5078.031114516728,19.8,0.662,0.0,0.772,1015.852474525706,40.3,0.788,0.0,9.11,4497.535075325111,8.32,1.264,0.0,1.91,4380.181971105767
1731071617.05,19.8,1.35,0.0,2.26,5078.248720031345,19.8,0.546,0.0,0.726,1015.8959850791806,39.8,0.961,0.0,2.03,4497.8933938957125,7.68,0.724,0.0,2.41,4380.134994780411
1731071617.55,20.5,0.635,0.0,2.31,5078.4663285287215,20.5,0.508,0.0,0.784,1015.9394962299662,40.3,0.85,0.0,1.9,4498.1033483902,8.33,0.928,0.0,1.68,4380.088018522001
1731071618.05,19.8,0.535,0.0,1.74,5078.683940008475,19.8,0.627,0.0,0.779,1015.983007977989,39.7,1.092,0.0,2.12,4497.494045012068,7.67,0.716,0.0,1.65,4380.04104233054
1731071618.55,19.8,0.913,0.0,3.02,5078.901554470218,19.8,0.658,0.0,0.92,1016.0265203231662,40.4,1.515,0.0,1.58,4497.726154003313,8.32,1.277,0.0,7.95,4379.994066206026
1731071619.05,19.8,0.727,0.0,1.56,5079.119171913571,19.8,0.627,0.0,0.848,1016.070033265424,39.0,0.678,0.0,1.58,4497.6920917058405,7.68,1.156,0.0,1.57,4379.947090148465
1731071619.55,19.8,0.561,0.0,1.77,5079.336792338149,20.5,0.824,0.0,0.814,1016.113546804686,41.0,0.654,0.0,2.58,4497.697403572894,8.32,0.762,0.0,1.81,4379.900114157856
1731071620.05,20.5,0.787,0.0,3.35,5079.55441574357,19.8,0.595,0.0,0.78,1016.1570609408752,39.7,0.708,0.0,3.58,4498.232285390721,7.68,1.308,0.0,2.75,4379.853138234203
1731071620.55,19.8,0.777,0.0,1.54,5079.77204212945,19.8,0.971,0.0,0.749,1016.200575673918,40.3,0.889,0.0,1.71,4497.676561025552,8.32,0.843,0.0,1.65,4379.806162377509
1731071621.05,19.8,0.711,0.0,1.75,5079.989671495406,19.8,0.846,0.0,0.849,1016.244091003732,39.7,0.903,0.0,6.42,4497.772074382023,7.68,1.555,0.0,1.84,4379.759186587775
1731071621.55,20.5,1.026,0.0,1.91,5080.207303841054,19.9,0.639,0.0,0.822,1016.287606930243,40.3,0.819,0.0,3.37,4497.975709858869,8.32,0.98,0.0,3.5,4379.712210865001
1731071622.05,19.8,0.766,0.0,1.47,5080.424939166014,20.5,0.723,0.0,0.979,1016.3311234533746,39.7,0.962,0.0,1.88,4498.295952853916,7.68,0.803,0.0,2.56,4379.665235209193
1731071622.55,19.8,0.589,0.0,1.73,5080.642577469901,19.8,0.852,0.0,1.17,1016.3746405730504,40.3,1.036,0.0,1.88,4498.64680075747,8.32,1.387,0.0,2.0,4379.618259620352
1731071623.05,19.8,0.734,0.0,1.71,5080.860218752333,19.9,0.786,0.0,2.03,1016.4181582891968,39.7,1.018,0.0,3.92,4498.610070745901,7.68,0.763,0.0,5.6,4379.57128409848
1731071623.55,20.5,0.663,0.0,1.53,5081.077863012926,20.5,0.762,0.0,0.891,1016.4616766017308,40.3,0.925,0.0,1.72,4498.123073998008,8.33,1.552,0.0,1.78,4379.524308643577
1731071624.05,19.8,0.509,0.0,2.14,5081.295510251298,19.8,0.872,0.0,0.751,1016.5051955105788,39.7,0.884,0.0,1.74,4498.497140239246,7.68,1.071,0.0,2.02,4379.477333255647
1731071624.55,19.8,0.805,0.0,2.48,5081.513160467067,19.8,1.087,0.0,0.732,1016.5487150156646,40.3,1.061,0.0,2.52,4498.5974458272285,8.32,0.854,0.0,1.75,4379.430357934694
1731071625.05,19.8,0.887,0.0,9.57,5081.730813659849,19.8,0.828,0.0,0.835,1016.5922351169112,39.7,1.046,0.0,1.84,4498.685008349419,7.68,0.992,0.0,1.74,4379.383382680716
1731071625.55,20.5,0.575,0.0,1.68,5081.9484698292645,19.8,0.556,0.0,1.58,1016.6357558142456,40.3,0.878,0.0,2.22,4498.522626784957,8.31,0.826,0.0,2.58,4379.336407493721
1731071626.05,19.8,0.774,0.0,2.34,5082.166128974927,20.5,0.731,0.0,0.747,1016.6792771075848,39.7,1.252,0.0,4.76,4498.456228981023,7.68,1.827,0.0,1.74,4379.289432373705
1731071626.55,19.8,0.699,0.0,2.42,5082.383791096458,19.8,0.636,0.0,0.83,1016.7227989968554,40.4,1.041,0.0,1.74,4498.380281145392,8.32,1.027,0.0,1.74,4379.242457320673
1731071627.05,19.9,0.726,0.0,1.98,5082.601456193472,19.8,0.639,0.0,0.832,1016.7663214819808,39.6,1.177,0.0,2.08,4498.593627717121,7.68,0.923,0.0,2.15,4379.195482334627
1731071627.55,20.5,0.915,0.0,1.9,5082.819124265588,20.5,0.726,0.0,0.863,1016.8098445628846,39.7,0.832,0.0,1.86,4498.502204737941,8.32,0.857,0.0,2.14,4379.148507415567
1731071628.05,19.8,0.997,0.0,2.64,5083.036795312425,19.9,0.935,0.0,1.15,1016.8533682394932,40.3,1.017,0.0,1.7,4499.0372157817565,7.68,0.811,0.0,9.1,4379.101532563502
1731071628.55,19.9,0.955,0.0,1.68,5083.254469333599,19.8,0.793,0.0,0.797,1016.8968925117244,39.7,1.005,0.016,2.42,4499.245319935284,7.68,0.753,0.0,1.76,4379.054557778425
1731071629.05,19.8,1.032,0.0,2.25,5083.472146328728,19.9,0.793,0.0,1.02,1016.940417379504,39.7,1.03,0.0,1.84,4498.831196385603,8.32,1.0,0.0,1.86,4379.007583060345
1731071629.55,20.5,1.147,0.0,6.84,5083.689826297431,19.8,0.902,0.0,0.834,1016.9839428427564,40.3,1.028,0.0,1.65,4498.674157557593,8.32,0.94,0.0,2.17,4378.960608409259
1731071630.05,19.8,1.272,0.0,1.56,5083.907509239325,20.5,0.887,0.0,1.23,1017.0274689014044,39.7,1.212,0.0,2.21,4499.324156008517,7.68,0.758,0.0,1.85,4378.913633825175
1731071630.55,19.8,0.755,0.0,1.86,5084.12519515403,19.8,0.944,0.0,0.893,1017.0709955553756,39.0,0.704,0.016,8.16,4499.030979335731,8.32,0.752,0.0,1.71,4378.866659308092
1731071631.05,19.8,0.763,0.0,2.38,5084.342884041162,19.9,0.811,0.0,1.37,1017.1145228045864,40.3,1.4,0.0,2.19,4499.302566482161,7.68,0.686,0.0,3.5,4378.81968485801
1731071631.55,20.5,0.432,0.0,1.53,5084.56057590034,20.5,0.784,0.0,0.909,1017.1580506489638,39.7,1.016,0.0,1.8,4499.190315943908,8.32,1.162,0.0,2.12,4378.772710474935
1731071632.05,19.8,0.495,0.0,1.86,5084.778270731183,19.8,1.078,0.0,0.775,1017.2015790884316,40.3,0.828,0.0,1.65,4499.507080420806,7.68,1.176,0.0,1.93,4378.725736158865
1731071632.55,19.8,0.488,0.0,1.62,5084.995968533308,19.8,1.047,0.0,0.808,1017.2451081229132,39.7,1.024,0.0,2.66,4499.03237610356,7.68,0.713,0.0,7.16,4378.678761909807
1731071633.05,19.8,0.821,0.0,1.89,5085.213669306336,19.8,1.009,0.0,0.978,1017.2886377523356,39.7,1.021,0.016,1.74,4499.014889522779,8.32,1.152,0.0,1.67,4378.631787727761
1731071633.55,20.5,0.501,0.0,2.16,5085.431373049882,20.5,0.993,0.0,0.75,1017.3321679766158,40.3,0.989,0.0,1.6,4498.979167265135,8.32,0.925,0.0,2.2,4378.584813612727
1731071634.05,19.8,0.502,0.0,1.7,5085.649079763565,19.2,0.603,0.0,1.39,1017.3756987956808,39.7,1.072,0.0,3.31,4499.467005943524,7.68,1.37,0.0,2.32,4378.53783956471
1731071634.55,19.8,0.767,0.0,4.63,5085.866789447006,20.5,0.528,0.0,0.896,1017.4192302094544,40.3,1.249,0.0,2.18,4499.245925988337,8.32,1.247,0.0,2.14,4378.490865583712
1731071635.05,19.8,0.422,0.0,9.61,5086.084502099822,19.8,0.488,0.0,8.39,1017.46276221786,39.7,1.362,0.0,6.51,4499.1521039245645,7.68,0.768,0.0,2.4,4378.443891669733
1731071635.55,20.5,0.454,0.0,1.47,5086.3022177216335,20.5,0.894,0.0,1.2,1017.5062948208245,40.3,1.394,0.0,2.4,4499.825328250885,8.32,0.981,0.0,1.82,4378.396917822778
1731071636.05,19.9,0.438,0.0,2.87,5086.519936312056,19.9,0.575,0.0,0.758,1017.5498280182652,39.0,0.954,0.0,1.76,4499.894181107412,7.68,0.734,0.0,2.34,4378.349944042847
1731071636.55,19.8,0.478,0.0,1.6,5086.737657870711,19.8,0.486,0.0,0.691,1017.5933618101092,40.9,0.699,0.0,1.88,4499.996056322781,8.32,1.125,0.0,1.7,4378.302970329943
1731071637.05,19.8,0.84,0.0,1.51,5086.955382397216,19.8,0.636,0.0,0.766,1017.6368961962802,39.7,1.073,0.0,1.7,4499.806937142483,7.68,1.233,0.0,2.5,4378.255996684068
1731071637.55,20.5,0.55,0.0,3.0,5087.17310989119,20.5,0.524,0.0,0.784,1017.6804311767016,39.7,0.808,0.016,1.7,4499.98785423879,8.32,1.133,0.0,2.95,4378.209023105223
1731071638.05,19.8,0.597,0.0,1.54,5087.390840352253,19.8,0.631,0.0,0.833,1017.7239667513006,39.7,0.82,0.0,2.26,4499.887713658591,7.68,1.153,0.0,1.55,4378.162049593415
1731071638.55,19.8,1.341,0.0,1.81,5087.608573780023,19.9,0.5,0.0,0.852,1017.7675029199946,40.3,0.986,0.0,1.97,4499.80860165512,8.32,0.662,0.0,1.65,4378.115076148639
1731071639.05,19.8,1.125,0.0,2.51,5087.82631017412,19.8,0.471,0.0,0.833,1017.8110396827104,39.7,0.989,0.0,2.23,4499.94262168118,7.69,1.392,0.0,3.0,4378.0681027709015
1731071639.55,20.5,0.67,0.0,4.91,5088.044049534163,19.8,0.5,0.0,0.809,1017.854577039372,40.3,1.201,0.0,2.91,4499.825105841393,8.31,1.279,0.0,1.6,4378.021129460204
1731071640.05,19.8,0.754,0.0,1.79,5088.26179185977,20.5,0.987,0.0,0.882,1017.8981149899028,39.7,1.134,0.0,1.58,4500.054615196832,7.68,0.832,0.0,2.29,4377.974156216547
1731071640.55,19.8,0.932,0.0,1.9,5088.4795371505625,19.8,0.569,0.0,0.815,1017.94165353423,39.7,0.759,0.0,3.65,4499.930401073981,8.32,1.061,0.0,1.57,4377.927183039938
1731071641.05,19.8,0.703,0.0,1.77,5088.697285406158,19.9,0.545,0.0,0.882,1017.9851926722712,40.3,0.725,0.0,2.04,4500.396124815959,7.68,0.613,0.0,1.75,4377.880209930372
1731071641.55,20.5,0.685,0.0,2.3,5088.9150366261765,19.8,0.945,0.0,1.35,1018.0287324039532,40.3,0.944,0.0,2.25,4500.039895881607,8.32,1.223,0.0,2.56,4377.833236887856
1731071642.05,19.8,0.817,0.0,1.84,5089.132790810238,20.5,0.673,0.0,0.798,1018.0722727292,39.7,0.663,0.0,3.05,4500.263152423091,7.68,1.016,0.0,10.8,4377.786263912389
1731071642.55,19.8,0.715,0.0,2.06,5089.350547957961,19.8,0.615,0.0,1.0,1018.1158136479352,40.3,0.567,0.0,2.12,4500.52794935782,8.32,0.819,0.0,1.56,4377.739291003976
1731071643.05,19.8,0.72,0.0,3.27,5089.568308068967,19.8,0.677,0.0,0.921,1018.1593551600862,39.7,0.747,0.0,3.51,4500.259468196388,7.68,1.381,0.0,2.38,4377.692318162619
1731071643.55,19.8,0.498,0.0,2.82,5089.786071142873,20.5,1.0,0.0,1.13,1018.2028972655702,40.3,0.966,0.0,2.85,4500.34945154639,8.32,0.777,0.0,2.16,4377.645345388318
1731071644.05,20.5,0.566,0.0,2.28,5090.0038371793,19.8,0.772,0.0,0.8,1018.2464399643144,39.7,0.785,0.0,2.35,4500.22743945974,7.68,1.462,0.0,2.16,4377.598372681076
1731071644.55,19.8,0.6,0.0,10.9,5090.221606177868,19.9,0.65,0.0,1.105,1018.2899832562424,39.7,0.641,0.0,11.1,4500.387047655426,8.32,1.059,0.0,1.64,4377.551400040894
1731071645.05,19.8,0.655,0.0,3.18,5090.439378138197,19.8,0.861,0.0,1.41,1018.3335271412788,40.3,0.858,0.0,2.61,4500.76191420792,7.68,0.888,0.0,1.94,4377.5044274677775
1731071645.55,20.5,0.691,0.0,3.45,5090.657153059908,20.5,0.735,0.0,0.881,1018.37707161935,40.3,0.791,0.0,3.52,4500.214606661004,7.68,0.729,0.0,2.96,4377.457454961728
1731071646.05,19.8,0.983,0.0,2.24,5090.8749309426175,19.8,0.75,0.0,1.31,1018.4206166903738,39.7,1.106,0.0,2.73,4500.515044923191,8.29,0.803,0.0,1.65,4377.410482522744
1731071646.55,19.8,0.957,0.0,1.98,5091.092711785948,19.8,0.9,0.0,0.952,1018.4641623542774,40.4,1.017,0.0,2.16,4500.186453191006,8.35,1.593,0.0,6.98,4377.36351015083
1731071647.05,19.9,0.777,0.0,3.01,5091.31049558952,19.8,0.611,0.0,1.4,1018.5077086109848,39.7,0.939,0.0,4.38,4500.2918604047945,7.68,1.091,0.0,2.13,4377.316537845989
1731071647.55,20.5,0.872,0.0,1.88,5091.528282352952,20.5,0.59,0.0,0.902,1018.5512554604198,40.3,0.963,0.0,1.89,4500.535078738185,8.32,0.957,0.0,1.53,4377.269565608222
1731071648.05,19.8,0.953,0.0,2.74,5091.746072075865,19.8,0.892,0.0,0.98,1018.5948029025096,39.7,1.37,0.0,2.57,4500.878602663717,7.68,0.733,0.0,2.3,4377.222593437534
1731071648.55,19.8,0.833,0.0,2.22,5091.96386475788,19.8,0.689,0.0,0.881,1018.638350937172,40.3,1.062,0.0,1.84,4500.946087807687,8.32,0.785,0.0,2.0,4377.175621333922
1731071649.05,19.8,1.027,0.0,10.0,5092.181660398615,19.8,0.792,0.0,0.916,1018.681899564334,39.7,0.919,0.0,6.42,4500.559555681522,7.68,1.205,0.0,2.3,4377.12864929739
1731071649.55,19.8,0.937,0.0,1.94,5092.399458997694,19.8,0.741,0.0,0.974,1018.7254487839198,40.3,0.909,0.0,1.79,4501.150812688739,7.67,1.041,0.0,1.98,4377.081677327943
1731071650.05,20.5,1.006,0.0,1.75,5092.617260554734,20.5,0.749,0.0,0.817,1018.7689985958532,39.7,0.984,0.0,2.69,4501.038743152343,8.32,1.046,0.0,1.85,4377.03470542558
1731071650.55,19.8,1.094,0.0,3.21,5092.835065069357,19.9,0.728,0.0,0.902,1018.8125490000614,40.3,0.913,0.0,1.99,4501.283160979015,8.32,0.782,0.0,2.82,4376.987733590307
1731071651.05,19.8,1.011,0.0,1.76,5093.052872541183,19.8,0.827,0.0,0.811,1018.8560999964624,39.7,0.995,0.0,1.77,4501.195916175893,7.68,0.872,0.0,5.88,4376.94076182212
1731071651.55,20.5,1.029,0.0,1.59,5093.2706829698345,20.5,0.765,0.0,0.666,1018.8996515849832,39.7,1.077,0.016,2.77,4500.907769260068,8.32,0.766,0.0,1.99,4376.893790121026
1731071652.05,19.2,0.409,0.0,2.92,5093.488496354929,19.8,0.959,0.0,0.944,1018.9432037655478,39.7,1.296,0.0,1.58,4501.293605963374,7.68,1.065,0.0,1.68,4376.846818487026
1731071652.55,20.5,0.645,0.0,1.56,5093.70631269609,19.8,0.929,0.0,0.826,1018.9867565380804,40.3,1.211,0.0,1.75,4500.977131888273,8.32,0.968,0.0,1.78,4376.79984692012
1731071653.05,19.8,0.46,0.0,1.66,5093.924131992938,19.8,0.948,0.0,0.74,1019.0303099025084,39.1,0.794,0.0,3.56,4501.508888485473,7.68,0.964,0.0,2.19,4376.752875420317
1731071653.55,20.5,0.395,0.0,6.12,5094.141954245091,20.5,0.929,0.0,0.626,1019.0738638587496,40.3,0.701,0.016,1.76,4501.464350492508,8.32,0.906,0.0,1.97,4376.705903987609
1731071654.05,19.8,0.531,0.0,1.65,5094.359779452174,19.8,0.881,0.0,1.07,1019.117418406731,39.7,0.813,0.0,10.4,4501.540008424666,7.68,0.93,0.0,2.35,4376.658932622006
1731071654.55,19.8,0.479,0.0,2.25,5094.5776076138045,19.8,0.993,0.0,0.873,1019.1609735463768,40.3,1.022,0.0,2.99,4501.520419625801,8.32,1.035,0.0,1.62,4376.611961323508
1731071655.05,19.8,0.534,0.0,1.59,5094.795438729606,19.8,0.893,0.0,1.45,1019.2045292776114,39.7,0.967,0.0,1.58,4501.193958220838,7.68,1.157,0.0,1.77,4376.564990092115
1731071655.55,20.4,0.479,0.0,1.7,5095.013272799199,19.8,0.604,0.0,0.867,1019.2480856003618,40.3,1.022,0.0,1.66,4501.2540345551,8.29,0.632,0.0,4.35,4376.518018927833
1731071656.05,19.9,0.446,0.0,2.03,5095.231109822204,20.5,0.884,0.0,0.738,1019.291642514546,39.7,1.224,0.0,1.4,4501.541279839442,7.7,0.872,0.0,2.22,4376.471047830661
1731071656.55,19.8,0.515,0.0,2.26,5095.448949798241,19.8,0.662,0.0,0.815,1019.3352000200916,40.3,1.316,0.0,1.56,4501.19714720295,8.32,0.912,0.0,1.69,4376.424076800602
1731071657.05,19.8,0.627,0.0,2.61,5095.666792726935,19.8,0.597,0.0,0.774,1019.3787581169224,39.7,1.372,0.0,2.34,4501.698427532007,7.68,1.113,0.0,3.23,4376.377105837658
1731071657.55,19.9,0.471,0.0,1.98,5095.884638607903,20.5,0.622,0.0,0.909,1019.4223168049624,39.7,0.711,0.0,1.9,4501.763497021779,7.68,1.363,0.0,1.55,4376.330134941832
1731071658.05,20.5,0.495,0.0,1.67,5096.10248744077,19.8,0.642,0.0,0.868,1019.4658760841396,40.3,0.738,0.0,2.03,4501.448704289574,8.32,0.885,0.0,1.68,4376.283164113128
1731071658.55,19.8,0.631,0.0,2.76,5096.320339225155,19.8,0.571,0.0,0.741,1019.5094359543716,40.4,0.734,0.0,6.02,4501.501198818512,8.32,1.15,0.0,2.44,4376.236193351543
1731071659.05,19.9,0.479,0.0,1.66,5096.538193960681,19.8,0.462,0.0,0.779,1019.552996415586,39.6,0.869,0.0,1.7,4501.485154727948,7.68,0.725,0.0,1.64,4376.189222657083
1731071659.55,19.8,0.471,0.0,1.61,5096.756051646969,19.8,0.491,0.0,0.772,1019.5965574677068,40.3,0.832,0.0,3.61,4501.884479873155,8.32,1.178,0.0,2.03,4376.142252029748
1731071660.05,20.5,0.583,0.0,3.15,5096.97391228364,20.5,0.703,0.0,0.847,1019.6401191106584,39.7,0.948,0.0,1.77,4501.99248791803,7.68,1.301,0.0,2.45,4376.095281469543
1731071660.55,19.9,0.619,0.0,1.97,5097.1917758703175,19.8,0.577,0.0,0.877,1019.683681344368,40.3,0.982,0.0,1.63,4502.238504139008,8.32,0.728,0.0,9.89,4376.048310976469
1731071661.05,19.8,0.783,0.0,1.71,5097.409642406621,19.8,0.558,0.0,0.883,1019.7272441687538,39.7,1.123,0.0,2.51,4502.038329169536,7.68,1.088,0.0,2.41,4376.001340550527
1731071661.55,20.5,0.634,0.0,1.82,5097.627511892174,20.5,0.811,0.0,1.06,1019.7708075837432,39.7,0.893,0.0,1.54,4502.051046377933,8.32,0.722,0.0,1.79,4375.954370191718
1731071662.05,19.8,0.802,0.0,1.36,5097.845384326598,19.8,0.894,0.0,4.07,1019.8143715892608,40.3,0.824,0.0,1.91,4501.946702841488,7.68,1.262,0.0,1.64,4375.907399900048
1731071662.55,19.9,0.78,0.0,2.08,5098.063259709514,19.8,0.707,0.0,0.694,1019.8579361852304,40.3,0.722,0.0,1.84,4502.524577981005,7.68,1.083,0.0,2.6,4375.860429675517
1731071663.05,19.8,0.893,0.0,11.9,5098.281138040546,19.8,0.595,0.0,0.938,1019.9015013715798,39.7,0.829,0.0,6.97,4502.014351582946,8.32,0.825,0.0,1.82,4375.813459518128
1731071663.55,19.9,0.729,0.0,2.09,5098.499019319313,19.9,0.622,0.0,0.946,1019.945067148227,40.3,0.679,0.0,2.44,4502.102948922931,8.32,1.141,0.0,1.77,4375.7664894278805
1731071664.05,20.5,0.805,0.0,2.29,5098.71690354544,20.5,0.761,0.0,1.04,1019.9886335150997,39.7,0.706,0.0,2.03,4502.333724904134,7.68,0.673,0.0,2.46,4375.71951940478
1731071664.55,19.8,0.66,0.0,1.43,5098.934790718547,19.8,0.757,0.0,0.947,1020.0322004721216,39.7,0.769,0.0,2.24,4502.440291905723,8.33,1.407,0.0,1.97,4375.672549448827
1731071665.05,19.8,0.585,0.0,2.78,5099.152680838259,19.8,0.659,0.0,0.94,1020.075768019218,40.3,0.787,0.0,1.82,4502.638952643647,7.67,1.018,0.0,6.33,4375.625579560024
1731071665.55,20.5,0.587,0.0,1.71,5099.370573904195,20.5,0.836,0.0,0.886,1020.119336156316,40.3,0.91,0.0,1.97,4502.337084869014,7.68,1.389,0.0,2.16,4375.578609738374
1731071666.05,19.8,0.542,0.0,2.11,5099.58846991598,19.8,0.769,0.0,0.824,1020.1629048833336,39.7,0.931,0.0,2.78,4502.497707111256,8.32,1.311,0.0,1.51,4375.5316399838775
1731071666.55,19.8,0.795,0.0,3.42,5099.806368873234,19.9,0.971,0.0,0.97,1020.2064742001984,40.3,0.818,0.0,1.76,4502.549022667889,8.32,0.918,0.0,2.61,4375.484670296538
1731071667.05,19.8,0.657,0.0,2.56,5100.0242707755815,19.8,1.017,0.0,0.877,1020.2500441068348,39.7,0.739,0.0,1.72,4502.281036469471,7.68,1.638,0.0,1.71,4375.437700676356
1731071667.55,20.5,0.659,0.0,7.1,5100.242175622643,20.5,0.791,0.0,1.69,1020.2936146031676,40.3,0.815,0.0,3.81,4502.450451815706,8.32,1.016,0.0,1.92,4375.390731123335
1731071668.05,19.9,0.689,0.0,2.08,5100.460083414045,19.8,0.837,0.0,5.13,1020.3371856891245,39.7,0.987,0.0,9.35,4502.598646905134,7.68,0.948,0.0,2.65,4375.34376163748
1731071668.55,19.8,0.836,0.0,1.67,5100.677994149405,19.8,0.679,0.0,0.924,1020.3807573646228,40.3,1.039,0.0,1.65,4502.604753168407,8.32,0.857,0.0,2.03,4375.296792218786
1731071669.05,19.8,0.829,0.0,2.04,5100.89590782835,19.8,0.703,0.0,0.769,1020.4243296295908,39.7,1.106,0.0,3.02,4502.833109092471,7.68,0.779,0.0,1.65,4375.249822867261
1731071669.55,20.5,0.801,0.0,1.88,5101.113824450499,20.5,0.673,0.0,0.8,1020.467902483953,40.3,1.135,0.0,1.63,4502.726069200093,8.32,1.651,0.0,3.11,4375.202853582905
1731071670.05,19.8,1.02,0.0,1.87,5101.331744015478,19.8,0.839,0.0,1.02,1020.5114759276338,39.0,0.732,0.0,1.88,4502.838543783319,7.68,1.766,0.0,1.56,4375.155884365721
1731071670.55,19.9,0.925,0.0,2.19,5101.549666522909,19.8,0.736,0.0,0.804,1020.5550499605608,40.3,0.923,0.0,3.47,4502.562161160036,8.32,1.297,0.0,1.91,4375.108915215712
1731071671.05,19.8,0.865,0.0,2.36,5101.767591972413,19.8,0.694,0.0,0.886,1020.598624582652,40.3,0.848,0.0,1.54,4503.052724835,7.68,0.919,0.0,1.8,4375.061946132878
1731071671.55,20.5,0.943,0.0,2.07,5101.985520363616,20.5,0.72,0.0,0.745,1020.6421997938356,39.7,0.93,0.0,1.74,4502.789688374725,8.32,0.837,0.0,1.75,4375.014977117221
1731071672.05,19.9,0.932,0.0,2.61,5102.203451696139,19.9,0.693,0.0,0.684,1020.685775594036,40.3,0.977,0.0,2.57,4502.719504589866,7.68,0.821,0.0,2.71,4374.968008168746
1731071672.55,19.8,0.936,0.0,1.65,5102.421385969607,19.8,0.819,0.0,0.861,1020.7293519831776,39.7,1.002,0.0,7.48,4502.901301197394,7.68,0.99,0.0,2.15,4374.921039287452
1731071673.05,19.8,0.69,0.0,1.75,5102.639323183641,19.8,0.841,0.0,0.757,1020.772928961188,40.3,0.985,0.0,2.19,4503.3669574960295,8.32,0.966,0.0,1.79,4374.874070473344
1731071673.55,19.8,0.43,0.0,2.17,5102.857263337864,19.9,0.882,0.0,0.868,1020.8165065279858,39.7,1.185,0.0,1.94,4503.41018555669,8.32,0.742,0.0,2.22,4374.827101726422
1731071674.05,20.5,0.786,0.0,1.98,5103.075206431902,20.5,0.858,0.0,0.75,1020.8600846834986,40.3,1.289,0.0,1.86,4503.621290145263,7.68,0.99,0.0,2.45,4374.780133046688
1731071674.55,19.8,0.617,0.0,2.52,5103.293152465377,19.8,0.863,0.0,0.743,1020.9036634276512,39.7,0.887,0.0,2.38,4503.464179577462,8.31,1.071,0.0,9.43,4374.733164434146
1731071675.05,19.8,0.424,0.0,1.97,5103.511101437911,19.8,0.954,0.0,0.813,1020.9472427603678,40.3,0.779,0.0,2.45,4503.43670692956,7.68,1.15,0.0,1.68,4374.686195888797
1731071675.55,20.5,0.478,0.0,2.05,5103.72905334913,20.5,1.029,0.0,0.784,1020.9908226815766,40.3,0.918,0.0,1.83,4503.18595715744,8.32,0.992,0.0,1.59,4374.639227410646
1731071676.05,19.8,0.591,0.0,3.41,5103.947008198655,19.8,1.034,0.0,0.755,1021.0344031911958,39.7,1.087,0.0,2.33,4503.568213417748,7.69,0.541,0.0,2.84,4374.592258999689
1731071676.55,19.8,0.481,0.0,2.12,5104.164965986111,19.8,0.918,0.0,0.747,1021.077984289153,40.3,0.963,0.0,2.25,4503.30097078604,8.31,0.768,0.0,1.92,4374.545290655933
1731071677.05,19.8,0.663,0.0,11.7,5104.382926711122,19.8,0.489,0.0,0.857,1021.1215659753732,39.7,1.295,0.0,5.48,4503.30967627868,7.68,0.717,0.0,1.52,4374.498322379379
1731071677.55,19.8,0.465,0.0,2.42,5104.600890373311,20.5,0.535,0.0,0.761,1021.1651482497812,40.3,1.143,0.0,1.64,4503.541578216525,8.32,0.993,0.0,2.94,4374.451354170028
1731071678.05,20.5,0.625,0.0,1.6,5104.818856972303,19.8,0.582,0.0,0.853,1021.2087311123043,39.7,1.354,0.0,1.66,4503.843072286448,7.68,1.085,0.0,1.59,4374.404386027886
1731071678.55,19.9,0.53,0.0,1.99,5105.036826507719,19.8,0.551,0.0,0.824,1021.2523145628612,40.3,1.284,0.0,3.35,4503.822394519595,8.32,0.706,0.0,1.78,4374.35741795295
1731071679.05,19.8,0.442,0.0,1.75,5105.254798979186,19.9,0.808,0.0,0.778,1021.29589860138,39.7,0.853,0.0,1.78,4504.035790095935,7.68,0.974,0.0,6.06,4374.310449945226
1731071679.55,20.5,0.562,0.0,1.78,5105.472774386325,20.5,0.677,0.0,0.735,1021.3394832277849,39.7,0.891,0.0,1.83,4503.919039752436,7.68,0.583,0.0,1.6,4374.263482004713
1731071680.05,19.9,0.598,0.0,1.95,5105.690752728762,19.8,0.622,0.0,1.0,1021.383068442001,40.3,0.794,0.0,3.52,4503.779231169547,8.33,1.113,0.0,2.38,4374.216514131415
1731071680.55,19.8,0.664,0.0,1.54,5105.908734006122,19.9,0.661,0.0,0.888,1021.4266542439562,40.3,1.017,0.0,1.74,4503.773754422768,8.31,1.559,0.0,1.68,4374.169546325336
1731071681.05,19.8,0.548,0.0,1.69,5106.126718218027,19.8,0.693,0.0,0.749,1021.470240633569,39.7,0.891,0.0,1.92,4503.943678772597,7.68,0.876,0.0,1.76,4374.122578586476
1731071681.55,20.5,0.667,0.0,4.2,5106.344705364102,20.5,0.537,0.0,0.78,1021.5138276107672,40.3,1.033,0.0,1.56,4504.3203783374,8.32,1.23,0.0,2.35,4374.075610914837
1731071682.05,19.8,0.59,0.0,2.09,5106.562695443971,19.9,0.603,0.0,0.793,1021.5574151754754,39.6,1.061,0.0,9.46,4503.843271775051,7.68,0.712,0.0,2.45,4374.02864331042
