['time', 'x', 'y', 'z']
['1731071894.12', '7823.7', '9823.2', '0.0']
['1731071894.62', '7823.8', '9823.3', '0.0']
['1731071895.12', '7823.9', '9823.4', '0.0']
['1731071895.62', '7824.0', '9823.5', '0.0']
['1731071896.12', '7824.1', '9823.6', '0.0']
['1731071896.62', '7824.2', '9823.7', '0.0']
['1731071897.13', '7824.3', '9823.8', '0.0']
['1731071897.62', '7824.4', '9823.9', '0.0']
['1731071898.13', '7824.5', '9824.0', '0.0']
['1731071898.63', '7824.6', '9824.1', '0.0']
['1731071899.13', '7824.7', '9824.2', '0.0']
['1731071899.63', '7824.8', '9824.3', '0.0']
['1731071900.13', '7824.9', '9824.4', '0.0']
['1731071900.63', '7825.0', '9824.5', '0.0']
['1731071901.13', '7825.1', '9824.6', '0.0']
['1731071901.63', '7825.2', '9824.7', '0.0']
['1731071902.13', '7825.3', '9824.8', '0.0']
['1731071902.63', '7825.4', '9824.9', '0.0']
['1731071903.13', '7825.5', '9825.0', '0.0']
['1731071903.63', '7825.6', '9825.1', '0.0']
['1731071904.13', '7825.7', '9825.2', '0.0']
['1731071904.63', '7825.8', '9825.3', '0.0']
['1731071905.13', '7825.9', '9825.4', '0.0']
['1731071905.63', '7826.0', '9825.5', '0.0']
['1731071906.13', '7826.1', '9825.6', '0.0']
['1731071906.63', '7826.2', '9825.7', '0.0']
['1731071907.13', '7826.3', '9825.8', '0.0']
['1731071907.63', '7826.4', '9825.9', '0.0']
['1731071908.13', '7826.5', '9826.0', '0.0']
['1731071908.64', '7826.6', '9826.1', '0.0']
['1731071909.14', '7826.7', '9826.2', '0.0']
['1731071909.64', '7826.8', '9826.3', '0.0']
['1731071910.14', '7826.9', '9826.4', '0.0']
['1731071910.64', '7827.0', '9826.5', '0.0']
['1731071911.14', '7827.1', '9826.6', '0.0']
['1731071911.64', '7827.2', '9826.7', '0.0']
['1731071912.14', '7827.3', '9826.8', '0.0']
['1731071912.64', '7827.4', '9826.9', '0.0']
['1731071913.14', '7827.5', '9827.0', '0.0']
['1731071913.64', '7827.6', '9827.1', '0.0']
['1731071914.14', '7827.7', '9827.2', '0.0']
['1731071914.64', '7827.8', '9827.3', '0.0']
['1731071915.14', '7827.9', '9827.4', '0.0']
['1731071915.64', '7828.0', '9827.5', '0.0']
['1731071916.14', '7828.1', '9827.6', '0.0']
['1731071916.64', '7828.2', '9827.7', '0.0']
['1731071917.14', '7828.3', '9827.8', '0.0']
['1731071917.64', '7828.4', '9827.9', '0.0']
['1731071918.14', '7828.5', '9828.0', '0.0']
['1731071918.64', '7828.6', '9828.1', '0.0']
['1731071919.15', '7828.7', '9828.2', '0.0']
['1731071919.65', '7828.8', '9828.3', '0.0']
['1731071920.15', '7828.9', '9828.4', '0.0']
['1731071920.65', '7829.0', '9828.5', '0.0']
['1731071921.15', '7829.1', '9828.6', '0.0']
['1731071921.65', '7829.2', '9828.7', '0.0']
['1731071922.15', '7829.3', '9828.8', '0.0']
['1731071922.65', '7829.4', '9828.9', '0.0']
['1731071923.15', '7829.5', '9829.0', '0.0']
['1731071923.65', '7829.6', '9829.1', '0.0']
['1731071924.15', '7829.7', '9829.2', '0.0']
['1731071924.65', '7829.8', '9829.3', '0.0']
['1731071925.15', '7829.9', '9829.4', '0.0']
['1731071925.65', '7830.0', '9829.5', '0.0']
['1731071926.15', '7830.1', '9829.6', '0.0']
['1731071926.65', '7830.2', '9829.7', '0.0']
['1731071927.15', '7830.3', '9829.8', '0.0']
['1731071927.65', '7830.4', '9829.9', '0.0']
['1731071928.15', '7830.5', '9830.0', '0.0']
['1731071928.65', '7830.6', '9830.1', '0.0']
['1731071929.15', '7830.7', '9830.2', '0.0']
['1731071929.66', '7830.8', '9830.3', '0.0']
['1731071930.16', '7830.9', '9830.4', '0.0']
['1731071930.66', '7831.0', '9830.5', '0.0']
['1731071931.16', '7831.1', '9830.6', '0.0']
['1731071931.66', '7831.2', '9830.7', '0.0']
['1731071932.16', '7831.3', '9830.8', '0.0']
['1731071932.66', '7831.4', '9830.9', '0.0']
['1731071933.16', '7831.5', '9831.0', '0.0']
['1731071933.66', '7831.6', '9831.1', '0.0']
['1731071934.16', '7831.7', '9831.2', '0.0']
['1731071934.66', '7831.8', '9831.3', '0.0']
['1731071935.16', '7831.9', '9831.4', '0.0']
['1731071935.67', '7832.0', '9831.5', '0.0']
['1731071936.17', '7832.1', '9831.6', '0.0']
['1731071936.67', '7832.2', '9831.7', '0.0']
['1731071937.17', '7832.3', '9831.8', '0.0']
['1731071937.67', '7832.4', '9831.9', '0.0']
['1731071938.17', '7832.5', '9832.0', '0.0']
['1731071938.67', '7832.6', '9832.1', '0.0']
['1731071939.17', '7832.7', '9832.2', '0.0']
['1731071939.67', '7832.8', '9832.3', '0.0']
['1731071940.17', '7832.9', '9832.4', '0.0']
['1731071940.67', '7833.0', '9832.5', '0.0']
['1731071941.17', '7833.1', '9832.6', '0.0']
['1731071941.67', '7833.2', '9832.7', '0.0']
['1731071942.17', '7833.3', '9832.8', '0.0']
['1731071942.67', '7833.4', '9832.9', '0.0']
['1731071943.17', '7833.5', '9833.0', '0.0']
['1731071943.67', '7833.6', '9833.1', '0.0']
['1731071944.17', '7833.7', '9833.2', '0.0']
['1731071944.67', '7833.8', '9833.3', '0.0']
['1731071945.18', '7833.9', '9833.4', '0.0']
['1731071945.68', '7834.0', '9833.5', '0.0']
['1731071946.18', '7834.1', '9833.6', '0.0']
['1731071946.68', '7834.2', '9833.7', '0.0']
['1731071947.18', '7834.3', '9833.8', '0.0']
['1731071947.68', '7834.4', '9833.9', '0.0']
['1731071948.18', '7834.5', '9834.0', '0.0']
['1731071948.68', '7834.6', '9834.1', '0.0']
['1731071949.18', '7834.7', '9834.2', '0.0']
['1731071949.68', '7834.8', '9834.3', '0.0']
['1731071950.18', '7834.9', '9834.4', '0.0']
['1731071950.68', '7835.0', '9834.5', '0.0']
['1731071951.18', '7835.1', '9834.6', '0.0']
['1731071951.68', '7835.2', '9834.7', '0.0']
['1731071952.18', '7835.3', '9834.8', '0.0']
['1731071952.68', '7835.4', '9834.9', '0.0']
['1731071953.18', '7835.5', '9835.0', '0.0']
['1731071953.68', '7835.6', '9835.1', '0.0']
['1731071954.18', '7835.7', '9835.2', '0.0']
['1731071954.68', '7835.8', '9835.3', '0.0']
['1731071955.18', '7835.9', '9835.4', '0.0']
['1731071955.69', '7836.0', '9835.5', '0.0']
['1731071956.19', '7836.1', '9835.6', '0.0']
['1731071956.69', '7836.2', '9835.7', '0.0']
['1731071957.19', '7836.3', '9835.8', '0.0']
['1731071957.69', '7836.4', '9835.9', '0.0']
['1731071958.19', '7836.5', '9836.0', '0.0']
['1731071958.69', '7836.6', '9836.1', '0.0']
['1731071959.19', '7836.7', '9836.2', '0.0']
['1731071959.69', '7836.8', '9836.3', '0.0']
['1731071960.19', '7836.9', '9836.4', '0.0']
['1731071960.69', '7837.0', '9836.5', '0.0']
['1731071961.19', '7837.1', '9836.6', '0.0']
['1731071961.69', '7837.2', '9836.7', '0.0']
['1731071962.19', '7837.3', '9836.8', '0.0']
['1731071962.69', '7837.4', '9836.9', '0.0']
['1731071963.19', '7837.5', '9837.0', '0.0']
['1731071963.69', '7837.6', '9837.1', '0.0']
['1731071964.19', '7837.7', '9837.2', '0.0']
['1731071964.7', '7837.8', '9837.3', '0.0']
['1731071965.2', '7837.9', '9837.4', '0.0']
['1731071965.7', '7838.0', '9837.5', '0.0']
['1731071966.2', '7838.1', '9837.6', '0.0']
['1731071966.7', '7838.2', '9837.7', '0.0']
['1731071967.2', '7838.3', '9837.8', '0.0']
['1731071967.7', '7838.4', '9837.9', '0.0']
['1731071968.2', '7838.5', '9838.0', '0.0']
['1731071968.7', '7838.6', '9838.1', '0.0']
['1731071969.2', '7838.7', '9838.2', '0.0']
['1731071969.7', '7838.8', '9838.3', '0.0']
['1731071970.2', '7838.9', '9838.4', '0.0']
['1731071970.7', '7839.0', '9838.5', '0.0']
['1731071971.2', '7839.1', '9838.6', '0.0']
['1731071971.7', '7839.2', '9838.7', '0.0']
['1731071972.2', '7839.3', '9838.8', '0.0']
['1731071972.7', '7839.4', '9838.9', '0.0']
['1731071973.21', '7839.5', '9839.0', '0.0']
['1731071973.71', '7839.6', '9839.1', '0.0']
['1731071974.21', '7839.7', '9839.2', '0.0']
['1731071974.71', '7839.8', '9839.3', '0.0']
['1731071975.21', '7839.9', '9839.4', '0.0']
['1731071975.71', '7840.0', '9839.5', '0.0']
['1731071976.21', '7840.1', '9839.6', '0.0']
['1731071976.71', '7840.2', '9839.7', '0.0']
['1731071977.21', '7840.3', '9839.8', '0.0']
['1731071977.71', '7840.4', '9839.9', '0.0']
['1731071978.21', '7840.5', '9840.0', '0.0']
['1731071978.71', '7840.6', '9840.1', '0.0']
['1731071979.21', '7840.7', '9840.2', '0.0']
['1731071979.71', '7840.8', '9840.3', '0.0']
['1731071980.21', '7840.9', '9840.4', '0.0']
['1731071980.71', '7841.0', '9840.5', '0.0']
['1731071981.21', '7841.1', '9840.6', '0.0']
['1731071981.71', '7841.2', '9840.7', '0.0']
['1731071982.21', '7841.3', '9840.8', '0.0']
['1731071982.71', '7841.4', '9840.9', '0.0']
['1731071983.22', '7841.5', '9841.0', '0.0']
['1731071983.71', '7841.6', '9841.1', '0.0']
['1731071984.21', '7841.7', '9841.2', '0.0']
['1731071984.72', '7841.8', '9841.3', '0.0']
['1731071985.22', '7841.9', '9841.4', '0.0']
['1731071985.72', '7842.0', '9841.5', '0.0']
['1731071986.22', '7842.1', '9841.6', '0.0']
['1731071986.72', '7842.2', '9841.7', '0.0']
['1731071987.22', '7842.3', '9841.8', '0.0']
['1731071987.72', '7842.4', '9841.9', '0.0']
['1731071988.22', '7842.5', '9842.0', '0.0']
['1731071988.72', '7842.6', '9842.1', '0.0']
['1731071989.22', '7842.7', '9842.2', '0.0']
['1731071989.72', '7842.8', '9842.3', '0.0']
['1731071990.22', '7842.9', '9842.4', '0.0']
['1731071990.72', '7843.0', '9842.5', '0.0']
['1731071991.22', '7843.1', '9842.6', '0.0']
['1731071991.72', '7843.2', '9842.7', '0.0']
['1731071992.22', '7843.3', '9842.8', '0.0']
['1731071992.72', '7843.4', '9842.9', '0.0']
['1731071993.22', '7843.5', '9843.0', '0.0']
['1731071993.72', '7843.6', '9843.1', '0.0']
['1731071994.22', '7843.7', '9843.2', '0.0']
['1731071994.73', '7843.8', '9843.3', '0.0']
['1731071995.23', '7843.9', '9843.4', '0.0']
['1731071995.73', '7844.0', '9843.5', '0.0']
['1731071996.23', '7844.1', '9843.6', '0.0']
['1731071996.73', '7844.2', '9843.7', '0.0']
['1731071997.23', '7844.3', '9843.8', '0.0']
['1731071997.73', '7844.4', '9843.9', '0.0']
['1731071998.23', '7844.5', '9844.0', '0.0']
['1731071998.73', '7844.6', '9844.1', '0.0']
['1731071999.23', '7844.7', '9844.2', '0.0']
['1731071999.73', '7844.8', '9844.3', '0.0']
['1731072000.23', '7844.9', '9844.4', '0.0']
['1731072000.73', '7845.0', '9844.5', '0.0']
['1731072001.23', '7845.1', '9844.6', '0.0']
['1731072001.73', '7845.2', '9844.7', '0.0']
['1731072002.23', '7845.3', '9844.8', '0.0']
['1731072002.73', '7845.4', '9844.9', '0.0']
['1731072003.23', '7845.5', '9845.0', '0.0']
['1731072003.73', '7845.6', '9845.1', '0.0']
['1731072004.23', '7845.7', '9845.2', '0.0']
['1731072004.73', '7845.8', '9845.3', '0.0']
['1731072005.24', '7845.9', '9845.4', '0.0']
['1731072005.74', '7846.0', '9845.5', '0.0']
['1731072006.24', '7846.1', '9845.6', '0.0']
['1731072006.74', '7846.2', '9845.7', '0.0']
['1731072007.24', '7846.3', '9845.8', '0.0']
['1731072007.74', '7846.4', '9845.9', '0.0']
['1731072008.24', '7846.5', '9846.0', '0.0']
['1731072008.74', '7846.6', '9846.1', '0.0']
['1731072009.24', '7846.7', '9846.2', '0.0']
['1731072009.74', '7846.8', '9846.3', '0.0']
['1731072010.24', '7846.9', '9846.4', '0.0']
['1731072010.74', '7847.0', '9846.5', '0.0']
['1731072011.24', '7847.1', '9846.6', '0.0']
['1731072011.74', '7847.2', '9846.7', '0.0']
['1731072012.24', '7847.3', '9846.8', '0.0']
['1731072012.74', '7847.4', '9846.9', '0.0']
['1731072013.24', '7847.5', '9847.0', '0.0']
['1731072013.74', '7847.6', '9847.1', '0.0']
['1731072014.24', '7847.7', '9847.2', '0.0']
['1731072014.74', '7847.8', '9847.3', '0.0']
['1731072015.24', '7847.9', '9847.4', '0.0']
['1731072015.74', '7848.0', '9847.5', '0.0']
['1731072016.25', '7848.1', '9847.6', '0.0']
['1731072016.75', '7848.2', '9847.7', '0.0']
['1731072017.25', '7848.3', '9847.8', '0.0']
['1731072017.75', '7848.4', '9847.9', '0.0']
['1731072018.25', '7848.5', '9848.0', '0.0']
['1731072018.75', '7848.6', '9848.1', '0.0']
['1731072019.25', '7848.7', '9848.2', '0.0']
['1731072019.75', '7848.8', '9848.3', '0.0']
['1731072020.25', '7848.9', '9848.4', '0.0']
['1731072020.75', '7849.0', '9848.5', '0.0']
['1731072021.25', '7849.1', '9848.6', '0.0']
['1731072021.75', '7849.2', '9848.7', '0.0']
['1731072022.25', '7849.3', '9848.8', '0.0']
['1731072022.75', '7849.4', '9848.9', '0.0']
['1731072023.25', '7849.5', '9849.0', '0.0']
['1731072023.75', '7849.6', '9849.1', '0.0']
['1731072024.25', '7849.7', '9849.2', '0.0']
['1731072024.75', '7849.8', '9849.3', '0.0']
['1731072025.26', '7849.9', '9849.4', '0.0']
['1731072025.76', '7850.0', '9849.5', '0.0']
['1731072026.26', '7850.1', '9849.6', '0.0']
['1731072026.76', '7850.2', '9849.7', '0.0']
['1731072027.26', '7850.3', '9849.8', '0.0']
['1731072027.76', '7850.4', '9849.9', '0.0']
['1731072028.26', '7850.5', '9850.0', '0.0']
['1731072028.76', '7850.6', '9850.1', '0.0']
['1731072029.26', '7850.7', '9850.2', '0.0']
['1731072029.76', '7850.8', '9850.3', '0.0']
['1731072030.26', '7850.9', '9850.4', '0.0']
['1731072030.76', '7851.0', '9850.5', '0.0']
['1731072031.26', '7851.1', '9850.6', '0.0']
['1731072031.76', '7851.2', '9850.7', '0.0']
['1731072032.26', '7851.3', '9850.8', '0.0']
['1731072032.76', '7851.4', '9850.9', '0.0']
['1731072033.26', '7851.5', '9851.0', '0.0']
['1731072033.76', '7851.6', '9851.1', '0.0']
['1731072034.26', '7851.7', '9851.2', '0.0']
['1731072034.76', '7851.8', '9851.3', '0.0']
['1731072035.26', '7851.9', '9851.4', '0.0']
['1731072035.77', '7852.0', '9851.5', '0.0']
['1731072036.27', '7852.1', '9851.6', '0.0']
['1731072036.77', '7852.2', '9851.7', '0.0']
['1731072037.27', '7852.3', '9851.8', '0.0']
['1731072037.77', '7852.4', '9851.9', '0.0']
['1731072038.27', '7852.5', '9852.0', '0.0']
['1731072038.77', '7852.6', '9852.1', '0.0']
['1731072039.27', '7852.7', '9852.2', '0.0']
['1731072039.77', '7852.8', '9852.3', '0.0']
['1731072040.27', '7852.9', '9852.4', '0.0']
['1731072040.77', '7853.0', '9852.5', '0.0']
['1731072041.27', '7853.1', '9852.6', '0.0']
['1731072041.77', '7853.2', '9852.7', '0.0']
['1731072042.27', '7853.3', '9852.8', '0.0']
['1731072042.77', '7853.4', '9852.9', '0.0']
['1731072043.27', '7853.5', '9853.0', '0.0']
['1731072043.77', '7853.6', '9853.1', '0.0']
['1731072044.27', '7853.7', '9853.2', '0.0']
['1731072044.77', '7853.8', '9853.3', '0.0']
['1731072045.28', '7853.9', '9853.4', '0.0']
['1731072045.78', '7854.0', '9853.5', '0.0']
['1731072046.28', '7854.1', '9853.6', '0.0']
['1731072046.78', '7854.2', '9853.7', '0.0']
['1731072047.28', '7854.3', '9853.8', '0.0']
['1731072047.78', '7854.4', '9853.9', '0.0']
['1731072048.28', '7854.5', '9854.0', '0.0']
['1731072048.78', '7854.6', '9854.1', '0.0']
['1731072049.28', '7854.7', '9854.2', '0.0']
['1731072049.78', '7854.8', '9854.3', '0.0']
['1731072050.28', '7854.9', '9854.4', '0.0']
['1731072050.78', '7855.0', '9854.5', '0.0']
['1731072051.28', '7855.1', '9854.6', '0.0']
['1731072051.78', '7855.2', '9854.7', '0.0']
['1731072052.28', '7855.3', '9854.8', '0.0']
['1731072052.78', '7855.4', '9854.9', '0.0']
['1731072053.28', '7855.5', '9855.0', '0.0']
['1731072053.78', '7855.6', '9855.1', '0.0']
['1731072054.29', '7855.7', '9855.2', '0.0']
['1731072054.79', '7855.8', '9855.3', '0.0']
['1731072055.29', '7855.9', '9855.4', '0.0']
['1731072055.79', '7856.0', '9855.5', '0.0']
['1731072056.29', '7856.1', '9855.6', '0.0']
['1731072056.79', '7856.2', '9855.7', '0.0']
['1731072057.29', '7856.3', '9855.8', '0.0']
['1731072057.79', '7856.4', '9855.9', '0.0']
['1731072058.29', '7856.5', '9856.0', '0.0']
['1731072058.79', '7856.6', '9856.1', '0.0']
['1731072059.29', '7856.7', '9856.2', '0.0']
['1731072059.79', '7856.8', '9856.3', '0.0']
['1731072060.29', '7856.9', '9856.4', '0.0']
['1731072060.79', '7857.0', '9856.5', '0.0']
['1731072061.29', '7857.1', '9856.6', '0.0']
['1731072061.79', '7857.2', '9856.7', '0.0']
['1731072062.29', '7857.3', '9856.8', '0.0']
['1731072062.79', '7857.4', '9856.9', '0.0']
['1731072063.29', '7857.5', '9857.0', '0.0']
['1731072063.79', '7857.6', '9857.1', '0.0']
['1731072064.3', '7857.7', '9857.2', '0.0']
['1731072064.8', '7857.8', '9857.3', '0.0']
['1731072065.3', '7857.9', '9857.4', '0.0']
['1731072065.8', '7858.0', '9857.5', '0.0']
['1731072066.3', '7858.1', '9857.6', '0.0']
['1731072066.8', '7858.2', '9857.7', '0.0']
['1731072067.3', '7858.3', '9857.8', '0.0']
['1731072067.8', '7858.4', '9857.9', '0.0']
['1731072068.3', '7858.5', '9858.0', '0.0']
['1731072068.8', '7858.6', '9858.1', '0.0']
['1731072069.3', '7858.7', '9858.2', '0.0']
['1731072069.8', '7858.8', '9858.3', '0.0']
['1731072070.3', '7858.9', '9858.4', '0.0']
['1731072070.8', '7859.0', '9858.5', '0.0']
['1731072071.3', '7859.1', '9858.6', '0.0']
['1731072071.8', '7859.2', '9858.7', '0.0']
['1731072072.3', '7859.3', '9858.8', '0.0']
['1731072072.8', '7859.4', '9858.9', '0.0']
['1731072073.3', '7859.5', '9859.0', '0.0']
['1731072073.8', '7859.6', '9859.1', '0.0']
['1731072074.3', '7859.7', '9859.2', '0.0']
['1731072074.81', '7859.8', '9859.3', '0.0']
['1731072075.31', '7859.9', '9859.4', '0.0']
['1731072075.81', '7860.0', '9859.5', '0.0']
['1731072076.31', '7860.1', '9859.6', '0.0']
['1731072076.81', '7860.2', '9859.7', '0.0']
['1731072077.31', '7860.3', '9859.8', '0.0']
['1731072077.81', '7860.4', '9859.9', '0.0']
['1731072078.31', '7860.5', '9860.0', '0.0']
['1731072078.81', '7860.6', '9860.1', '0.0']
['1731072079.31', '7860.7', '9860.2', '0.0']
['1731072079.81', '7860.8', '9860.3', '0.0']
['1731072080.31', '7860.9', '9860.4', '0.0']
['1731072080.81', '7861.0', '9860.5', '0.0']
['1731072081.31', '7861.1', '9860.6', '0.0']
['1731072081.81', '7861.2', '9860.7', '0.0']
['1731072082.31', '7861.3', '9860.8', '0.0']
['1731072082.81', '7861.4', '9860.9', '0.0']
['1731072083.31', '7861.5', '9861.0', '0.0']
['1731072083.81', '7861.6', '9861.1', '0.0']
['1731072084.31', '7861.7', '9861.2', '0.0']
['1731072084.81', '7861.8', '9861.3', '0.0']
['1731072085.31', '7861.9', '9861.4', '0.0']
['1731072085.82', '7862.0', '9861.5', '0.0']
['1731072086.32', '7862.1', '9861.6', '0.0']
['1731072086.82', '7862.2', '9861.7', '0.0']
['1731072087.32', '7862.3', '9861.8', '0.0']
['1731072087.82', '7862.4', '9861.9', '0.0']
['1731072088.32', '7862.5', '9862.0', '0.0']
['1731072088.82', '7862.6', '9862.1', '0.0']
['1731072089.32', '7862.7', '9862.2', '0.0']
['1731072089.82', '7862.8', '9862.3', '0.0']
['1731072090.32', '7862.9', '9862.4', '0.0']
['1731072090.82', '7863.0', '9862.5', '0.0']
['1731072091.32', '7863.1', '9862.6', '0.0']
['1731072091.82', '7863.2', '9862.7', '0.0']
['1731072092.32', '7863.3', '9862.8', '0.0']
['1731072092.82', '7863.4', '9862.9', '0.0']
['1731072093.32', '7863.5', '9863.0', '0.0']
['1731072093.82', '7863.6', '9863.1', '0.0']
['1731072094.32', '7863.7', '9863.2', '0.0']
['1731072094.82', '7863.8', '9863.3', '0.0']
['1731072095.33', '7863.9', '9863.4', '0.0']
['1731072095.83', '7864.0', '9863.5', '0.0']
['1731072096.33', '7864.1', '9863.6', '0.0']
['1731072096.83', '7864.2', '9863.7', '0.0']
['1731072097.33', '7864.3', '9863.8', '0.0']
['1731072097.83', '7864.4', '9863.9', '0.0']
['1731072098.33', '7864.5', '9864.0', '0.0']
['1731072098.83', '7864.6', '9864.1', '0.0']
['1731072099.33', '7864.7', '9864.2', '0.0']
['1731072099.83', '7864.8', '9864.3', '0.0']
['1731072100.33', '7864.9', '9864.4', '0.0']
['1731072100.83', '7865.0', '9864.5', '0.0']
['1731072101.33', '7865.1', '9864.6', '0.0']
['1731072101.83', '7865.2', '9864.7', '0.0']
['1731072102.33', '7865.3', '9864.8', '0.0']
['1731072102.83', '7865.4', '9864.9', '0.0']
['1731072103.33', '7865.5', '9865.0', '0.0']
['1731072103.83', '7865.6', '9865.1', '0.0']
['1731072104.33', '7865.7', '9865.2', '0.0']
['1731072104.83', '7865.8', '9865.3', '0.0']
['1731072105.33', '7865.9', '9865.4', '0.0']
['1731072105.83', '7866.0', '9865.5', '0.0']
['1731072106.34', '7866.1', '9865.6', '0.0']
['1731072106.84', '7866.2', '9865.7', '0.0']
['1731072107.34', '7866.3', '9865.8', '0.0']
['1731072107.84', '7866.4', '9865.9', '0.0']
['1731072108.34', '7866.5', '9866.0', '0.0']
['1731072108.84', '7866.6', '9866.1', '0.0']
['1731072109.34', '7866.7', '9866.2', '0.0']
['1731072109.84', '7866.8', '9866.3', '0.0']
['1731072110.34', '7866.9', '9866.4', '0.0']
['1731072110.84', '7867.0', '9866.5', '0.0']
['1731072111.34', '7867.1', '9866.6', '0.0']
['1731072111.84', '7867.2', '9866.7', '0.0']
['1731072112.34', '7867.3', '9866.8', '0.0']
['1731072112.84', '7867.4', '9866.9', '0.0']
['1731072113.34', '7867.5', '9867.0', '0.0']
['1731072113.84', '7867.6', '9867.1', '0.0']
['1731072114.34', '7867.7', '9867.2', '0.0']
['1731072114.84', '7867.8', '9867.3', '0.0']
['1731072115.34', '7867.9', '9867.4', '0.0']
['1731072115.84', '7868.0', '9867.5', '0.0']
['1731072116.34', '7868.1', '9867.6', '0.0']
['1731072116.84', '7868.2', '9867.7', '0.0']
['1731072117.34', '7868.3', '9867.8', '0.0']
['1731072117.85', '7868.4', '9867.9', '0.0']
['1731072118.35', '7868.5', '9868.0', '0.0']
['1731072118.85', '7868.6', '9868.1', '0.0']
['1731072119.35', '7868.7', '9868.2', '0.0']
['1731072119.85', '7868.8', '9868.3', '0.0']
['1731072120.35', '7868.9', '9868.4', '0.0']
['1731072120.85', '7869.0', '9868.5', '0.0']
['1731072121.35', '7869.1', '9868.6', '0.0']
['1731072121.85', '7869.2', '9868.7', '0.0']
['1731072122.35', '7869.3', '9868.8', '0.0']
['1731072122.85', '7869.4', '9868.9', '0.0']
['1731072123.35', '7869.5', '9869.0', '0.0']
['1731072123.85', '7869.6', '9869.1', '0.0']
['1731072124.35', '7869.7', '9869.2', '0.0']
['1731072124.85', '7869.8', '9869.3', '0.0']
['1731072125.35', '7869.9', '9869.4', '0.0']
['1731072125.85', '7870.0', '9869.5', '0.0']
['1731072126.35', '7870.1', '9869.6', '0.0']
['1731072126.85', '7870.2', '9869.7', '0.0']
['1731072127.35', '7870.3', '9869.8', '0.0']
['1731072127.85', '7870.4', '9869.9', '0.0']
['1731072128.35', '7870.5', '9870.0', '0.0']
['1731072128.86', '7870.6', '9870.1', '0.0']
['1731072129.36', '7870.7', '9870.2', '0.0']
['1731072129.86', '7870.8', '9870.3', '0.0']
['1731072130.36', '7870.9', '9870.4', '0.0']
['1731072130.86', '7871.0', '9870.5', '0.0']
['1731072131.36', '7871.1', '9870.6', '0.0']
['1731072131.86', '7871.2', '9870.7', '0.0']
['1731072132.36', '7871.3', '9870.8', '0.0']
['1731072132.86', '7871.4', '9870.9', '0.0']
['1731072133.36', '7871.5', '9871.0', '0.0']
['1731072133.86', '7871.6', '9871.1', '0.0']
['1731072134.36', '7871.7', '9871.2', '0.0']
['1731072134.86', '7871.8', '9871.3', '0.0']
['1731072135.36', '7871.9', '9871.4', '0.0']
['1731072135.86', '7872.0', '9871.5', '0.0']
['1731072136.36', '7872.1', '9871.6', '0.0']
['1731072136.86', '7872.2', '9871.7', '0.0']
['1731072137.37', '7872.3', '9871.8', '0.0']
['1731072137.87', '7872.4', '9871.9', '0.0']
['1731072138.37', '7872.5', '9872.0', '0.0']
['1731072138.87', '7872.6', '9872.1', '0.0']
['1731072139.37', '7872.7', '9872.2', '0.0']
['1731072139.87', '7872.8', '9872.3', '0.0']
['1731072140.37', '7872.9', '9872.4', '0.0']
['1731072140.87', '7873.0', '9872.5', '0.0']
['1731072141.37', '7873.1', '9872.6', '0.0']
['1731072141.87', '7873.2', '9872.7', '0.0']
['1731072142.37', '7873.3', '9872.8', '0.0']
['1731072142.87', '7873.4', '9872.9', '0.0']
['1731072143.37', '7873.5', '9873.0', '0.0']
['1731072143.87', '7873.6', '9873.1', '0.0']
['1731072144.37', '7873.7', '9873.2', '0.0']
['1731072144.87', '7873.8', '9873.3', '0.0']
['1731072145.37', '7873.9', '9873.4', '0.0']
['1731072145.87', '7874.0', '9873.5', '0.0']
['1731072146.38', '7874.1', '9873.6', '0.0']
['1731072146.88', '7874.2', '9873.7', '0.0']
['1731072147.38', '7874.3', '9873.8', '0.0']
['1731072147.88', '7874.4', '9873.9', '0.0']
['1731072148.38', '7874.5', '9874.0', '0.0']
['1731072148.88', '7874.6', '9874.1', '0.0']
['1731072149.38', '7874.7', '9874.2', '0.0']
['1731072149.88', '7874.8', '9874.3', '0.0']
['1731072150.38', '7874.9', '9874.4', '0.0']
['1731072150.88', '7875.0', '9874.5', '0.0']
['1731072151.38', '7875.1', '9874.6', '0.0']
['1731072151.88', '7875.2', '9874.7', '0.0']
['1731072152.38', '7875.3', '9874.8', '0.0']
['1731072152.88', '7875.4', '9874.9', '0.0']
['1731072153.38', '7875.5', '9875.0', '0.0']
['1731072153.88', '7875.6', '9875.1', '0.0']
['1731072154.38', '7875.7', '9875.2', '0.0']
['1731072154.88', '7875.8', '9875.3', '0.0']
['1731072155.38', '7875.9', '9875.4', '0.0']
['1731072155.88', '7876.0', '9875.5', '0.0']
['1731072156.39', '7876.1', '9875.6', '0.0']
['1731072156.89', '7876.2', '9875.7', '0.0']
['1731072157.39', '7876.3', '9875.8', '0.0']
['1731072157.89', '7876.4', '9875.9', '0.0']
['1731072158.39', '7876.5', '9876.0', '0.0']
['1731072158.89', '7876.6', '9876.1', '0.0']
['1731072159.39', '7876.7', '9876.2', '0.0']
['1731072159.89', '7876.8', '9876.3', '0.0']
['1731072160.39', '7876.9', '9876.4', '0.0']
['1731072160.89', '7877.0', '9876.5', '0.0']
['1731072161.39', '7877.1', '9876.6', '0.0']
['1731072161.89', '7877.2', '9876.7', '0.0']
['1731072162.39', '7877.3', '9876.8', '0.0']
